speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,39,197,589,0.19796954314720813,0,50,S7S7.tsv
2,61,237,677,0.25738396624472576,50,100,S7S7.tsv
2,41,175,505,0.2342857142857143,100,150,S7S7.tsv
2,60,193,586,0.31088082901554404,150,200,S7S7.tsv
2,74,271,796,0.2730627306273063,200,250,S7S7.tsv
2,38,224,569,0.16964285714285715,250,300,S7S7.tsv
2,37,181,464,0.20441988950276244,300,350,S7S7.tsv
2,72,213,779,0.3380281690140845,350,400,S7S7.tsv
2,48,235,632,0.20425531914893616,400,450,S7S7.tsv
2,52,187,471,0.27807486631016043,450,500,S7S7.tsv
2,47,181,551,0.2596685082872928,500,550,S7S7.tsv
2,33,180,423,0.18333333333333332,550,600,S7S7.tsv
2,41,249,681,0.1646586345381526,600,650,S7S7.tsv
2,31,143,315,0.21678321678321677,650,672,S7S7.tsv
