speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,48,167,418,0.2874251497005988,0,50,SMNC.tsv
2,55,210,615,0.2619047619047619,50,100,SMNC.tsv
2,43,139,346,0.30935251798561153,100,150,SMNC.tsv
2,35,170,492,0.20588235294117646,150,200,SMNC.tsv
2,31,125,273,0.248,200,250,SMNC.tsv
2,55,154,407,0.35714285714285715,250,300,SMNC.tsv
2,40,135,326,0.2962962962962963,300,350,SMNC.tsv
2,39,142,361,0.2746478873239437,350,400,SMNC.tsv
2,36,163,381,0.22085889570552147,400,450,SMNC.tsv
2,44,166,445,0.26506024096385544,450,500,SMNC.tsv
2,53,237,651,0.22362869198312235,500,550,SMNC.tsv
2,37,128,337,0.2890625,550,600,SMNC.tsv
2,42,153,378,0.27450980392156865,600,650,SMNC.tsv
2,39,142,353,0.2746478873239437,650,700,SMNC.tsv
2,48,155,422,0.3096774193548387,700,750,SMNC.tsv
2,47,180,432,0.2611111111111111,750,800,SMNC.tsv
2,52,141,360,0.36879432624113473,800,850,SMNC.tsv
2,27,99,189,0.2727272727272727,850,883,SMNC.tsv
