speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,43,144,418,0.2986111111111111,0,50,S7FU.tsv
2,57,189,519,0.30158730158730157,50,100,S7FU.tsv
2,51,182,404,0.2802197802197802,100,150,S7FU.tsv
2,40,147,322,0.272108843537415,150,200,S7FU.tsv
2,32,119,308,0.2689075630252101,200,250,S7FU.tsv
2,42,154,402,0.2727272727272727,250,300,S7FU.tsv
2,55,155,415,0.3548387096774194,300,350,S7FU.tsv
2,45,139,361,0.3237410071942446,350,400,S7FU.tsv
2,41,155,370,0.2645161290322581,400,450,S7FU.tsv
2,41,156,322,0.26282051282051283,450,500,S7FU.tsv
2,42,141,355,0.2978723404255319,500,550,S7FU.tsv
2,39,130,326,0.3,550,600,S7FU.tsv
2,61,207,490,0.2946859903381642,600,650,S7FU.tsv
2,22,87,173,0.25287356321839083,650,675,S7FU.tsv
