speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,40,186,449,0.21505376344086022,0,50,S29X.tsv
2,41,157,419,0.2611464968152866,50,100,S29X.tsv
2,44,148,418,0.2972972972972973,100,150,S29X.tsv
2,16,139,312,0.11510791366906475,150,200,S29X.tsv
2,35,135,306,0.25925925925925924,200,250,S29X.tsv
2,33,154,393,0.21428571428571427,250,300,S29X.tsv
2,24,127,240,0.1889763779527559,300,326,S29X.tsv
