speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,42,129,333,0.32558139534883723,0,50,SWRQ.tsv
2,64,193,514,0.3316062176165803,50,100,SWRQ.tsv
2,51,163,401,0.3128834355828221,100,150,SWRQ.tsv
2,34,190,512,0.17894736842105263,150,200,SWRQ.tsv
2,35,115,316,0.30434782608695654,200,250,SWRQ.tsv
2,66,192,590,0.34375,250,300,SWRQ.tsv
2,39,162,413,0.24074074074074073,300,350,SWRQ.tsv
2,31,167,452,0.18562874251497005,350,400,SWRQ.tsv
2,60,205,626,0.2926829268292683,400,450,SWRQ.tsv
2,26,116,209,0.22413793103448276,450,474,SWRQ.tsv
