speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,37,157,360,0.2356687898089172,0,50,SYRT.tsv
2,48,192,503,0.25,50,100,SYRT.tsv
2,50,179,463,0.27932960893854747,100,150,SYRT.tsv
2,45,147,363,0.30612244897959184,150,200,SYRT.tsv
2,40,168,376,0.23809523809523808,200,250,SYRT.tsv
2,40,126,307,0.31746031746031744,250,300,SYRT.tsv
2,41,138,317,0.2971014492753623,300,350,SYRT.tsv
2,37,173,433,0.2138728323699422,350,400,SYRT.tsv
2,29,144,311,0.2013888888888889,400,450,SYRT.tsv
2,37,139,302,0.26618705035971224,450,500,SYRT.tsv
2,5,33,44,0.15151515151515152,500,507,SYRT.tsv
