speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,62,212,697,0.29245283018867924,0,50,S2B5.tsv
2,71,204,684,0.3480392156862745,50,100,S2B5.tsv
2,82,211,753,0.3886255924170616,100,150,S2B5.tsv
2,81,207,729,0.391304347826087,150,200,S2B5.tsv
2,74,228,818,0.32456140350877194,200,250,S2B5.tsv
2,61,187,569,0.32620320855614976,250,300,S2B5.tsv
2,55,155,519,0.3548387096774194,300,350,S2B5.tsv
2,59,204,597,0.28921568627450983,350,400,S2B5.tsv
2,74,229,702,0.3231441048034934,400,450,S2B5.tsv
2,57,230,670,0.24782608695652175,450,500,S2B5.tsv
2,3,36,45,0.08333333333333333,500,506,S2B5.tsv
