speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,46,172,417,0.26744186046511625,0,50,S3DA.tsv
2,56,165,477,0.3393939393939394,50,100,S3DA.tsv
2,51,191,525,0.2670157068062827,100,150,S3DA.tsv
2,81,237,760,0.34177215189873417,150,200,S3DA.tsv
2,57,206,508,0.2766990291262136,200,250,S3DA.tsv
2,39,160,435,0.24375,250,300,S3DA.tsv
2,39,148,433,0.2635135135135135,300,350,S3DA.tsv
2,38,158,413,0.24050632911392406,350,400,S3DA.tsv
2,61,201,603,0.3034825870646766,400,450,S3DA.tsv
2,57,194,524,0.29381443298969073,450,500,S3DA.tsv
2,55,199,547,0.27638190954773867,500,550,S3DA.tsv
2,47,231,539,0.20346320346320346,550,600,S3DA.tsv
2,46,180,443,0.25555555555555554,600,650,S3DA.tsv
2,61,177,424,0.3446327683615819,650,700,S3DA.tsv
2,43,172,368,0.25,700,750,S3DA.tsv
2,43,178,493,0.24157303370786518,750,800,S3DA.tsv
2,59,224,584,0.26339285714285715,800,850,S3DA.tsv
2,52,216,570,0.24074074074074073,850,900,S3DA.tsv
2,55,210,529,0.2619047619047619,900,950,S3DA.tsv
2,60,244,599,0.2459016393442623,950,1000,S3DA.tsv
2,48,221,556,0.2171945701357466,1000,1050,S3DA.tsv
2,58,228,522,0.2543859649122807,1050,1100,S3DA.tsv
2,21,120,225,0.175,1100,1131,S3DA.tsv
