speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,42,153,442,0.27450980392156865,0,50,SMK7.tsv
2,62,183,520,0.33879781420765026,50,100,SMK7.tsv
2,46,164,468,0.2804878048780488,100,150,SMK7.tsv
2,36,147,448,0.24489795918367346,150,200,SMK7.tsv
2,41,155,502,0.2645161290322581,200,250,SMK7.tsv
2,57,169,424,0.33727810650887574,250,300,SMK7.tsv
2,83,245,806,0.33877551020408164,300,350,SMK7.tsv
2,67,229,731,0.2925764192139738,350,400,SMK7.tsv
2,38,193,545,0.19689119170984457,400,450,SMK7.tsv
2,54,204,643,0.2647058823529412,450,500,SMK7.tsv
2,54,176,438,0.3068181818181818,500,550,SMK7.tsv
2,29,147,336,0.19727891156462585,550,600,SMK7.tsv
2,14,96,208,0.14583333333333334,600,621,SMK7.tsv
