speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,33,143,392,0.23076923076923078,0,50,SWU3.tsv
2,38,147,343,0.2585034013605442,50,100,SWU3.tsv
2,40,153,329,0.26143790849673204,100,150,SWU3.tsv
2,41,185,417,0.22162162162162163,150,200,SWU3.tsv
2,41,135,388,0.3037037037037037,200,250,SWU3.tsv
2,45,165,469,0.2727272727272727,250,300,SWU3.tsv
2,29,144,317,0.2013888888888889,300,350,SWU3.tsv
2,48,161,386,0.2981366459627329,350,400,SWU3.tsv
2,41,136,329,0.3014705882352941,400,450,SWU3.tsv
2,41,121,304,0.33884297520661155,450,500,SWU3.tsv
2,14,82,169,0.17073170731707318,500,524,SWU3.tsv
