speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,103,327,1192,0.3149847094801223,0,50,SLDB.tsv
2,66,235,665,0.28085106382978725,50,100,SLDB.tsv
2,91,344,1001,0.26453488372093026,100,150,SLDB.tsv
2,79,291,831,0.27147766323024053,150,200,SLDB.tsv
2,83,238,764,0.3487394957983193,200,250,SLDB.tsv
2,79,261,718,0.30268199233716475,250,300,SLDB.tsv
2,65,236,804,0.2754237288135593,300,350,SLDB.tsv
2,101,276,955,0.36594202898550726,350,400,SLDB.tsv
2,73,286,826,0.25524475524475526,400,450,SLDB.tsv
2,98,426,1519,0.2300469483568075,450,500,SLDB.tsv
2,60,192,500,0.3125,500,550,SLDB.tsv
2,53,205,472,0.25853658536585367,550,600,SLDB.tsv
2,66,209,602,0.3157894736842105,600,650,SLDB.tsv
2,68,327,1399,0.20795107033639143,650,700,SLDB.tsv
2,81,366,1274,0.22131147540983606,700,750,SLDB.tsv
2,60,287,840,0.20905923344947736,750,800,SLDB.tsv
2,66,256,716,0.2578125,800,850,SLDB.tsv
2,76,265,843,0.28679245283018867,850,900,SLDB.tsv
2,70,220,609,0.3181818181818182,900,950,SLDB.tsv
2,11,79,127,0.13924050632911392,950,964,SLDB.tsv
