speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,32,88,295,0.36363636363636365,0,50,SEKZ.tsv
2,36,120,299,0.3,50,100,SEKZ.tsv
2,40,144,353,0.2777777777777778,100,150,SEKZ.tsv
2,31,127,330,0.2440944881889764,150,200,SEKZ.tsv
2,20,137,339,0.145985401459854,200,250,SEKZ.tsv
2,33,154,465,0.21428571428571427,250,300,SEKZ.tsv
2,29,153,445,0.1895424836601307,300,350,SEKZ.tsv
2,32,130,318,0.24615384615384617,350,400,SEKZ.tsv
2,33,148,357,0.22297297297297297,400,450,SEKZ.tsv
2,33,124,314,0.2661290322580645,450,500,SEKZ.tsv
2,47,160,404,0.29375,500,550,SEKZ.tsv
2,22,153,442,0.1437908496732026,550,600,SEKZ.tsv
2,28,126,262,0.2222222222222222,600,650,SEKZ.tsv
2,41,136,369,0.3014705882352941,650,700,SEKZ.tsv
2,36,149,436,0.24161073825503357,700,750,SEKZ.tsv
2,23,180,501,0.12777777777777777,750,800,SEKZ.tsv
2,28,180,506,0.15555555555555556,800,850,SEKZ.tsv
2,39,140,371,0.2785714285714286,850,900,SEKZ.tsv
2,35,161,406,0.21739130434782608,900,950,SEKZ.tsv
2,37,138,326,0.26811594202898553,950,1000,SEKZ.tsv
2,34,195,497,0.17435897435897435,1000,1050,SEKZ.tsv
2,47,171,499,0.27485380116959063,1050,1100,SEKZ.tsv
2,40,147,395,0.272108843537415,1100,1150,SEKZ.tsv
2,21,172,478,0.12209302325581395,1150,1200,SEKZ.tsv
2,29,156,416,0.1858974358974359,1200,1250,SEKZ.tsv
2,36,163,412,0.22085889570552147,1250,1300,SEKZ.tsv
2,8,203,646,0.03940886699507389,1300,1350,SEKZ.tsv
2,29,159,460,0.18238993710691823,1350,1400,SEKZ.tsv
2,38,132,369,0.2878787878787879,1400,1450,SEKZ.tsv
2,30,123,288,0.24390243902439024,1450,1500,SEKZ.tsv
2,23,182,539,0.12637362637362637,1500,1550,SEKZ.tsv
2,43,184,512,0.23369565217391305,1550,1600,SEKZ.tsv
2,35,152,433,0.23026315789473684,1600,1650,SEKZ.tsv
2,39,154,455,0.2532467532467532,1650,1700,SEKZ.tsv
2,27,131,349,0.20610687022900764,1700,1750,SEKZ.tsv
2,35,157,457,0.2229299363057325,1750,1800,SEKZ.tsv
2,28,143,455,0.1958041958041958,1800,1850,SEKZ.tsv
2,29,115,309,0.25217391304347825,1850,1900,SEKZ.tsv
2,13,132,317,0.09848484848484848,1900,1950,SEKZ.tsv
2,24,144,430,0.16666666666666666,1950,2000,SEKZ.tsv
2,20,194,577,0.10309278350515463,2000,2050,SEKZ.tsv
2,28,177,454,0.15819209039548024,2050,2100,SEKZ.tsv
2,5,128,330,0.0390625,2100,2150,SEKZ.tsv
2,3,119,259,0.025210084033613446,2150,2200,SEKZ.tsv
2,13,100,251,0.13,2200,2250,SEKZ.tsv
2,19,154,418,0.12337662337662338,2250,2300,SEKZ.tsv
2,42,166,469,0.25301204819277107,2300,2350,SEKZ.tsv
2,46,168,487,0.27380952380952384,2350,2400,SEKZ.tsv
2,49,167,486,0.2934131736526946,2400,2450,SEKZ.tsv
2,38,148,407,0.25675675675675674,2450,2500,SEKZ.tsv
2,33,119,313,0.2773109243697479,2500,2550,SEKZ.tsv
2,33,113,303,0.2920353982300885,2550,2600,SEKZ.tsv
2,32,106,241,0.3018867924528302,2600,2650,SEKZ.tsv
2,28,116,268,0.2413793103448276,2650,2700,SEKZ.tsv
2,16,103,258,0.1553398058252427,2700,2750,SEKZ.tsv
2,15,109,224,0.13761467889908258,2750,2770,SEKZ.tsv
