speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,18,171,526,0.10526315789473684,0,50,SN7D.tsv
2,39,145,365,0.2689655172413793,50,100,SN7D.tsv
2,25,165,452,0.15151515151515152,100,150,SN7D.tsv
2,36,164,424,0.21951219512195122,150,200,SN7D.tsv
2,31,166,397,0.18674698795180722,200,250,SN7D.tsv
2,46,176,440,0.26136363636363635,250,300,SN7D.tsv
2,26,163,427,0.15950920245398773,300,350,SN7D.tsv
2,24,178,444,0.1348314606741573,350,400,SN7D.tsv
2,36,172,463,0.20930232558139536,400,450,SN7D.tsv
2,10,81,152,0.12345679012345678,450,474,SN7D.tsv
