speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,32,133,285,0.24060150375939848,0,50,SA69.tsv
2,26,153,344,0.16993464052287582,50,100,SA69.tsv
2,26,118,271,0.22033898305084745,100,150,SA69.tsv
2,31,129,322,0.24031007751937986,150,200,SA69.tsv
2,36,141,359,0.2553191489361702,200,250,SA69.tsv
2,23,123,281,0.18699186991869918,250,300,SA69.tsv
2,30,137,373,0.21897810218978103,300,350,SA69.tsv
2,37,146,382,0.2534246575342466,350,400,SA69.tsv
2,27,102,271,0.2647058823529412,400,450,SA69.tsv
2,23,129,330,0.17829457364341086,450,500,SA69.tsv
2,22,114,250,0.19298245614035087,500,550,SA69.tsv
2,25,122,263,0.20491803278688525,550,600,SA69.tsv
2,25,131,283,0.19083969465648856,600,650,SA69.tsv
2,48,199,595,0.24120603015075376,650,700,SA69.tsv
2,44,217,695,0.20276497695852536,700,750,SA69.tsv
2,40,223,641,0.17937219730941703,750,800,SA69.tsv
2,41,175,431,0.2342857142857143,800,850,SA69.tsv
2,42,193,499,0.21761658031088082,850,900,SA69.tsv
2,48,174,477,0.27586206896551724,900,950,SA69.tsv
2,34,149,402,0.22818791946308725,950,1000,SA69.tsv
2,17,97,182,0.17525773195876287,1000,1013,SA69.tsv
