speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,21,204,492,0.10294117647058823,0,50,SB6S.tsv
2,47,179,434,0.26256983240223464,50,100,SB6S.tsv
2,35,153,341,0.22875816993464052,100,150,SB6S.tsv
2,37,156,342,0.23717948717948717,150,200,SB6S.tsv
2,36,195,448,0.18461538461538463,200,250,SB6S.tsv
2,27,208,589,0.12980769230769232,250,300,SB6S.tsv
2,24,149,354,0.1610738255033557,300,350,SB6S.tsv
2,47,189,522,0.24867724867724866,350,400,SB6S.tsv
2,41,191,443,0.21465968586387435,400,450,SB6S.tsv
2,39,149,352,0.26174496644295303,450,500,SB6S.tsv
2,37,170,442,0.21764705882352942,500,550,SB6S.tsv
2,40,174,394,0.22988505747126436,550,600,SB6S.tsv
2,31,158,378,0.1962025316455696,600,650,SB6S.tsv
2,37,154,411,0.24025974025974026,650,700,SB6S.tsv
2,42,168,382,0.25,700,750,SB6S.tsv
2,41,199,475,0.20603015075376885,750,800,SB6S.tsv
2,29,157,354,0.18471337579617833,800,850,SB6S.tsv
2,34,160,350,0.2125,850,900,SB6S.tsv
2,42,193,490,0.21761658031088082,900,950,SB6S.tsv
2,16,166,337,0.0963855421686747,950,978,SB6S.tsv
