speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0339,225,48,43,0.21333333333333335,S0338,70,26,23,0.37142857142857144,S0336,35,12,12,0.34285714285714286,S0337,21,11,8,0.5238095238095238,351,97,0.27635327635327633,86,0,50,SHAZ.tsv
S0339,126,74,66,0.5873015873015873,S0338,52,34,26,0.6538461538461539,S0336,7,6,4,0.8571428571428571,S0337,62,41,35,0.6612903225806451,247,155,0.6275303643724697,131,50,100,SHAZ.tsv
S0339,92,52,46,0.5652173913043478,S0338,111,88,65,0.7927927927927928,S0336,35,28,24,0.8,S0337,59,35,28,0.5932203389830508,297,203,0.6835016835016835,163,100,150,SHAZ.tsv
S0339,103,73,54,0.7087378640776699,S0338,60,46,34,0.7666666666666667,S0336,36,23,18,0.6388888888888888,S0337,52,40,29,0.7692307692307693,251,182,0.7250996015936255,135,150,200,SHAZ.tsv
S0339,201,146,117,0.7263681592039801,S0338,49,32,25,0.6530612244897959,S0336,26,20,17,0.7692307692307693,S0337,33,27,19,0.8181818181818182,309,225,0.7281553398058253,178,200,250,SHAZ.tsv
S0339,94,74,52,0.7872340425531915,S0338,171,116,89,0.6783625730994152,S0336,65,53,40,0.8153846153846154,S0337,20,11,8,0.55,350,254,0.7257142857142858,189,250,300,SHAZ.tsv
S0339,189,133,107,0.7037037037037037,S0338,143,113,88,0.7902097902097902,S0336,7,6,6,0.8571428571428571,S0337,17,17,15,1.0,356,269,0.7556179775280899,216,300,350,SHAZ.tsv
S0339,186,130,99,0.6989247311827957,S0338,99,77,57,0.7777777777777778,S0336,30,22,20,0.7333333333333333,S0337,7,5,5,0.7142857142857143,322,234,0.7267080745341615,181,350,400,SHAZ.tsv
S0339,155,117,81,0.7548387096774194,S0338,218,166,111,0.7614678899082569,S0336,11,9,8,0.8181818181818182,S0337,20,14,13,0.7,404,306,0.7574257425742574,213,400,450,SHAZ.tsv
S0339,242,183,131,0.756198347107438,S0338,121,93,71,0.768595041322314,S0336,23,21,14,0.9130434782608695,S0337,16,11,9,0.6875,402,308,0.7661691542288557,225,450,500,SHAZ.tsv
S0339,256,199,158,0.77734375,S0338,68,56,38,0.8235294117647058,S0336,23,17,12,0.7391304347826086,S0337,47,29,26,0.6170212765957447,394,301,0.7639593908629442,234,500,550,SHAZ.tsv
S0339,186,138,102,0.7419354838709677,S0338,89,67,55,0.7528089887640449,S0336,38,33,22,0.868421052631579,S0337,98,82,63,0.8367346938775511,411,320,0.7785888077858881,242,550,600,SHAZ.tsv
S0339,0,0,0,0.0,S0338,68,57,43,0.8382352941176471,S0336,162,129,97,0.7962962962962963,S0337,141,120,93,0.851063829787234,371,306,0.8247978436657682,233,600,650,SHAZ.tsv
S0339,0,0,0,0.0,S0338,197,150,111,0.7614213197969543,S0336,6,2,2,0.3333333333333333,S0337,180,133,96,0.7388888888888889,383,285,0.7441253263707572,209,650,700,SHAZ.tsv
S0339,0,0,0,0.0,S0338,193,149,113,0.772020725388601,S0336,78,69,49,0.8846153846153846,S0337,85,56,44,0.6588235294117647,356,274,0.7696629213483146,206,700,750,SHAZ.tsv
S0339,24,20,17,0.8333333333333334,S0338,63,49,40,0.7777777777777778,S0336,107,93,64,0.8691588785046729,S0337,76,62,48,0.8157894736842105,270,224,0.8296296296296296,169,750,800,SHAZ.tsv
S0339,102,86,56,0.8431372549019608,S0338,161,126,90,0.782608695652174,S0336,17,15,12,0.8823529411764706,S0337,77,61,51,0.7922077922077922,357,288,0.8067226890756303,209,800,850,SHAZ.tsv
