speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0144,94,31,22,0.32978723404255317,S0013,42,15,14,0.35714285714285715,S0012,66,13,12,0.19696969696969696,S0024,93,42,30,0.45161290322580644,295,101,0.3423728813559322,78,0,50,S7UX.tsv
S0144,116,67,61,0.5775862068965517,S0013,13,7,6,0.5384615384615384,S0012,10,7,6,0.7,S0024,112,68,54,0.6071428571428571,251,149,0.5936254980079682,127,50,100,S7UX.tsv
S0144,117,75,67,0.6410256410256411,S0013,23,21,12,0.9130434782608695,S0012,78,58,46,0.7435897435897436,S0024,87,55,45,0.632183908045977,305,209,0.6852459016393443,170,100,150,S7UX.tsv
S0144,70,58,51,0.8285714285714286,S0013,15,12,8,0.8,S0012,65,49,40,0.7538461538461538,S0024,201,137,111,0.681592039800995,351,256,0.7293447293447294,210,150,200,S7UX.tsv
S0144,101,63,51,0.6237623762376238,S0013,1,0,0,0.0,S0012,84,65,49,0.7738095238095238,S0024,129,98,77,0.7596899224806202,315,226,0.7174603174603175,177,200,250,S7UX.tsv
S0144,102,86,69,0.8431372549019608,S0013,6,4,4,0.6666666666666666,S0012,34,29,20,0.8529411764705882,S0024,140,116,87,0.8285714285714286,282,235,0.8333333333333334,180,250,300,S7UX.tsv
S0144,49,31,25,0.6326530612244898,S0013,11,9,7,0.8181818181818182,S0012,83,60,46,0.7228915662650602,S0024,77,59,47,0.7662337662337663,220,159,0.7227272727272728,125,300,350,S7UX.tsv
S0144,37,27,22,0.7297297297297297,S0013,43,39,28,0.9069767441860465,S0012,51,42,28,0.8235294117647058,S0024,76,59,44,0.7763157894736842,207,167,0.8067632850241546,122,350,400,S7UX.tsv
S0144,97,80,57,0.8247422680412371,S0013,9,9,6,1.0,S0012,72,60,44,0.8333333333333334,S0024,84,55,46,0.6547619047619048,262,204,0.7786259541984732,153,400,450,S7UX.tsv
S0144,114,103,78,0.9035087719298246,S0013,52,43,29,0.8269230769230769,S0012,46,42,32,0.9130434782608695,S0024,92,82,61,0.8913043478260869,304,270,0.8881578947368421,200,450,500,S7UX.tsv
S0144,59,47,35,0.7966101694915254,S0013,15,13,10,0.8666666666666667,S0012,88,75,50,0.8522727272727273,S0024,85,66,51,0.7764705882352941,247,201,0.8137651821862348,146,500,546,S7UX.tsv
