speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0655,97,49,28,0.5051546391752577,S0652,46,13,11,0.2826086956521739,S0653,145,53,45,0.36551724137931035,S0654,15,3,3,0.2,303,118,0.38943894389438943,87,0,50,STBW.tsv
S0655,76,47,40,0.618421052631579,S0652,72,30,22,0.4166666666666667,S0653,206,120,110,0.5825242718446602,S0654,53,24,23,0.4528301886792453,407,221,0.542997542997543,195,50,100,STBW.tsv
S0655,72,64,46,0.8888888888888888,S0652,21,12,8,0.5714285714285714,S0653,131,78,61,0.5954198473282443,S0654,195,97,78,0.49743589743589745,419,251,0.5990453460620525,193,100,150,STBW.tsv
S0655,84,62,50,0.7380952380952381,S0652,87,65,51,0.7471264367816092,S0653,142,90,76,0.6338028169014085,S0654,49,34,25,0.6938775510204082,362,251,0.6933701657458563,202,150,200,STBW.tsv
S0655,30,21,21,0.7,S0652,61,45,36,0.7377049180327869,S0653,139,102,80,0.7338129496402878,S0654,157,105,82,0.6687898089171974,387,273,0.7054263565891473,219,200,250,STBW.tsv
S0655,31,24,15,0.7741935483870968,S0652,30,16,13,0.5333333333333333,S0653,87,65,56,0.7471264367816092,S0654,86,63,51,0.7325581395348837,234,168,0.717948717948718,135,250,300,STBW.tsv
S0655,26,21,14,0.8076923076923077,S0652,20,14,10,0.7,S0653,75,54,43,0.72,S0654,142,99,74,0.6971830985915493,263,188,0.714828897338403,141,300,350,STBW.tsv
S0655,35,24,17,0.6857142857142857,S0652,122,93,62,0.7622950819672131,S0653,158,121,87,0.7658227848101266,S0654,12,12,8,1.0,327,250,0.764525993883792,174,350,400,STBW.tsv
S0655,106,83,68,0.7830188679245284,S0652,144,97,78,0.6736111111111112,S0653,173,141,100,0.815028901734104,S0654,10,9,6,0.9,433,330,0.7621247113163973,252,400,450,STBW.tsv
S0655,96,82,55,0.8541666666666666,S0652,115,56,43,0.48695652173913045,S0653,127,108,88,0.8503937007874016,S0654,3,3,2,1.0,341,249,0.7302052785923754,188,450,500,STBW.tsv
S0655,44,41,29,0.9318181818181818,S0652,108,70,45,0.6481481481481481,S0653,137,104,77,0.7591240875912408,S0654,13,12,7,0.9230769230769231,302,227,0.7516556291390728,158,500,550,STBW.tsv
S0655,32,29,19,0.90625,S0652,104,69,49,0.6634615384615384,S0653,84,65,47,0.7738095238095238,S0654,26,22,14,0.8461538461538461,246,185,0.7520325203252033,129,550,588,STBW.tsv
