speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0104,213,77,72,0.3615023474178404,S0110,10,5,4,0.5,S0379,133,38,37,0.2857142857142857,S0167,1,1,1,1.0,357,121,0.3389355742296919,114,0,50,SH5J.tsv
S0104,228,140,120,0.6140350877192983,S0110,69,48,42,0.6956521739130435,S0379,39,24,24,0.6153846153846154,S0167,0,0,0,0.0,336,212,0.6309523809523809,186,50,100,SH5J.tsv
S0104,129,75,62,0.5813953488372093,S0110,21,19,18,0.9047619047619048,S0379,15,8,7,0.5333333333333333,S0167,99,82,61,0.8282828282828283,264,184,0.696969696969697,148,100,150,SH5J.tsv
S0104,146,106,85,0.726027397260274,S0110,51,43,36,0.8431372549019608,S0379,1,1,1,1.0,S0167,202,150,124,0.7425742574257426,400,300,0.75,246,150,200,SH5J.tsv
S0104,116,83,71,0.7155172413793104,S0110,104,73,64,0.7019230769230769,S0379,21,15,11,0.7142857142857143,S0167,24,18,14,0.75,265,189,0.7132075471698113,160,200,250,SH5J.tsv
S0104,81,62,53,0.7654320987654321,S0110,145,104,89,0.7172413793103448,S0379,0,0,0,0.0,S0167,69,49,36,0.7101449275362319,295,215,0.7288135593220338,178,250,300,SH5J.tsv
S0104,222,163,137,0.7342342342342343,S0110,56,48,39,0.8571428571428571,S0379,39,31,26,0.7948717948717948,S0167,0,0,0,0.0,317,242,0.7634069400630915,202,300,350,SH5J.tsv
S0104,382,301,229,0.7879581151832461,S0110,31,26,23,0.8387096774193549,S0379,151,112,78,0.7417218543046358,S0167,0,0,0,0.0,564,439,0.7783687943262412,330,350,400,SH5J.tsv
S0104,341,279,225,0.8181818181818182,S0110,0,0,0,0.0,S0379,237,194,152,0.8185654008438819,S0167,0,0,0,0.0,578,473,0.8183391003460208,377,400,450,SH5J.tsv
S0104,322,244,194,0.7577639751552795,S0110,1,0,0,0.0,S0379,132,119,90,0.9015151515151515,S0167,0,0,0,0.0,455,363,0.7978021978021979,284,450,500,SH5J.tsv
S0104,80,65,46,0.8125,S0110,52,51,38,0.9807692307692307,S0379,167,146,92,0.874251497005988,S0167,59,50,41,0.847457627118644,358,312,0.8715083798882681,217,500,550,SH5J.tsv
S0104,3,3,2,1.0,S0110,12,11,10,0.9166666666666666,S0379,52,39,34,0.75,S0167,7,7,5,1.0,74,60,0.8108108108108109,51,550,569,SH5J.tsv
