speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0094,67,21,20,0.31343283582089554,S0040,66,20,18,0.30303030303030304,S0095,8,4,3,0.5,S0001,66,16,15,0.24242424242424243,207,61,0.2946859903381642,56,0,50,S8JW.tsv
S0094,61,40,37,0.6557377049180327,S0040,180,69,63,0.38333333333333336,S0095,23,7,7,0.30434782608695654,S0001,66,34,30,0.5151515151515151,330,150,0.45454545454545453,137,50,100,S8JW.tsv
S0094,60,41,36,0.6833333333333333,S0040,71,36,32,0.5070422535211268,S0095,1,1,1,1.0,S0001,140,70,62,0.5,272,148,0.5441176470588235,131,100,150,S8JW.tsv
S0094,62,43,36,0.6935483870967742,S0040,179,90,75,0.5027932960893855,S0095,6,5,3,0.8333333333333334,S0001,115,70,61,0.6086956521739131,362,208,0.574585635359116,175,150,200,S8JW.tsv
S0094,45,38,31,0.8444444444444444,S0040,76,49,33,0.6447368421052632,S0095,20,15,13,0.75,S0001,95,53,50,0.5578947368421052,236,155,0.6567796610169492,127,200,250,S8JW.tsv
S0094,102,85,65,0.8333333333333334,S0040,73,42,35,0.5753424657534246,S0095,51,32,29,0.6274509803921569,S0001,93,52,44,0.5591397849462365,319,211,0.6614420062695925,173,250,300,S8JW.tsv
S0094,301,223,185,0.7408637873754153,S0040,66,51,43,0.7727272727272727,S0095,22,18,15,0.8181818181818182,S0001,44,32,23,0.7272727272727273,433,324,0.7482678983833718,266,300,350,S8JW.tsv
S0094,84,60,43,0.7142857142857143,S0040,52,34,29,0.6538461538461539,S0095,44,31,22,0.7045454545454546,S0001,197,146,115,0.7411167512690355,377,271,0.7188328912466844,209,350,400,S8JW.tsv
S0094,93,77,63,0.8279569892473119,S0040,88,65,52,0.7386363636363636,S0095,100,76,59,0.76,S0001,34,30,21,0.8823529411764706,315,248,0.7873015873015873,195,400,450,S8JW.tsv
S0094,159,130,94,0.8176100628930818,S0040,34,31,22,0.9117647058823529,S0095,57,39,32,0.6842105263157895,S0001,120,100,75,0.8333333333333334,370,300,0.8108108108108109,223,450,500,S8JW.tsv
S0094,40,34,29,0.85,S0040,95,76,58,0.8,S0095,28,15,11,0.5357142857142857,S0001,150,116,90,0.7733333333333333,313,241,0.7699680511182109,188,500,550,S8JW.tsv
S0094,129,108,89,0.8372093023255814,S0040,102,77,53,0.7549019607843137,S0095,15,12,11,0.8,S0001,84,63,49,0.75,330,260,0.7878787878787878,202,550,600,S8JW.tsv
S0094,144,115,93,0.7986111111111112,S0040,53,44,29,0.8301886792452831,S0095,7,7,5,1.0,S0001,140,118,82,0.8428571428571429,344,284,0.8255813953488372,209,600,650,S8JW.tsv
S0094,172,152,113,0.8837209302325582,S0040,111,93,71,0.8378378378378378,S0095,12,11,8,0.9166666666666666,S0001,61,46,38,0.7540983606557377,356,302,0.848314606741573,230,650,700,S8JW.tsv
S0094,52,49,33,0.9423076923076923,S0040,272,214,157,0.7867647058823529,S0095,4,3,3,0.75,S0001,111,85,59,0.7657657657657657,439,351,0.7995444191343963,252,700,750,S8JW.tsv
S0094,48,45,40,0.9375,S0040,211,181,133,0.8578199052132701,S0095,0,0,0,0.0,S0001,78,58,46,0.7435897435897436,337,284,0.8427299703264095,219,750,800,S8JW.tsv
S0094,64,56,43,0.875,S0040,171,137,104,0.8011695906432749,S0095,3,2,1,0.6666666666666666,S0001,70,55,44,0.7857142857142857,308,250,0.8116883116883117,192,800,850,S8JW.tsv
