speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0192,109,51,45,0.46788990825688076,S0227,144,30,27,0.20833333333333334,S0190,72,20,19,0.2777777777777778,S0189,9,3,3,0.3333333333333333,334,104,0.31137724550898205,94,0,50,SAUR.tsv
S0192,107,61,52,0.5700934579439252,S0227,119,53,48,0.44537815126050423,S0190,4,2,2,0.5,S0189,83,37,33,0.4457831325301205,313,153,0.48881789137380194,135,50,100,SAUR.tsv
S0192,132,87,73,0.6590909090909091,S0227,179,99,85,0.553072625698324,S0190,0,0,0,0.0,S0189,78,46,40,0.5897435897435898,389,232,0.596401028277635,198,100,150,SAUR.tsv
S0192,248,161,130,0.6491935483870968,S0227,89,61,47,0.6853932584269663,S0190,0,0,0,0.0,S0189,23,14,9,0.6086956521739131,360,236,0.6555555555555556,186,150,200,SAUR.tsv
S0192,208,132,110,0.6346153846153846,S0227,148,100,86,0.6756756756756757,S0190,31,17,15,0.5483870967741935,S0189,31,24,18,0.7741935483870968,418,273,0.65311004784689,229,200,250,SAUR.tsv
S0192,140,98,88,0.7,S0227,164,132,109,0.8048780487804879,S0190,10,6,5,0.6,S0189,39,32,24,0.8205128205128205,353,268,0.7592067988668555,226,250,300,SAUR.tsv
S0192,204,140,104,0.6862745098039216,S0227,204,149,123,0.7303921568627451,S0190,8,2,2,0.25,S0189,35,27,23,0.7714285714285715,451,318,0.70509977827051,252,300,350,SAUR.tsv
S0192,165,129,99,0.7818181818181819,S0227,127,106,86,0.8346456692913385,S0190,25,21,18,0.84,S0189,6,3,3,0.5,323,259,0.8018575851393189,206,350,400,SAUR.tsv
S0192,76,64,56,0.8421052631578947,S0227,190,163,135,0.8578947368421053,S0190,42,32,22,0.7619047619047619,S0189,7,6,5,0.8571428571428571,315,265,0.8412698412698413,218,400,450,SAUR.tsv
S0192,70,61,52,0.8714285714285714,S0227,854,588,498,0.6885245901639344,S0190,55,41,33,0.7454545454545455,S0189,10,10,3,1.0,989,700,0.7077856420626896,586,450,500,SAUR.tsv
S0192,152,119,92,0.7828947368421053,S0227,238,162,127,0.680672268907563,S0190,29,24,19,0.8275862068965517,S0189,31,25,17,0.8064516129032258,450,330,0.7333333333333333,255,500,550,SAUR.tsv
S0192,102,80,63,0.7843137254901961,S0227,108,82,64,0.7592592592592593,S0190,0,0,0,0.0,S0189,56,45,35,0.8035714285714286,266,207,0.7781954887218046,162,550,600,SAUR.tsv
S0192,250,190,152,0.76,S0227,7,3,3,0.42857142857142855,S0190,0,0,0,0.0,S0189,176,153,120,0.8693181818181818,433,346,0.7990762124711316,275,600,650,SAUR.tsv
S0192,492,410,296,0.8333333333333334,S0227,1,1,1,1.0,S0190,0,0,0,0.0,S0189,126,94,73,0.746031746031746,619,505,0.815831987075929,370,650,700,SAUR.tsv
S0192,361,303,226,0.8393351800554016,S0227,53,40,35,0.7547169811320755,S0190,8,7,6,0.875,S0189,23,17,13,0.7391304347826086,445,367,0.8247191011235955,280,700,750,SAUR.tsv
S0192,256,211,158,0.82421875,S0227,52,47,40,0.9038461538461539,S0190,18,15,12,0.8333333333333334,S0189,50,44,31,0.88,376,317,0.8430851063829787,241,750,800,SAUR.tsv
S0192,268,236,172,0.8805970149253731,S0227,69,60,52,0.8695652173913043,S0190,34,32,22,0.9411764705882353,S0189,13,8,7,0.6153846153846154,384,336,0.875,253,800,850,SAUR.tsv
S0192,405,357,264,0.8814814814814815,S0227,91,81,62,0.8901098901098901,S0190,3,2,2,0.6666666666666666,S0189,38,30,22,0.7894736842105263,537,470,0.8752327746741154,350,850,900,SAUR.tsv
S0192,288,260,190,0.9027777777777778,S0227,58,50,40,0.8620689655172413,S0190,11,7,6,0.6363636363636364,S0189,52,44,32,0.8461538461538461,409,361,0.882640586797066,268,900,950,SAUR.tsv
S0192,224,202,149,0.9017857142857143,S0227,2,2,1,1.0,S0190,15,14,10,0.9333333333333333,S0189,186,161,111,0.8655913978494624,427,379,0.8875878220140515,271,950,1000,SAUR.tsv
S0192,356,311,231,0.8735955056179775,S0227,45,41,30,0.9111111111111111,S0190,47,41,28,0.8723404255319149,S0189,27,26,20,0.9629629629629629,475,419,0.8821052631578947,309,1000,1050,SAUR.tsv
S0192,389,340,241,0.8740359897172236,S0227,86,83,63,0.9651162790697675,S0190,3,3,3,1.0,S0189,47,46,31,0.9787234042553191,525,472,0.8990476190476191,338,1050,1100,SAUR.tsv
S0192,270,247,176,0.9148148148148149,S0227,107,105,76,0.9813084112149533,S0190,26,18,12,0.6923076923076923,S0189,15,13,9,0.8666666666666667,418,383,0.916267942583732,273,1100,1150,SAUR.tsv
S0192,354,318,226,0.8983050847457628,S0227,99,88,68,0.8888888888888888,S0190,24,22,13,0.9166666666666666,S0189,21,15,12,0.7142857142857143,498,443,0.8895582329317269,319,1150,1200,SAUR.tsv
S0192,290,269,203,0.9275862068965517,S0227,96,82,61,0.8541666666666666,S0190,0,0,0,0.0,S0189,12,12,10,1.0,398,363,0.9120603015075377,274,1200,1250,SAUR.tsv
S0192,206,188,133,0.912621359223301,S0227,169,152,111,0.8994082840236687,S0190,2,1,1,0.5,S0189,19,19,11,1.0,396,360,0.9090909090909091,256,1250,1300,SAUR.tsv
S0192,302,274,191,0.9072847682119205,S0227,25,25,17,1.0,S0190,57,49,31,0.8596491228070176,S0189,30,30,21,1.0,414,378,0.9130434782608695,260,1300,1350,SAUR.tsv
S0192,279,251,177,0.899641577060932,S0227,86,77,52,0.8953488372093024,S0190,71,68,50,0.9577464788732394,S0189,18,12,6,0.6666666666666666,454,408,0.8986784140969163,285,1350,1400,SAUR.tsv
S0192,249,223,153,0.8955823293172691,S0227,110,100,76,0.9090909090909091,S0190,20,20,14,1.0,S0189,42,27,19,0.6428571428571429,421,370,0.8788598574821853,262,1400,1450,SAUR.tsv
