speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0024,86,31,27,0.36046511627906974,S0013,97,31,30,0.31958762886597936,S0144,21,2,2,0.09523809523809523,S0012,0,0,0,0.0,204,64,0.3137254901960784,59,0,50,S99N.tsv
S0024,97,58,54,0.5979381443298969,S0013,71,39,36,0.5492957746478874,S0144,4,3,3,0.75,S0012,56,37,33,0.6607142857142857,228,137,0.6008771929824561,126,50,100,S99N.tsv
S0024,67,51,42,0.7611940298507462,S0013,30,17,15,0.5666666666666667,S0144,59,37,34,0.6271186440677966,S0012,63,42,35,0.6666666666666666,219,147,0.6712328767123288,126,100,150,S99N.tsv
S0024,37,25,20,0.6756756756756757,S0013,43,32,28,0.7441860465116279,S0144,37,26,24,0.7027027027027027,S0012,73,54,43,0.7397260273972602,190,137,0.7210526315789474,115,150,200,S99N.tsv
S0024,90,67,51,0.7444444444444445,S0013,21,12,11,0.5714285714285714,S0144,86,57,50,0.6627906976744186,S0012,56,39,37,0.6964285714285714,253,175,0.691699604743083,149,200,250,S99N.tsv
S0024,63,41,32,0.6507936507936508,S0013,73,61,51,0.8356164383561644,S0144,11,11,6,1.0,S0012,115,68,59,0.591304347826087,262,181,0.6908396946564885,148,250,300,S99N.tsv
S0024,131,95,74,0.7251908396946565,S0013,82,66,46,0.8048780487804879,S0144,1,1,1,1.0,S0012,152,98,78,0.6447368421052632,366,260,0.7103825136612022,199,300,350,S99N.tsv
S0024,158,127,100,0.8037974683544303,S0013,55,43,34,0.7818181818181819,S0144,11,10,6,0.9090909090909091,S0012,104,78,62,0.75,328,258,0.7865853658536586,202,350,400,S99N.tsv
S0024,153,118,87,0.7712418300653595,S0013,88,68,56,0.7727272727272727,S0144,15,12,6,0.8,S0012,85,67,47,0.788235294117647,341,265,0.7771260997067448,196,400,450,S99N.tsv
S0024,41,36,30,0.8780487804878049,S0013,77,63,53,0.8181818181818182,S0144,14,10,9,0.7142857142857143,S0012,116,86,69,0.7413793103448276,248,195,0.7862903225806451,161,450,500,S99N.tsv
S0024,35,33,25,0.9428571428571428,S0013,99,79,61,0.797979797979798,S0144,8,8,7,1.0,S0012,111,78,61,0.7027027027027027,253,198,0.782608695652174,154,500,550,S99N.tsv
S0024,85,72,57,0.8470588235294118,S0013,46,37,29,0.8043478260869565,S0144,32,29,22,0.90625,S0012,136,101,80,0.7426470588235294,299,239,0.7993311036789298,188,550,600,S99N.tsv
S0024,99,82,60,0.8282828282828283,S0013,32,24,18,0.75,S0144,71,57,39,0.8028169014084507,S0012,84,69,56,0.8214285714285714,286,232,0.8111888111888111,173,600,650,S99N.tsv
S0024,99,87,60,0.8787878787878788,S0013,54,50,36,0.9259259259259259,S0144,50,40,25,0.8,S0012,70,61,46,0.8714285714285714,273,238,0.8717948717948718,167,650,700,S99N.tsv
S0024,56,47,35,0.8392857142857143,S0013,35,31,23,0.8857142857142857,S0144,38,34,27,0.8947368421052632,S0012,261,212,161,0.8122605363984674,390,324,0.8307692307692308,246,700,750,S99N.tsv
S0024,63,61,41,0.9682539682539683,S0013,7,7,5,1.0,S0144,70,53,43,0.7571428571428571,S0012,130,108,82,0.8307692307692308,270,229,0.8481481481481481,171,750,800,S99N.tsv
S0024,83,60,53,0.7228915662650602,S0013,10,10,9,1.0,S0144,78,58,45,0.7435897435897436,S0012,75,70,46,0.9333333333333333,246,198,0.8048780487804879,153,800,850,S99N.tsv
S0024,133,117,81,0.8796992481203008,S0013,24,20,16,0.8333333333333334,S0144,35,24,18,0.6857142857142857,S0012,97,89,54,0.9175257731958762,289,250,0.8650519031141869,169,850,900,S99N.tsv
S0024,65,54,36,0.8307692307692308,S0013,38,31,26,0.8157894736842105,S0144,6,5,5,0.8333333333333334,S0012,111,86,63,0.7747747747747747,220,176,0.8,130,900,950,S99N.tsv
S0024,38,35,28,0.9210526315789473,S0013,21,14,13,0.6666666666666666,S0144,115,98,67,0.8521739130434782,S0012,99,89,65,0.898989898989899,273,236,0.8644688644688645,173,950,1000,S99N.tsv
S0024,23,21,18,0.9130434782608695,S0013,15,14,9,0.9333333333333333,S0144,64,55,42,0.859375,S0012,152,119,83,0.7828947368421053,254,209,0.8228346456692913,152,1000,1050,S99N.tsv
S0024,121,111,85,0.9173553719008265,S0013,19,17,15,0.8947368421052632,S0144,78,62,49,0.7948717948717948,S0012,81,64,52,0.7901234567901234,299,254,0.8494983277591973,201,1050,1100,S99N.tsv
S0024,99,84,60,0.8484848484848485,S0013,5,5,5,1.0,S0144,50,46,31,0.92,S0012,154,134,100,0.8701298701298701,308,269,0.8733766233766234,196,1100,1150,S99N.tsv
S0024,32,27,20,0.84375,S0013,7,7,5,1.0,S0144,10,9,8,0.9,S0012,27,18,11,0.6666666666666666,76,61,0.8026315789473685,44,1150,1168,S99N.tsv
