speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,99,146,369,0.22602739726027396,40,26,33,0,50,SFXE.tsv
3,181,253,821,0.23847167325428195,70,41,70,0,100,SFXE.tsv
3,229,341,1276,0.2238514173998045,90,51,88,0,150,SFXE.tsv
3,291,392,1653,0.24744897959183673,115,69,107,0,200,SFXE.tsv
3,351,468,2143,0.25,139,89,123,0,250,SFXE.tsv
3,390,527,2518,0.24667931688804554,155,93,142,0,300,SFXE.tsv
3,414,598,2879,0.23076923076923078,166,99,149,0,350,SFXE.tsv
3,479,662,3330,0.24118831822759315,190,121,168,0,400,SFXE.tsv
3,538,704,3722,0.2547348484848485,208,142,188,0,450,SFXE.tsv
3,631,779,4449,0.27000427899015833,242,165,224,0,500,SFXE.tsv
3,668,829,4834,0.2685967028548452,258,169,241,0,550,SFXE.tsv
3,722,871,5285,0.2763107539226942,276,182,264,0,600,SFXE.tsv
3,772,921,5747,0.2794064422728918,288,203,281,0,650,SFXE.tsv
3,813,998,6457,0.2715430861723447,304,217,292,0,700,SFXE.tsv
3,858,1051,6971,0.2721217887725975,319,240,299,0,750,SFXE.tsv
3,866,1066,7096,0.2707942464040025,322,242,302,0,757,SFXE.tsv
