speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,112,163,395,0.22903885480572597,37,44,31,0,50,S4L9.tsv
3,190,267,765,0.23720349563046192,68,65,57,0,100,S4L9.tsv
3,273,402,1306,0.2263681592039801,108,80,85,0,150,S4L9.tsv
3,354,507,1867,0.23274161735700197,138,109,107,0,200,S4L9.tsv
3,454,585,2323,0.2586894586894587,170,138,146,0,250,S4L9.tsv
3,553,665,2951,0.2771929824561403,198,169,186,0,300,S4L9.tsv
3,715,797,4109,0.29903805938937683,230,236,249,0,350,S4L9.tsv
3,795,862,4632,0.3074245939675174,266,266,263,0,400,S4L9.tsv
3,865,941,5151,0.30641161884520013,290,278,297,0,450,S4L9.tsv
3,953,1043,5944,0.3045701502077341,315,315,323,0,500,S4L9.tsv
3,1023,1087,6403,0.3137074517019319,344,335,344,0,550,S4L9.tsv
3,1053,1134,6969,0.30952380952380953,355,341,357,0,600,S4L9.tsv
3,1109,1180,7699,0.3132768361581921,356,368,385,0,650,S4L9.tsv
3,1176,1283,9079,0.3055339049103663,364,405,407,0,700,S4L9.tsv
3,1243,1345,10043,0.3080545229244114,374,435,434,0,750,S4L9.tsv
3,1290,1409,10781,0.30518097941802697,379,459,452,0,800,S4L9.tsv
3,1336,1454,11390,0.3062815222375057,384,478,474,0,847,S4L9.tsv
