speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,135,173,430,0.26011560693641617,43,42,50,0,50,SV5R.tsv
3,221,272,920,0.2708333333333333,58,83,80,0,100,SV5R.tsv
3,268,342,1289,0.26120857699805067,66,103,99,0,150,SV5R.tsv
3,310,398,1649,0.25963149078726966,73,122,115,0,200,SV5R.tsv
3,358,441,1998,0.2705971277399849,86,140,132,0,250,SV5R.tsv
3,404,490,2403,0.2748299319727891,97,157,150,0,300,SV5R.tsv
3,439,536,2781,0.27300995024875624,99,175,165,0,350,SV5R.tsv
3,520,587,3253,0.29528676888131744,137,197,186,0,400,SV5R.tsv
3,576,649,3803,0.29583975346687214,154,213,209,0,450,SV5R.tsv
3,642,686,4227,0.3119533527696793,182,232,228,0,500,SV5R.tsv
3,678,715,4614,0.31608391608391606,193,244,241,0,550,SV5R.tsv
3,728,766,5144,0.3167972149695387,205,261,262,0,595,SV5R.tsv
