speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,84,196,583,0.14285714285714285,37,33,14,0,50,S7RA.tsv
3,124,270,956,0.15308641975308643,55,42,27,0,100,S7RA.tsv
3,173,344,1486,0.16763565891472867,77,66,30,0,150,S7RA.tsv
3,248,378,1786,0.21869488536155202,104,95,49,0,200,S7RA.tsv
3,297,429,2233,0.23076923076923078,124,112,61,0,250,S7RA.tsv
3,332,498,2796,0.2222222222222222,139,124,69,0,300,S7RA.tsv
3,365,542,3182,0.22447724477244774,149,128,88,0,350,S7RA.tsv
3,392,598,3760,0.21850613154960982,162,140,90,0,400,S7RA.tsv
3,431,658,4254,0.21833839918946302,176,163,92,0,450,S7RA.tsv
3,460,688,4652,0.22286821705426357,187,172,101,0,500,S7RA.tsv
3,511,714,4937,0.238562091503268,206,187,118,0,550,S7RA.tsv
3,582,762,5439,0.2545931758530184,238,215,129,0,600,S7RA.tsv
3,639,805,6000,0.2645962732919255,263,240,136,0,650,S7RA.tsv
3,668,838,6438,0.2657120127287192,272,244,152,0,700,S7RA.tsv
3,719,851,6818,0.281629455542499,291,261,167,0,750,S7RA.tsv
3,745,892,7488,0.27840059790732435,303,267,175,0,800,S7RA.tsv
3,772,925,7914,0.2781981981981982,311,278,183,0,850,S7RA.tsv
3,799,959,8339,0.27771984706291275,324,291,184,0,900,S7RA.tsv
3,825,992,8755,0.2772177419354839,335,295,195,0,950,S7RA.tsv
3,851,1009,9087,0.2811364387182028,346,303,202,0,1000,S7RA.tsv
3,880,1036,9435,0.28314028314028317,358,311,211,0,1050,S7RA.tsv
3,899,1062,9787,0.28217200251098556,365,317,217,0,1100,S7RA.tsv
3,954,1088,10117,0.2922794117647059,381,337,236,0,1150,S7RA.tsv
3,1001,1108,10382,0.30114320096269553,394,353,254,0,1200,S7RA.tsv
3,1031,1127,10753,0.3049393670511683,405,363,263,0,1250,S7RA.tsv
3,1070,1140,11037,0.3128654970760234,419,376,275,0,1300,S7RA.tsv
3,1079,1142,11104,0.31494454173963804,421,379,279,0,1316,S7RA.tsv
