speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,135,176,496,0.2556818181818182,56,32,47,0,50,SKRC.tsv
3,230,270,911,0.2839506172839506,85,74,71,0,100,SKRC.tsv
3,303,338,1314,0.2988165680473373,114,110,79,0,150,SKRC.tsv
3,366,433,1742,0.2817551963048499,141,136,89,0,200,SKRC.tsv
3,466,505,2225,0.3075907590759076,167,158,141,0,250,SKRC.tsv
3,520,545,2564,0.3180428134556575,188,180,152,0,300,SKRC.tsv
3,583,599,2981,0.32442960489705064,213,204,166,0,350,SKRC.tsv
3,643,639,3328,0.33541992696922274,235,226,182,0,400,SKRC.tsv
3,687,670,3646,0.3417910447761194,250,240,197,0,450,SKRC.tsv
3,757,732,4259,0.34471766848816027,267,254,236,0,500,SKRC.tsv
3,801,776,4710,0.3440721649484536,284,273,244,0,550,SKRC.tsv
3,851,809,5099,0.3506386485372888,301,288,262,0,600,SKRC.tsv
3,895,861,5558,0.3464963221060782,313,303,279,0,650,SKRC.tsv
3,932,887,6014,0.3502442690717775,330,313,289,0,700,SKRC.tsv
3,988,943,6618,0.3492400141392718,346,333,309,0,750,SKRC.tsv
3,1035,975,7155,0.35384615384615387,362,348,325,0,800,SKRC.tsv
3,1080,1002,7631,0.3592814371257485,380,359,341,0,850,SKRC.tsv
3,1129,1040,8007,0.36185897435897435,397,377,355,0,900,SKRC.tsv
3,1146,1051,8345,0.36346336822074216,403,381,362,0,950,SKRC.tsv
3,1185,1098,8803,0.35974499089253187,415,394,376,0,1000,SKRC.tsv
3,1216,1140,9144,0.35555555555555557,424,405,387,0,1050,SKRC.tsv
3,1268,1186,9751,0.3563799887577291,439,425,404,0,1100,SKRC.tsv
3,1292,1220,10142,0.35300546448087433,447,435,410,0,1150,SKRC.tsv
3,1322,1244,10507,0.3542336548767417,455,446,421,0,1200,SKRC.tsv
3,1353,1267,10881,0.35595895816890294,464,462,427,0,1250,SKRC.tsv
3,1391,1317,11426,0.35206276891926097,477,472,442,0,1300,SKRC.tsv
3,1421,1344,11819,0.3524305555555556,488,479,454,0,1350,SKRC.tsv
3,1476,1382,12268,0.35600578871201155,511,490,475,0,1400,SKRC.tsv
3,1521,1417,12761,0.3577981651376147,530,501,490,0,1450,SKRC.tsv
3,1554,1435,13101,0.36097560975609755,538,512,504,0,1500,SKRC.tsv
3,1587,1454,13495,0.3638239339752407,545,518,524,0,1550,SKRC.tsv
3,1619,1488,14009,0.362679211469534,557,524,538,0,1600,SKRC.tsv
3,1637,1502,14383,0.36329338659565025,564,528,545,0,1644,SKRC.tsv
