speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,97,141,306,0.2293144208037825,33,29,35,0,50,SADE.tsv
3,191,232,726,0.2744252873563218,67,47,77,0,100,SADE.tsv
3,291,299,1091,0.32441471571906355,99,85,107,0,150,SADE.tsv
3,388,385,1589,0.3359307359307359,132,123,133,0,200,SADE.tsv
3,459,435,1963,0.35172413793103446,158,149,152,0,250,SADE.tsv
3,541,528,2677,0.34154040404040403,198,168,175,0,300,SADE.tsv
3,584,583,3131,0.33390508862206975,218,177,189,0,350,SADE.tsv
3,633,609,3516,0.3464696223316913,231,192,210,0,400,SADE.tsv
3,676,665,3986,0.33884711779448623,250,203,223,0,450,SADE.tsv
3,723,706,4467,0.3413597733711048,269,217,237,0,500,SADE.tsv
3,729,723,4649,0.3360995850622407,273,217,239,0,514,SADE.tsv
