speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,157,198,588,0.26430976430976433,66,53,38,0,50,S839.tsv
3,222,272,975,0.27205882352941174,91,70,61,0,100,S839.tsv
3,300,348,1388,0.28735632183908044,119,98,83,0,150,S839.tsv
3,379,417,1817,0.3029576338928857,149,128,102,0,200,S839.tsv
3,451,482,2249,0.3118948824343015,180,152,119,0,250,S839.tsv
3,518,540,2703,0.3197530864197531,203,173,142,0,300,S839.tsv
3,574,570,2994,0.33567251461988307,224,181,169,0,350,S839.tsv
3,649,620,3366,0.3489247311827957,256,187,206,0,400,S839.tsv
3,699,665,3730,0.35037593984962406,281,197,221,0,450,S839.tsv
3,733,694,3995,0.3520653218059558,293,208,232,0,500,S839.tsv
3,772,712,4261,0.36142322097378277,304,220,248,0,550,S839.tsv
3,810,735,4558,0.3673469387755102,320,233,257,0,600,S839.tsv
3,849,781,4968,0.36235595390524966,337,252,260,0,650,S839.tsv
3,901,829,5417,0.36228387615601126,359,277,265,0,700,S839.tsv
3,929,859,5686,0.3604967015909973,372,287,270,0,739,S839.tsv
