speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,86,119,283,0.24089635854341737,22,34,30,0,50,SKJH.tsv
3,135,185,553,0.24324324324324326,25,57,53,0,100,SKJH.tsv
3,176,219,776,0.2678843226788432,27,77,72,0,150,SKJH.tsv
3,226,267,1036,0.28214731585518105,48,93,85,0,200,SKJH.tsv
3,275,318,1290,0.2882599580712788,63,109,103,0,250,SKJH.tsv
3,331,375,1650,0.2942222222222222,77,132,122,0,300,SKJH.tsv
3,367,420,2028,0.2912698412698413,80,147,140,0,350,SKJH.tsv
3,403,463,2377,0.29013678905687545,83,163,157,0,400,SKJH.tsv
3,450,526,2885,0.28517110266159695,89,181,180,0,450,SKJH.tsv
3,490,547,3121,0.29859841560024375,104,193,193,0,500,SKJH.tsv
3,541,578,3395,0.3119953863898501,124,206,211,0,550,SKJH.tsv
3,576,618,3733,0.3106796116504854,135,220,221,0,600,SKJH.tsv
3,615,654,4153,0.31345565749235477,136,239,240,0,650,SKJH.tsv
3,636,698,4513,0.3037249283667622,136,250,250,0,700,SKJH.tsv
3,660,738,4823,0.2981029810298103,136,262,262,0,750,SKJH.tsv
3,672,746,4899,0.3002680965147453,138,267,267,0,763,SKJH.tsv
