speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,128,149,351,0.28635346756152125,55,36,37,0,50,SUJ8.tsv
3,201,205,620,0.32682926829268294,84,63,54,0,100,SUJ8.tsv
3,254,273,932,0.31013431013431014,108,78,68,0,150,SUJ8.tsv
3,303,323,1265,0.3126934984520124,126,97,80,0,200,SUJ8.tsv
3,367,359,1636,0.34076137418755803,149,114,104,0,250,SUJ8.tsv
3,403,382,1924,0.35165794066317624,162,127,114,0,300,SUJ8.tsv
3,440,407,2274,0.36036036036036034,177,143,120,0,350,SUJ8.tsv
3,478,450,2637,0.3540740740740741,192,156,130,0,400,SUJ8.tsv
3,493,484,2959,0.33953168044077137,197,163,133,0,450,SUJ8.tsv
3,512,505,3086,0.33795379537953796,200,168,144,0,467,SUJ8.tsv
