speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,102,159,420,0.2138364779874214,8,48,46,0,50,ST82.tsv
3,164,231,716,0.23665223665223664,8,79,77,0,100,ST82.tsv
3,243,305,1141,0.26557377049180325,24,111,108,0,150,ST82.tsv
3,331,361,1617,0.3056325023084026,32,150,149,0,200,ST82.tsv
3,384,404,2040,0.31683168316831684,49,166,169,0,250,ST82.tsv
3,435,444,2402,0.32657657657657657,74,175,186,0,300,ST82.tsv
3,469,492,2782,0.31775067750677505,84,188,197,0,350,ST82.tsv
3,534,531,3166,0.3352165725047081,100,211,223,0,400,ST82.tsv
3,604,568,3570,0.3544600938967136,123,234,247,0,450,ST82.tsv
3,691,613,4038,0.37574768896139205,177,246,268,0,500,ST82.tsv
3,776,668,4657,0.3872255489021956,228,259,289,0,550,ST82.tsv
3,803,692,4932,0.3868015414258189,235,271,297,0,600,ST82.tsv
3,838,718,5156,0.38904363974001854,241,284,313,0,650,ST82.tsv
3,864,740,5451,0.3891891891891892,246,294,324,0,700,ST82.tsv
3,883,756,5734,0.38932980599647266,250,300,333,0,750,ST82.tsv
3,909,783,6152,0.38697318007662834,253,311,345,0,800,ST82.tsv
3,946,817,6651,0.38596491228070173,264,325,357,0,850,ST82.tsv
3,983,833,6942,0.3933573429371749,276,340,367,0,900,ST82.tsv
3,1015,850,7290,0.3980392156862745,280,352,383,0,950,ST82.tsv
3,1035,862,7640,0.40023201856148494,286,362,387,0,1000,ST82.tsv
3,1072,882,7993,0.4051398337112623,303,370,399,0,1050,ST82.tsv
3,1091,902,8374,0.40317812269031783,315,374,402,0,1100,ST82.tsv
3,1119,918,8706,0.40631808278867104,324,385,410,0,1150,ST82.tsv
3,1146,937,9039,0.40768409818569906,327,398,421,0,1200,ST82.tsv
3,1177,963,9375,0.4074074074074074,333,411,433,0,1250,ST82.tsv
3,1202,982,9601,0.40801086218601496,341,421,440,0,1300,ST82.tsv
3,1246,1004,9920,0.41367861885790175,352,438,456,0,1350,ST82.tsv
3,1277,1034,10192,0.41166989039329466,358,452,467,0,1400,ST82.tsv
3,1303,1055,10544,0.4116903633491311,365,464,474,0,1450,ST82.tsv
3,1318,1068,10880,0.41136079900124844,366,473,479,0,1500,ST82.tsv
3,1331,1082,11233,0.41004313000616144,372,478,481,0,1550,ST82.tsv
3,1331,1082,11248,0.41004313000616144,372,478,481,0,1552,ST82.tsv
