speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,86,124,285,0.23118279569892472,28,24,34,0,50,SR4E.tsv
3,185,242,778,0.2548209366391185,77,30,78,0,100,SR4E.tsv
3,231,295,1189,0.26101694915254237,98,31,102,0,150,SR4E.tsv
3,273,362,1685,0.2513812154696133,118,33,122,0,200,SR4E.tsv
3,326,438,2279,0.2480974124809741,145,33,148,0,250,SR4E.tsv
3,389,482,2710,0.2690179806362379,165,56,168,0,300,SR4E.tsv
3,445,519,3004,0.28580603725112397,181,79,185,0,350,SR4E.tsv
3,478,579,3454,0.27518710420264825,193,89,196,0,400,SR4E.tsv
3,526,633,3993,0.27698788836229593,206,103,217,0,450,SR4E.tsv
3,555,673,4387,0.274888558692422,216,109,230,0,500,SR4E.tsv
3,606,705,4686,0.2865248226950355,228,133,245,0,550,SR4E.tsv
3,641,743,4999,0.28757290264692686,233,151,257,0,600,SR4E.tsv
3,680,763,5299,0.29707295762341634,243,162,275,0,650,SR4E.tsv
3,709,809,5714,0.29213020189534405,254,171,284,0,700,SR4E.tsv
3,739,829,5971,0.29714515480498593,264,183,292,0,750,SR4E.tsv
3,763,858,6349,0.2964257964257964,274,189,300,0,800,SR4E.tsv
3,798,875,6690,0.304,286,203,309,0,850,SR4E.tsv
3,830,895,7099,0.3091247672253259,293,218,319,0,900,SR4E.tsv
3,868,922,7497,0.3138105567606652,307,228,333,0,950,SR4E.tsv
3,895,964,7966,0.3094744121715076,318,233,344,0,1000,SR4E.tsv
3,924,998,8337,0.30861723446893785,327,238,359,0,1050,SR4E.tsv
3,957,1020,8788,0.3127450980392157,338,247,372,0,1100,SR4E.tsv
3,980,1049,9204,0.3114076898633619,345,251,384,0,1150,SR4E.tsv
3,996,1070,9568,0.3102803738317757,353,253,390,0,1200,SR4E.tsv
3,1039,1095,9882,0.3162861491628615,362,276,401,0,1250,SR4E.tsv
3,1068,1118,10276,0.3184257602862254,377,278,413,0,1300,SR4E.tsv
3,1088,1138,10704,0.3186877562975981,386,281,421,0,1350,SR4E.tsv
3,1108,1165,11113,0.3170243204577968,396,282,430,0,1400,SR4E.tsv
3,1127,1190,11569,0.3156862745098039,400,288,439,0,1450,SR4E.tsv
3,1153,1206,11870,0.3186843559977888,410,295,448,0,1500,SR4E.tsv
3,1169,1229,12221,0.3170599403308923,415,300,454,0,1550,SR4E.tsv
3,1195,1247,12524,0.3194333066025127,424,313,458,0,1600,SR4E.tsv
3,1222,1268,12794,0.32124079915878023,434,320,468,0,1650,SR4E.tsv
3,1247,1291,13213,0.3219726310353731,444,323,480,0,1700,SR4E.tsv
3,1280,1314,13623,0.32470826991374935,452,336,492,0,1750,SR4E.tsv
3,1302,1342,14028,0.323397913561848,457,345,500,0,1800,SR4E.tsv
3,1323,1361,14399,0.32402645113886847,464,350,509,0,1850,SR4E.tsv
3,1337,1378,14706,0.3234155781325593,470,351,516,0,1900,SR4E.tsv
3,1368,1402,15065,0.3252496433666191,481,361,526,0,1950,SR4E.tsv
3,1387,1424,15432,0.32467228464419473,484,369,534,0,2000,SR4E.tsv
3,1411,1438,15805,0.32707464070468245,494,376,541,0,2050,SR4E.tsv
3,1445,1450,16144,0.332183908045977,510,389,546,0,2100,SR4E.tsv
3,1468,1467,16523,0.33356055441945015,519,393,556,0,2150,SR4E.tsv
3,1504,1479,16836,0.33896777101645253,527,405,572,0,2200,SR4E.tsv
3,1524,1498,17171,0.3391188251001335,536,406,582,0,2250,SR4E.tsv
3,1538,1506,17483,0.34041611332447985,541,410,587,0,2300,SR4E.tsv
3,1542,1518,17878,0.3386034255599473,543,410,589,0,2350,SR4E.tsv
3,1554,1557,18248,0.33269107257546565,547,412,595,0,2400,SR4E.tsv
3,1573,1578,18651,0.3322771440642163,555,415,603,0,2450,SR4E.tsv
3,1586,1592,19009,0.33207705192629816,556,423,607,0,2500,SR4E.tsv
3,1596,1600,19287,0.3325,560,424,612,0,2550,SR4E.tsv
3,1611,1618,19644,0.3318912237330037,565,427,619,0,2600,SR4E.tsv
3,1631,1626,19933,0.33435834358343586,573,432,626,0,2650,SR4E.tsv
3,1647,1647,20333,0.3333333333333333,578,439,630,0,2700,SR4E.tsv
3,1667,1661,20632,0.33453742725265906,584,448,635,0,2750,SR4E.tsv
3,1685,1673,21006,0.3357242478581391,591,450,644,0,2800,SR4E.tsv
3,1702,1682,21272,0.33729686880697585,598,454,650,0,2850,SR4E.tsv
3,1731,1696,21626,0.3402122641509434,609,460,662,0,2900,SR4E.tsv
3,1742,1719,22078,0.33779329067287184,611,463,668,0,2950,SR4E.tsv
3,1760,1730,22361,0.33911368015414256,618,470,672,0,3000,SR4E.tsv
3,1777,1742,22721,0.3400306161500191,626,474,677,0,3050,SR4E.tsv
3,1795,1750,23022,0.3419047619047619,635,477,683,0,3100,SR4E.tsv
3,1823,1762,23318,0.34487325009458947,645,486,692,0,3150,SR4E.tsv
3,1833,1782,23687,0.34287317620650953,650,486,697,0,3200,SR4E.tsv
3,1853,1810,24109,0.34125230202578266,657,489,707,0,3250,SR4E.tsv
3,1873,1834,24494,0.34042166484914577,668,489,716,0,3300,SR4E.tsv
3,1892,1843,24689,0.3421956954241273,679,489,724,0,3332,SR4E.tsv
