speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,103,218,617,0.15749235474006115,38,35,30,0,50,SKYQ.tsv
3,188,333,1211,0.1881881881881882,72,59,57,0,100,SKYQ.tsv
3,281,399,1662,0.23475355054302421,109,101,71,0,150,SKYQ.tsv
3,358,437,1984,0.2730739893211289,137,131,90,0,200,SKYQ.tsv
3,408,496,2480,0.27419354838709675,161,155,92,0,250,SKYQ.tsv
3,461,554,2881,0.27737665463297234,182,162,117,0,300,SKYQ.tsv
3,512,597,3372,0.28587381351200447,200,183,129,0,350,SKYQ.tsv
3,560,635,3791,0.29396325459317585,214,197,149,0,400,SKYQ.tsv
3,622,668,4173,0.31037924151696605,235,210,177,0,450,SKYQ.tsv
3,675,708,4558,0.3177966101694915,255,233,187,0,500,SKYQ.tsv
3,764,754,5079,0.33775419982316535,279,268,217,0,550,SKYQ.tsv
3,786,776,5338,0.33762886597938147,285,277,224,0,600,SKYQ.tsv
3,813,787,5603,0.3443456162642948,294,287,232,0,650,SKYQ.tsv
3,845,817,5946,0.3447572419420645,304,299,242,0,700,SKYQ.tsv
3,882,857,6488,0.34305717619603265,324,307,251,0,750,SKYQ.tsv
3,945,885,6903,0.3559322033898305,342,322,281,0,800,SKYQ.tsv
3,985,916,7325,0.3584425036390102,354,335,296,0,850,SKYQ.tsv
3,1017,941,7663,0.3602550478214665,363,346,308,0,900,SKYQ.tsv
3,1058,984,8292,0.3584010840108401,381,353,324,0,950,SKYQ.tsv
3,1073,1017,8786,0.3516879711569977,388,358,327,0,1000,SKYQ.tsv
3,1094,1046,9213,0.34862970044614405,395,362,337,0,1050,SKYQ.tsv
3,1097,1048,9265,0.34891857506361323,396,362,339,0,1063,SKYQ.tsv
