speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,101,144,387,0.2337962962962963,39,46,16,0,50,SQVW.tsv
3,187,243,790,0.25651577503429357,74,81,32,0,100,SQVW.tsv
3,281,300,1117,0.31222222222222223,113,120,48,0,150,SQVW.tsv
3,325,347,1484,0.3121998078770413,135,141,49,0,200,SQVW.tsv
3,360,393,1773,0.3053435114503817,150,156,54,0,250,SQVW.tsv
3,433,429,2120,0.33644133644133645,175,186,72,0,300,SQVW.tsv
3,483,458,2389,0.35152838427947597,197,205,81,0,350,SQVW.tsv
3,527,504,2659,0.34854497354497355,213,219,95,0,400,SQVW.tsv
3,592,533,2999,0.3702313946216385,231,231,130,0,450,SQVW.tsv
3,641,565,3392,0.3781710914454277,244,249,148,0,500,SQVW.tsv
3,683,593,3662,0.3839235525576166,259,265,159,0,550,SQVW.tsv
3,705,610,3982,0.38524590163934425,271,273,161,0,600,SQVW.tsv
3,739,635,4370,0.3879265091863517,287,286,166,0,650,SQVW.tsv
3,766,679,4805,0.3760432007854688,301,299,166,0,700,SQVW.tsv
3,800,712,5192,0.37453183520599254,315,312,173,0,750,SQVW.tsv
3,845,758,5619,0.37159190853122254,330,325,190,0,800,SQVW.tsv
3,896,791,6075,0.3775811209439528,348,349,199,0,850,SQVW.tsv
3,922,814,6462,0.3775593775593776,359,356,207,0,900,SQVW.tsv
3,943,840,6846,0.3742063492063492,367,367,209,0,950,SQVW.tsv
3,971,862,7137,0.37548337200309356,379,380,212,0,1000,SQVW.tsv
3,989,884,7416,0.3729260935143288,388,386,215,0,1050,SQVW.tsv
3,995,888,7468,0.3734984984984985,390,386,219,0,1062,SQVW.tsv
