speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,130,219,591,0.197869101978691,56,53,21,0,50,SDJL.tsv
3,251,301,1026,0.2779623477297896,96,81,74,0,100,SDJL.tsv
3,323,400,1650,0.26916666666666667,122,103,98,0,150,SDJL.tsv
3,379,463,1981,0.2728581713462923,146,126,107,0,200,SDJL.tsv
3,447,513,2390,0.290448343079922,171,148,128,0,250,SDJL.tsv
3,496,567,2784,0.2915931804820694,191,167,138,0,300,SDJL.tsv
3,564,615,3158,0.3056910569105691,217,189,158,0,350,SDJL.tsv
3,638,696,3803,0.3055555555555556,248,218,172,0,400,SDJL.tsv
3,694,731,4155,0.31646146830825356,270,235,189,0,450,SDJL.tsv
3,739,771,4608,0.3194984868136619,289,252,198,0,500,SDJL.tsv
3,802,820,5085,0.3260162601626016,315,272,215,0,550,SDJL.tsv
3,837,843,5475,0.3309608540925267,326,283,228,0,600,SDJL.tsv
3,877,902,6031,0.32409460458240946,343,291,243,0,650,SDJL.tsv
3,892,916,6257,0.3245997088791849,348,296,248,0,678,SDJL.tsv
