speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,72,131,310,0.183206106870229,28,31,13,0,50,SJH6.tsv
3,104,175,514,0.1980952380952381,39,43,22,0,100,SJH6.tsv
3,185,227,783,0.27165932452276065,74,75,36,0,150,SJH6.tsv
3,221,282,1045,0.26122931442080377,85,85,51,0,200,SJH6.tsv
3,254,324,1233,0.2613168724279835,97,95,62,0,250,SJH6.tsv
3,308,376,1509,0.2730496453900709,114,108,86,0,300,SJH6.tsv
3,364,409,1743,0.29665851670741644,135,127,102,0,350,SJH6.tsv
3,411,454,2044,0.30176211453744495,150,143,118,0,400,SJH6.tsv
3,443,472,2256,0.3128531073446328,155,152,136,0,450,SJH6.tsv
3,481,497,2502,0.3226022803487592,161,164,156,0,500,SJH6.tsv
3,514,537,2803,0.319056486654252,167,180,167,0,550,SJH6.tsv
3,542,563,3070,0.32089994079336887,173,194,175,0,600,SJH6.tsv
3,567,603,3386,0.31343283582089554,176,207,184,0,650,SJH6.tsv
3,596,645,3766,0.30801033591731264,181,218,197,0,700,SJH6.tsv
3,618,664,4010,0.3102409638554217,182,228,208,0,750,SJH6.tsv
3,646,692,4271,0.3111753371868979,185,240,221,0,800,SJH6.tsv
3,690,739,4728,0.3112313937753721,189,258,243,0,850,SJH6.tsv
3,720,756,4997,0.31746031746031744,200,265,255,0,900,SJH6.tsv
3,755,778,5285,0.3234790059982862,212,275,268,0,950,SJH6.tsv
3,799,802,5593,0.3320864505403159,227,290,282,0,1000,SJH6.tsv
3,816,823,5896,0.330498177399757,235,296,285,0,1050,SJH6.tsv
3,857,853,6255,0.33489644392340756,255,310,292,0,1100,SJH6.tsv
3,873,880,6549,0.3306818181818182,261,318,294,0,1150,SJH6.tsv
3,909,900,6859,0.33666666666666667,278,334,297,0,1200,SJH6.tsv
3,927,924,7112,0.3344155844155844,283,342,302,0,1250,SJH6.tsv
3,955,946,7365,0.3365045806906272,293,349,313,0,1300,SJH6.tsv
3,977,964,7629,0.33782849239280777,299,356,322,0,1350,SJH6.tsv
3,1010,983,7962,0.34248897931502204,311,366,333,0,1400,SJH6.tsv
3,1040,1013,8387,0.3422178348140836,324,371,345,0,1450,SJH6.tsv
3,1078,1042,8805,0.344849648112604,335,386,357,0,1500,SJH6.tsv
3,1094,1061,9103,0.3437009110901665,342,393,359,0,1550,SJH6.tsv
3,1127,1103,9493,0.34058627984285283,352,406,369,0,1600,SJH6.tsv
3,1161,1129,9814,0.34278122232063774,357,419,385,0,1650,SJH6.tsv
3,1181,1146,10058,0.3435136707388016,362,426,393,0,1700,SJH6.tsv
3,1212,1156,10319,0.3494809688581315,373,436,403,0,1750,SJH6.tsv
3,1230,1179,10719,0.3477523324851569,377,444,409,0,1800,SJH6.tsv
3,1251,1190,10917,0.35042016806722687,386,453,412,0,1850,SJH6.tsv
3,1282,1220,11310,0.35027322404371586,391,460,431,0,1900,SJH6.tsv
3,1332,1262,11942,0.3518225039619651,404,472,456,0,1950,SJH6.tsv
3,1358,1274,12246,0.3553113553113553,408,484,466,0,1986,SJH6.tsv
