speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,122,180,533,0.22592592592592592,54,37,31,0,50,SDQ8.tsv
3,215,252,883,0.2843915343915344,94,47,74,0,100,SDQ8.tsv
3,299,319,1316,0.3124346917450366,128,69,102,0,150,SDQ8.tsv
3,381,368,1794,0.3451086956521739,160,88,133,0,200,SDQ8.tsv
3,428,409,2148,0.34881825590872045,176,112,140,0,250,SDQ8.tsv
3,488,460,2590,0.3536231884057971,199,126,163,0,300,SDQ8.tsv
3,580,540,3235,0.35802469135802467,236,161,183,0,350,SDQ8.tsv
3,620,580,3610,0.3563218390804598,254,177,189,0,400,SDQ8.tsv
3,652,617,4090,0.35224203133441384,266,187,199,0,450,SDQ8.tsv
3,692,670,4518,0.34427860696517415,285,201,206,0,500,SDQ8.tsv
3,730,731,5099,0.3328773369813042,303,215,212,0,550,SDQ8.tsv
3,760,769,5391,0.329432162982228,314,224,222,0,600,SDQ8.tsv
3,793,796,5621,0.33207705192629816,324,238,231,0,643,SDQ8.tsv
