speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,100,177,485,0.18832391713747645,49,48,3,0,50,SHX2.tsv
3,195,323,1150,0.20123839009287925,96,95,4,0,100,SHX2.tsv
3,233,364,1453,0.21336996336996336,113,112,8,0,150,SHX2.tsv
3,270,412,1821,0.21844660194174756,131,130,9,0,200,SHX2.tsv
3,302,447,2159,0.22520507084265473,147,146,9,0,250,SHX2.tsv
3,356,523,2724,0.22689611217335884,174,173,9,0,300,SHX2.tsv
3,432,600,3759,0.24,212,211,9,0,350,SHX2.tsv
3,476,642,4173,0.24714434060228452,234,233,9,0,400,SHX2.tsv
3,514,684,4640,0.25048732943469787,253,252,9,0,450,SHX2.tsv
3,524,704,4929,0.2481060606060606,258,257,9,0,490,SHX2.tsv
