speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,84,107,325,0.2616822429906542,39,37,8,0,50,S59W.tsv
3,140,192,699,0.24305555555555555,63,57,20,0,100,S59W.tsv
3,234,286,1269,0.2727272727272727,97,96,41,0,150,S59W.tsv
3,299,363,1874,0.2745638200183655,124,123,52,0,200,S59W.tsv
3,327,431,2413,0.2529002320185615,137,133,57,0,250,S59W.tsv
3,369,478,2827,0.25732217573221755,151,149,69,0,300,S59W.tsv
3,440,539,3315,0.272108843537415,179,179,82,0,350,S59W.tsv
3,526,595,3735,0.2946778711484594,205,205,116,0,400,S59W.tsv
3,590,643,4191,0.3058579574909279,222,232,136,0,450,S59W.tsv
3,653,675,4629,0.3224691358024691,239,248,166,0,500,S59W.tsv
3,694,706,4969,0.3276676109537299,253,264,177,0,550,S59W.tsv
3,731,747,5432,0.3261936635430611,269,276,186,0,600,S59W.tsv
3,759,779,5780,0.3247753530166881,279,285,195,0,650,S59W.tsv
3,773,817,6087,0.3153814769481844,284,289,200,0,700,S59W.tsv
3,813,851,6459,0.318448883666275,299,299,215,0,750,S59W.tsv
3,867,875,6873,0.3302857142857143,316,314,237,0,800,S59W.tsv
3,906,904,7234,0.334070796460177,325,328,253,0,850,S59W.tsv
3,950,939,7761,0.3372381966631168,338,343,269,0,900,S59W.tsv
3,992,967,8201,0.3419510513615994,346,358,288,0,950,S59W.tsv
3,1027,989,8587,0.34614088304684865,357,373,297,0,1000,S59W.tsv
3,1027,989,8587,0.34614088304684865,357,373,297,0,1000,S59W.tsv
