speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0520,518,56,35,0.10810810810810811,S0519,211,69,42,0.32701421800947866,S0521,0,0,0,0.0,729,125,0.17146776406035666,77,0,50,SDUM.tsv
S0520,550,162,116,0.29454545454545455,S0519,230,88,64,0.3826086956521739,S0521,0,0,0,0.0,780,250,0.32051282051282054,180,50,100,SDUM.tsv
S0520,273,104,71,0.38095238095238093,S0519,181,87,60,0.48066298342541436,S0521,15,5,3,0.3333333333333333,469,196,0.417910447761194,134,100,150,SDUM.tsv
S0520,124,35,23,0.28225806451612906,S0519,126,58,30,0.4603174603174603,S0521,78,35,21,0.44871794871794873,328,128,0.3902439024390244,74,150,200,SDUM.tsv
S0520,128,56,41,0.4375,S0519,212,81,56,0.38207547169811323,S0521,113,40,26,0.35398230088495575,453,177,0.39072847682119205,123,200,250,SDUM.tsv
S0520,299,141,93,0.47157190635451507,S0519,162,85,60,0.5246913580246914,S0521,25,15,11,0.6,486,241,0.49588477366255146,164,250,300,SDUM.tsv
S0520,413,178,107,0.43099273607748184,S0519,104,53,32,0.5096153846153846,S0521,63,30,20,0.47619047619047616,580,261,0.45,159,300,350,SDUM.tsv
S0520,356,144,92,0.4044943820224719,S0519,43,18,12,0.4186046511627907,S0521,58,30,18,0.5172413793103449,457,192,0.4201312910284464,122,350,400,SDUM.tsv
S0520,275,134,85,0.48727272727272725,S0519,112,61,42,0.5446428571428571,S0521,140,77,47,0.55,527,272,0.5161290322580645,174,400,450,SDUM.tsv
S0520,575,311,195,0.5408695652173913,S0519,125,70,41,0.56,S0521,14,8,7,0.5714285714285714,714,389,0.5448179271708683,243,450,500,SDUM.tsv
S0520,441,246,148,0.5578231292517006,S0519,226,144,77,0.6371681415929203,S0521,72,47,28,0.6527777777777778,739,437,0.591339648173207,253,500,550,SDUM.tsv
S0520,252,123,81,0.4880952380952381,S0519,165,96,62,0.5818181818181818,S0521,16,11,6,0.6875,433,230,0.5311778290993071,149,550,600,SDUM.tsv
S0520,210,105,64,0.5,S0519,144,83,52,0.5763888888888888,S0521,179,119,71,0.664804469273743,533,307,0.575984990619137,187,600,650,SDUM.tsv
S0520,182,101,66,0.554945054945055,S0519,84,46,30,0.5476190476190477,S0521,58,41,22,0.7068965517241379,324,188,0.5802469135802469,118,650,684,SDUM.tsv
