speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0120,100,11,8,0.11,S0058,123,17,13,0.13821138211382114,S0179,93,12,10,0.12903225806451613,316,40,0.12658227848101267,31,0,50,S37K.tsv
S0120,110,31,17,0.2818181818181818,S0058,91,14,10,0.15384615384615385,S0179,41,14,10,0.34146341463414637,242,59,0.24380165289256198,37,50,100,S37K.tsv
S0120,101,31,25,0.3069306930693069,S0058,136,40,30,0.29411764705882354,S0179,53,11,8,0.20754716981132076,290,82,0.2827586206896552,63,100,150,S37K.tsv
S0120,107,45,28,0.4205607476635514,S0058,223,62,45,0.27802690582959644,S0179,71,17,10,0.23943661971830985,401,124,0.3092269326683292,83,150,200,S37K.tsv
S0120,105,39,27,0.37142857142857144,S0058,123,43,32,0.34959349593495936,S0179,84,31,19,0.36904761904761907,312,113,0.36217948717948717,78,200,250,S37K.tsv
S0120,73,44,31,0.6027397260273972,S0058,147,65,47,0.4421768707482993,S0179,116,70,43,0.603448275862069,336,179,0.5327380952380952,121,250,300,S37K.tsv
S0120,84,28,17,0.3333333333333333,S0058,101,33,23,0.32673267326732675,S0179,79,24,16,0.3037974683544304,264,85,0.32196969696969696,56,300,350,S37K.tsv
S0120,107,50,33,0.4672897196261682,S0058,101,45,32,0.44554455445544555,S0179,75,27,22,0.36,283,122,0.43109540636042404,87,350,400,S37K.tsv
S0120,50,19,14,0.38,S0058,262,124,84,0.4732824427480916,S0179,53,24,17,0.4528301886792453,365,167,0.4575342465753425,115,400,450,S37K.tsv
S0120,69,37,22,0.5362318840579711,S0058,331,151,105,0.4561933534743202,S0179,56,20,15,0.35714285714285715,456,208,0.45614035087719296,142,450,500,S37K.tsv
S0120,100,49,36,0.49,S0058,210,101,66,0.48095238095238096,S0179,64,24,17,0.375,374,174,0.46524064171123,119,500,550,S37K.tsv
S0120,129,66,39,0.5116279069767442,S0058,304,168,120,0.5526315789473685,S0179,65,32,20,0.49230769230769234,498,266,0.5341365461847389,179,550,600,S37K.tsv
S0120,34,19,13,0.5588235294117647,S0058,141,75,50,0.5319148936170213,S0179,127,69,45,0.5433070866141733,302,163,0.5397350993377483,108,600,650,S37K.tsv
S0120,112,66,43,0.5892857142857143,S0058,164,84,60,0.5121951219512195,S0179,139,54,34,0.38848920863309355,415,204,0.491566265060241,137,650,700,S37K.tsv
S0120,91,42,26,0.46153846153846156,S0058,56,31,19,0.5535714285714286,S0179,260,129,88,0.49615384615384617,407,202,0.4963144963144963,133,700,750,S37K.tsv
S0120,94,44,27,0.46808510638297873,S0058,107,64,44,0.5981308411214953,S0179,99,47,31,0.47474747474747475,300,155,0.5166666666666667,102,750,800,S37K.tsv
S0120,184,112,68,0.6086956521739131,S0058,83,47,31,0.5662650602409639,S0179,65,36,24,0.5538461538461539,332,195,0.5873493975903614,123,800,850,S37K.tsv
S0120,68,44,25,0.6470588235294118,S0058,131,82,53,0.6259541984732825,S0179,287,158,103,0.5505226480836237,486,284,0.5843621399176955,181,850,900,S37K.tsv
S0120,48,27,22,0.5625,S0058,205,126,84,0.6146341463414634,S0179,174,79,51,0.4540229885057471,427,232,0.5433255269320844,157,900,950,S37K.tsv
S0120,106,60,36,0.5660377358490566,S0058,164,90,61,0.5487804878048781,S0179,39,19,11,0.48717948717948717,309,169,0.5469255663430421,108,950,1000,S37K.tsv
