speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0525,117,14,9,0.11965811965811966,S0617,204,29,21,0.14215686274509803,S0614,22,2,2,0.09090909090909091,343,45,0.13119533527696792,32,0,50,S457.tsv
S0525,113,30,22,0.26548672566371684,S0617,259,46,39,0.1776061776061776,S0614,18,5,5,0.2777777777777778,390,81,0.2076923076923077,66,50,100,S457.tsv
S0525,88,32,17,0.36363636363636365,S0617,97,33,19,0.3402061855670103,S0614,186,49,31,0.26344086021505375,371,114,0.30727762803234504,67,100,150,S457.tsv
S0525,700,260,173,0.37142857142857144,S0617,120,54,36,0.45,S0614,26,17,10,0.6538461538461539,846,331,0.3912529550827423,219,150,200,S457.tsv
S0525,308,129,84,0.41883116883116883,S0617,113,47,34,0.415929203539823,S0614,27,14,8,0.5185185185185185,448,190,0.42410714285714285,126,200,250,S457.tsv
S0525,238,82,57,0.3445378151260504,S0617,79,42,23,0.5316455696202531,S0614,74,38,22,0.5135135135135135,391,162,0.4143222506393862,102,250,300,S457.tsv
S0525,202,97,57,0.4801980198019802,S0617,94,50,30,0.5319148936170213,S0614,107,66,32,0.616822429906542,403,213,0.5285359801488834,119,300,350,S457.tsv
S0525,406,167,114,0.41133004926108374,S0617,67,31,24,0.4626865671641791,S0614,78,53,33,0.6794871794871795,551,251,0.455535390199637,171,350,400,S457.tsv
S0525,188,103,59,0.5478723404255319,S0617,124,70,43,0.5645161290322581,S0614,95,53,31,0.5578947368421052,407,226,0.5552825552825553,133,400,450,S457.tsv
S0525,170,89,56,0.5235294117647059,S0617,137,78,51,0.5693430656934306,S0614,28,9,6,0.32142857142857145,335,176,0.5253731343283582,113,450,500,S457.tsv
S0525,136,72,54,0.5294117647058824,S0617,244,170,102,0.6967213114754098,S0614,63,28,16,0.4444444444444444,443,270,0.6094808126410836,172,500,550,S457.tsv
S0525,185,97,66,0.5243243243243243,S0617,98,62,37,0.6326530612244898,S0614,171,83,52,0.4853801169590643,454,242,0.5330396475770925,155,550,600,S457.tsv
S0525,1024,527,335,0.5146484375,S0617,66,30,18,0.45454545454545453,S0614,110,70,42,0.6363636363636364,1200,627,0.5225,395,600,650,S457.tsv
S0525,283,162,103,0.5724381625441696,S0617,58,33,21,0.5689655172413793,S0614,37,29,16,0.7837837837837838,378,224,0.5925925925925926,140,650,700,S457.tsv
S0525,452,210,129,0.4646017699115044,S0617,91,69,43,0.7582417582417582,S0614,49,26,18,0.5306122448979592,592,305,0.5152027027027027,190,700,750,S457.tsv
S0525,151,100,59,0.6622516556291391,S0617,170,108,65,0.6352941176470588,S0614,46,35,21,0.7608695652173914,367,243,0.662125340599455,145,750,800,S457.tsv
S0525,171,91,53,0.5321637426900585,S0617,210,145,96,0.6904761904761905,S0614,34,19,12,0.5588235294117647,415,255,0.6144578313253012,161,800,850,S457.tsv
S0525,232,150,83,0.646551724137931,S0617,373,252,159,0.675603217158177,S0614,35,21,13,0.6,640,423,0.6609375,255,850,900,S457.tsv
S0525,197,109,68,0.5532994923857868,S0617,171,129,78,0.7543859649122807,S0614,48,28,17,0.5833333333333334,416,266,0.6394230769230769,163,900,950,S457.tsv
S0525,190,110,69,0.5789473684210527,S0617,79,53,32,0.6708860759493671,S0614,137,97,57,0.708029197080292,406,260,0.6403940886699507,158,950,1000,S457.tsv
S0525,299,188,111,0.6287625418060201,S0617,127,90,51,0.7086614173228346,S0614,47,27,15,0.574468085106383,473,305,0.6448202959830867,177,1000,1050,S457.tsv
S0525,138,85,50,0.6159420289855072,S0617,129,91,53,0.7054263565891473,S0614,36,26,14,0.7222222222222222,303,202,0.6666666666666666,117,1050,1100,S457.tsv
S0525,175,116,72,0.6628571428571428,S0617,160,116,67,0.725,S0614,3,2,1,0.6666666666666666,338,234,0.6923076923076923,140,1100,1150,S457.tsv
S0525,297,208,123,0.7003367003367004,S0617,160,119,73,0.74375,S0614,10,9,5,0.9,467,336,0.7194860813704497,201,1150,1200,S457.tsv
S0525,297,206,119,0.6936026936026936,S0617,171,115,66,0.672514619883041,S0614,43,26,13,0.6046511627906976,511,347,0.6790606653620352,198,1200,1250,S457.tsv
S0525,79,64,40,0.810126582278481,S0617,17,10,7,0.5882352941176471,S0614,95,76,43,0.8,191,150,0.7853403141361257,90,1250,1271,S457.tsv
