speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0485,226,43,27,0.1902654867256637,S0432,70,6,6,0.08571428571428572,S0428,73,12,9,0.1643835616438356,369,61,0.16531165311653118,42,0,50,SFXE.tsv
S0485,174,55,34,0.3160919540229885,S0432,49,26,19,0.5306122448979592,S0428,229,54,39,0.23580786026200873,452,135,0.29867256637168144,92,50,100,SFXE.tsv
S0485,325,90,62,0.27692307692307694,S0432,50,19,14,0.38,S0428,80,29,22,0.3625,455,138,0.3032967032967033,98,100,150,SFXE.tsv
S0485,216,69,47,0.3194444444444444,S0432,56,32,21,0.5714285714285714,S0428,105,47,29,0.44761904761904764,377,148,0.3925729442970822,97,150,200,SFXE.tsv
S0485,298,117,72,0.3926174496644295,S0432,88,52,36,0.5909090909090909,S0428,104,55,32,0.5288461538461539,490,224,0.45714285714285713,140,200,250,SFXE.tsv
S0485,252,94,62,0.373015873015873,S0432,27,15,11,0.5555555555555556,S0428,96,52,32,0.5416666666666666,375,161,0.42933333333333334,105,250,300,SFXE.tsv
S0485,229,79,50,0.34497816593886466,S0432,58,30,20,0.5172413793103449,S0428,74,31,20,0.4189189189189189,361,140,0.3878116343490305,90,300,350,SFXE.tsv
S0485,213,94,64,0.4413145539906103,S0432,133,69,47,0.518796992481203,S0428,105,57,34,0.5428571428571428,451,220,0.4878048780487805,145,350,400,SFXE.tsv
S0485,132,62,45,0.4696969696969697,S0432,102,72,47,0.7058823529411765,S0428,158,75,47,0.47468354430379744,392,209,0.5331632653061225,139,400,450,SFXE.tsv
S0485,400,203,117,0.5075,S0432,108,59,38,0.5462962962962963,S0428,219,124,85,0.5662100456621004,727,386,0.530949105914718,240,450,500,SFXE.tsv
S0485,184,89,60,0.483695652173913,S0432,29,21,16,0.7241379310344828,S0428,172,98,65,0.5697674418604651,385,208,0.5402597402597402,141,500,550,SFXE.tsv
S0485,158,77,53,0.4873417721518987,S0432,98,65,44,0.6632653061224489,S0428,195,112,76,0.5743589743589743,451,254,0.5631929046563193,173,550,600,SFXE.tsv
S0485,186,82,58,0.44086021505376344,S0432,182,117,71,0.6428571428571429,S0428,94,57,39,0.6063829787234043,462,256,0.5541125541125541,168,600,650,SFXE.tsv
S0485,478,264,169,0.5523012552301255,S0432,130,82,54,0.6307692307692307,S0428,102,64,41,0.6274509803921569,710,410,0.5774647887323944,264,650,700,SFXE.tsv
S0485,309,152,92,0.4919093851132686,S0432,172,110,68,0.6395348837209303,S0428,33,25,14,0.7575757575757576,514,287,0.5583657587548638,174,700,750,SFXE.tsv
S0485,35,21,12,0.6,S0432,17,13,7,0.7647058823529411,S0428,73,42,24,0.5753424657534246,125,76,0.608,43,750,757,SFXE.tsv
