speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0655,106,18,11,0.16981132075471697,S0653,151,33,23,0.2185430463576159,S0654,60,21,14,0.35,317,72,0.22712933753943218,48,0,50,SXQ6.tsv
S0655,86,20,18,0.23255813953488372,S0653,195,43,30,0.2205128205128205,S0654,43,9,7,0.20930232558139536,324,72,0.2222222222222222,55,50,100,SXQ6.tsv
S0655,85,31,22,0.36470588235294116,S0653,233,71,46,0.30472103004291845,S0654,25,18,9,0.72,343,120,0.3498542274052478,77,100,150,SXQ6.tsv
S0655,76,32,27,0.42105263157894735,S0653,212,79,50,0.37264150943396224,S0654,53,26,13,0.49056603773584906,341,137,0.40175953079178883,90,150,200,SXQ6.tsv
S0655,48,34,24,0.7083333333333334,S0653,475,190,119,0.4,S0654,68,40,24,0.5882352941176471,591,264,0.4467005076142132,167,200,250,SXQ6.tsv
S0655,44,34,21,0.7727272727272727,S0653,166,75,51,0.45180722891566266,S0654,60,39,21,0.65,270,148,0.5481481481481482,93,250,300,SXQ6.tsv
S0655,93,55,39,0.5913978494623656,S0653,127,60,42,0.47244094488188976,S0654,51,20,12,0.39215686274509803,271,135,0.4981549815498155,93,300,350,SXQ6.tsv
S0655,3,0,0,0.0,S0653,68,15,10,0.22058823529411764,S0654,68,32,20,0.47058823529411764,139,47,0.3381294964028777,30,350,367,SXQ6.tsv
