speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0012,85,38,34,0.4470588235294118,S0154,17,6,4,0.35294117647058826,S0013,63,20,19,0.31746031746031744,S0152,149,59,47,0.3959731543624161,314,123,0.39171974522292996,104,0,50,SAQD.tsv
S0012,84,48,43,0.5714285714285714,S0154,139,77,70,0.5539568345323741,S0013,65,39,38,0.6,S0152,80,39,35,0.4875,368,203,0.5516304347826086,186,50,100,SAQD.tsv
S0012,117,95,79,0.811965811965812,S0154,11,7,6,0.6363636363636364,S0013,23,18,15,0.782608695652174,S0152,84,56,44,0.6666666666666666,235,176,0.7489361702127659,144,100,150,SAQD.tsv
S0012,111,91,71,0.8198198198198198,S0154,1,1,1,1.0,S0013,16,13,12,0.8125,S0152,92,50,45,0.5434782608695652,220,155,0.7045454545454546,129,150,200,SAQD.tsv
S0012,112,87,70,0.7767857142857143,S0154,18,13,11,0.7222222222222222,S0013,56,39,34,0.6964285714285714,S0152,84,64,51,0.7619047619047619,270,203,0.7518518518518519,166,200,250,SAQD.tsv
S0012,52,44,39,0.8461538461538461,S0154,1,1,1,1.0,S0013,14,12,10,0.8571428571428571,S0152,194,129,111,0.6649484536082474,261,186,0.7126436781609196,161,250,300,SAQD.tsv
S0012,56,40,34,0.7142857142857143,S0154,94,67,58,0.7127659574468085,S0013,38,31,26,0.8157894736842105,S0152,92,75,63,0.8152173913043478,280,213,0.7607142857142857,181,300,350,SAQD.tsv
S0012,471,378,296,0.802547770700637,S0154,10,7,6,0.7,S0013,32,27,24,0.84375,S0152,134,93,67,0.6940298507462687,647,505,0.7805255023183926,393,350,400,SAQD.tsv
S0012,161,128,100,0.7950310559006211,S0154,1,1,1,1.0,S0013,54,45,34,0.8333333333333334,S0152,81,68,57,0.8395061728395061,297,242,0.8148148148148148,192,400,450,SAQD.tsv
S0012,115,91,73,0.7913043478260869,S0154,75,63,48,0.84,S0013,24,16,12,0.6666666666666666,S0152,87,72,54,0.8275862068965517,301,242,0.8039867109634552,187,450,500,SAQD.tsv
S0012,47,39,33,0.8297872340425532,S0154,465,404,297,0.8688172043010752,S0013,17,15,15,0.8823529411764706,S0152,8,7,6,0.875,537,465,0.8659217877094972,351,500,550,SAQD.tsv
S0012,10,8,7,0.8,S0154,671,573,415,0.8539493293591655,S0013,17,17,12,1.0,S0152,56,48,32,0.8571428571428571,754,646,0.8567639257294429,466,550,600,SAQD.tsv
S0012,17,17,13,1.0,S0154,121,106,77,0.8760330578512396,S0013,11,8,8,0.7272727272727273,S0152,155,137,97,0.8838709677419355,304,268,0.881578947368421,195,600,650,SAQD.tsv
S0012,17,17,16,1.0,S0154,201,171,128,0.8507462686567164,S0013,7,7,7,1.0,S0152,127,114,80,0.8976377952755905,352,309,0.8778409090909091,231,650,700,SAQD.tsv
S0012,27,24,18,0.8888888888888888,S0154,328,291,215,0.8871951219512195,S0013,21,18,16,0.8571428571428571,S0152,36,33,23,0.9166666666666666,412,366,0.8883495145631068,272,700,750,SAQD.tsv
S0012,37,34,28,0.918918918918919,S0154,160,122,96,0.7625,S0013,6,6,6,1.0,S0152,396,309,231,0.7803030303030303,599,471,0.7863105175292153,361,750,800,SAQD.tsv
S0012,22,18,14,0.8181818181818182,S0154,14,12,9,0.8571428571428571,S0013,8,8,4,1.0,S0152,958,785,581,0.8194154488517745,1002,823,0.8213572854291418,608,800,850,SAQD.tsv
S0012,41,41,30,1.0,S0154,27,25,19,0.9259259259259259,S0013,9,7,6,0.7777777777777778,S0152,469,397,280,0.8464818763326226,546,470,0.8608058608058609,335,850,900,SAQD.tsv
S0012,76,66,46,0.868421052631579,S0154,128,101,81,0.7890625,S0013,58,39,27,0.6724137931034483,S0152,129,108,78,0.8372093023255814,391,314,0.80306905370844,232,900,950,SAQD.tsv
S0012,114,104,65,0.9122807017543859,S0154,3,3,3,1.0,S0013,54,46,32,0.8518518518518519,S0152,118,95,71,0.8050847457627118,289,248,0.8581314878892734,171,950,1000,SAQD.tsv
S0012,58,55,37,0.9482758620689655,S0154,36,26,20,0.7222222222222222,S0013,20,18,13,0.9,S0152,225,199,149,0.8844444444444445,339,298,0.8790560471976401,219,1000,1050,SAQD.tsv
S0012,72,61,43,0.8472222222222222,S0154,67,55,36,0.8208955223880597,S0013,11,11,10,1.0,S0152,153,131,89,0.8562091503267973,303,258,0.8514851485148515,178,1050,1100,SAQD.tsv
