speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0604,112,39,36,0.3482142857142857,S0605,78,32,27,0.41025641025641024,S0603,72,34,28,0.4722222222222222,S0493,36,8,7,0.2222222222222222,298,113,0.37919463087248323,98,0,50,SR3K.tsv
S0604,80,46,41,0.575,S0605,43,30,20,0.6976744186046512,S0603,98,61,52,0.6224489795918368,S0493,84,53,45,0.6309523809523809,305,190,0.6229508196721312,158,50,100,SR3K.tsv
S0604,49,29,24,0.5918367346938775,S0605,49,35,29,0.7142857142857143,S0603,101,62,53,0.6138613861386139,S0493,39,24,19,0.6153846153846154,238,150,0.6302521008403361,125,100,150,SR3K.tsv
S0604,63,39,37,0.6190476190476191,S0605,29,14,13,0.4827586206896552,S0603,117,62,53,0.5299145299145299,S0493,108,74,66,0.6851851851851852,317,189,0.5962145110410094,169,150,200,SR3K.tsv
S0604,93,59,46,0.6344086021505376,S0605,46,31,27,0.6739130434782609,S0603,90,59,47,0.6555555555555556,S0493,59,39,28,0.6610169491525424,288,188,0.6527777777777778,148,200,250,SR3K.tsv
S0604,85,53,45,0.6235294117647059,S0605,30,16,15,0.5333333333333333,S0603,60,46,35,0.7666666666666667,S0493,439,300,257,0.683371298405467,614,415,0.6758957654723127,352,250,300,SR3K.tsv
S0604,41,37,31,0.9024390243902439,S0605,141,100,85,0.7092198581560284,S0603,94,67,51,0.7127659574468085,S0493,86,56,44,0.6511627906976745,362,260,0.7182320441988951,211,300,350,SR3K.tsv
S0604,26,22,17,0.8461538461538461,S0605,42,28,20,0.6666666666666666,S0603,67,50,38,0.746268656716418,S0493,427,280,214,0.6557377049180327,562,380,0.6761565836298933,289,350,400,SR3K.tsv
S0604,41,33,28,0.8048780487804879,S0605,0,0,0,0.0,S0603,401,311,214,0.7755610972568578,S0493,100,77,56,0.77,542,421,0.7767527675276753,298,400,450,SR3K.tsv
S0604,36,31,25,0.8611111111111112,S0605,30,25,17,0.8333333333333334,S0603,220,156,129,0.7090909090909091,S0493,94,74,61,0.7872340425531915,380,286,0.7526315789473684,232,450,500,SR3K.tsv
S0604,37,28,24,0.7567567567567568,S0605,0,0,0,0.0,S0603,169,110,87,0.650887573964497,S0493,57,51,38,0.8947368421052632,263,189,0.7186311787072244,149,500,550,SR3K.tsv
S0604,140,128,85,0.9142857142857143,S0605,43,36,28,0.8372093023255814,S0603,231,169,132,0.7316017316017316,S0493,24,16,13,0.6666666666666666,438,349,0.7968036529680366,258,550,600,SR3K.tsv
S0604,27,25,19,0.9259259259259259,S0605,39,37,18,0.9487179487179487,S0603,313,260,207,0.8306709265175719,S0493,80,59,48,0.7375,459,381,0.8300653594771242,292,600,650,SR3K.tsv
S0604,21,16,14,0.7619047619047619,S0605,31,26,20,0.8387096774193549,S0603,125,84,71,0.672,S0493,128,106,76,0.828125,305,232,0.760655737704918,181,650,700,SR3K.tsv
S0604,23,23,16,1.0,S0605,8,6,5,0.75,S0603,331,246,195,0.743202416918429,S0493,75,64,44,0.8533333333333334,437,339,0.7757437070938215,260,700,750,SR3K.tsv
S0604,43,38,28,0.8837209302325582,S0605,11,11,7,1.0,S0603,146,114,91,0.7808219178082192,S0493,96,79,56,0.8229166666666666,296,242,0.8175675675675675,182,750,800,SR3K.tsv
S0604,109,104,67,0.9541284403669725,S0605,34,29,21,0.8529411764705882,S0603,124,87,68,0.7016129032258065,S0493,24,19,13,0.7916666666666666,291,239,0.8213058419243986,169,800,850,SR3K.tsv
S0604,177,142,93,0.8022598870056498,S0605,28,20,15,0.7142857142857143,S0603,150,118,80,0.7866666666666666,S0493,38,33,21,0.868421052631579,393,313,0.7964376590330788,209,850,900,SR3K.tsv
S0604,118,109,67,0.923728813559322,S0605,25,23,18,0.92,S0603,153,118,94,0.7712418300653595,S0493,67,61,50,0.9104477611940298,363,311,0.8567493112947658,229,900,950,SR3K.tsv
S0604,123,110,84,0.8943089430894309,S0605,8,7,4,0.875,S0603,99,80,67,0.8080808080808081,S0493,45,38,27,0.8444444444444444,275,235,0.8545454545454545,182,950,1000,SR3K.tsv
S0604,62,49,32,0.7903225806451613,S0605,20,16,13,0.8,S0603,154,133,90,0.8636363636363636,S0493,32,20,18,0.625,268,218,0.8134328358208955,153,1000,1050,SR3K.tsv
S0604,129,121,82,0.937984496124031,S0605,0,0,0,0.0,S0603,137,115,91,0.8394160583941606,S0493,84,65,45,0.7738095238095238,350,301,0.86,218,1050,1100,SR3K.tsv
S0604,46,45,30,0.9782608695652174,S0605,20,20,17,1.0,S0603,140,122,94,0.8714285714285714,S0493,145,131,93,0.903448275862069,351,318,0.905982905982906,234,1100,1150,SR3K.tsv
S0604,41,40,29,0.975609756097561,S0605,7,5,4,0.7142857142857143,S0603,114,95,75,0.8333333333333334,S0493,109,94,75,0.8623853211009175,271,234,0.8634686346863468,183,1150,1200,SR3K.tsv
