speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0475,142,40,28,0.28169014084507044,S0417,60,19,18,0.31666666666666665,S0416,34,18,16,0.5294117647058824,S0415,0,0,0,0.0,236,77,0.326271186440678,62,0,50,SFB9.tsv
S0475,270,155,133,0.5740740740740741,S0417,69,45,39,0.6521739130434783,S0416,75,51,43,0.68,S0415,0,0,0,0.0,414,251,0.606280193236715,215,50,100,SFB9.tsv
S0475,211,139,113,0.6587677725118484,S0417,66,46,41,0.696969696969697,S0416,47,32,21,0.6808510638297872,S0415,0,0,0,0.0,324,217,0.6697530864197531,175,100,150,SFB9.tsv
S0475,241,173,148,0.7178423236514523,S0417,71,51,42,0.7183098591549296,S0416,36,23,19,0.6388888888888888,S0415,0,0,0,0.0,348,247,0.7097701149425287,209,150,200,SFB9.tsv
S0475,164,118,99,0.7195121951219512,S0417,67,45,35,0.6716417910447762,S0416,84,61,52,0.7261904761904762,S0415,0,0,0,0.0,315,224,0.7111111111111111,186,200,250,SFB9.tsv
S0475,128,96,85,0.75,S0417,29,24,22,0.8275862068965517,S0416,82,67,48,0.8170731707317073,S0415,0,0,0,0.0,239,187,0.7824267782426778,155,250,300,SFB9.tsv
S0475,159,123,99,0.7735849056603774,S0417,49,36,32,0.7346938775510204,S0416,69,60,39,0.8695652173913043,S0415,0,0,0,0.0,277,219,0.7906137184115524,170,300,350,SFB9.tsv
S0475,229,164,134,0.7161572052401747,S0417,38,27,19,0.7105263157894737,S0416,56,52,35,0.9285714285714286,S0415,2,0,0,0.0,325,243,0.7476923076923077,188,350,400,SFB9.tsv
S0475,134,103,79,0.7686567164179104,S0417,58,47,34,0.8103448275862069,S0416,54,41,25,0.7592592592592593,S0415,70,52,37,0.7428571428571429,316,243,0.7689873417721519,175,400,450,SFB9.tsv
S0475,357,283,236,0.7927170868347339,S0417,22,16,14,0.7272727272727273,S0416,60,47,38,0.7833333333333333,S0415,27,25,19,0.9259259259259259,466,371,0.796137339055794,307,450,500,SFB9.tsv
S0475,194,143,111,0.7371134020618557,S0417,1,1,1,1.0,S0416,143,129,89,0.9020979020979021,S0415,0,0,0,0.0,338,273,0.8076923076923077,201,500,550,SFB9.tsv
S0475,131,112,88,0.8549618320610687,S0417,43,36,24,0.8372093023255814,S0416,111,100,67,0.9009009009009009,S0415,0,0,0,0.0,285,248,0.8701754385964913,179,550,600,SFB9.tsv
S0475,213,172,138,0.8075117370892019,S0417,8,8,5,1.0,S0416,104,86,62,0.8269230769230769,S0415,0,0,0,0.0,325,266,0.8184615384615385,205,600,650,SFB9.tsv
S0475,354,289,225,0.8163841807909604,S0417,15,12,8,0.8,S0416,88,79,57,0.8977272727272727,S0415,0,0,0,0.0,457,380,0.8315098468271335,290,650,700,SFB9.tsv
S0475,26,24,18,0.9230769230769231,S0417,13,13,9,1.0,S0416,2,2,2,1.0,S0415,0,0,0,0.0,41,39,0.9512195121951219,29,700,707,SFB9.tsv
