speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0192,92,38,30,0.41304347826086957,S0198,136,30,24,0.22058823529411764,S0229,46,11,10,0.2391304347826087,S0230,18,4,3,0.2222222222222222,292,83,0.2842465753424658,67,0,50,SN98.tsv
S0192,82,43,36,0.524390243902439,S0198,88,45,35,0.5113636363636364,S0229,45,32,24,0.7111111111111111,S0230,98,57,51,0.5816326530612245,313,177,0.5654952076677316,146,50,100,SN98.tsv
S0192,72,45,38,0.625,S0198,80,44,41,0.55,S0229,19,13,10,0.6842105263157895,S0230,66,53,45,0.803030303030303,237,155,0.6540084388185654,134,100,150,SN98.tsv
S0192,50,32,28,0.64,S0198,95,67,52,0.7052631578947368,S0229,36,21,19,0.5833333333333334,S0230,32,17,15,0.53125,213,137,0.6431924882629108,114,150,200,SN98.tsv
S0192,45,27,24,0.6,S0198,162,114,89,0.7037037037037037,S0229,3,1,1,0.3333333333333333,S0230,63,44,36,0.6984126984126984,273,186,0.6813186813186813,150,200,250,SN98.tsv
S0192,126,86,64,0.6825396825396826,S0198,164,102,81,0.6219512195121951,S0229,4,4,3,1.0,S0230,91,76,61,0.8351648351648352,385,268,0.6961038961038961,209,250,300,SN98.tsv
S0192,89,66,54,0.7415730337078652,S0198,112,82,62,0.7321428571428571,S0229,26,21,19,0.8076923076923077,S0230,37,27,25,0.7297297297297297,264,196,0.7424242424242424,160,300,350,SN98.tsv
S0192,62,45,38,0.7258064516129032,S0198,117,90,70,0.7692307692307693,S0229,39,31,25,0.7948717948717948,S0230,64,56,45,0.875,282,222,0.7872340425531915,178,350,400,SN98.tsv
S0192,67,56,42,0.835820895522388,S0198,158,111,95,0.7025316455696202,S0229,13,7,5,0.5384615384615384,S0230,50,37,33,0.74,288,211,0.7326388888888888,175,400,450,SN98.tsv
S0192,95,75,61,0.7894736842105263,S0198,128,96,77,0.75,S0229,15,7,5,0.4666666666666667,S0230,30,19,16,0.6333333333333333,268,197,0.7350746268656716,159,450,500,SN98.tsv
S0192,56,51,45,0.9107142857142857,S0198,109,86,73,0.7889908256880734,S0229,8,8,8,1.0,S0230,54,38,32,0.7037037037037037,227,183,0.8061674008810573,158,500,550,SN98.tsv
S0192,176,141,113,0.8011363636363636,S0198,101,80,62,0.7920792079207921,S0229,13,12,9,0.9230769230769231,S0230,38,31,26,0.8157894736842105,328,264,0.8048780487804879,210,550,600,SN98.tsv
S0192,99,78,56,0.7878787878787878,S0198,213,167,136,0.784037558685446,S0229,2,2,2,1.0,S0230,25,23,18,0.92,339,270,0.7964601769911505,212,600,650,SN98.tsv
S0192,141,110,77,0.7801418439716312,S0198,186,152,118,0.8172043010752689,S0229,14,14,11,1.0,S0230,41,38,28,0.926829268292683,382,314,0.8219895287958116,234,650,700,SN98.tsv
S0192,49,44,35,0.8979591836734694,S0198,197,156,111,0.7918781725888325,S0229,9,7,6,0.7777777777777778,S0230,108,100,70,0.9259259259259259,363,307,0.8457300275482094,222,700,750,SN98.tsv
S0192,86,73,53,0.8488372093023255,S0198,136,112,79,0.8235294117647058,S0229,2,2,2,1.0,S0230,58,51,39,0.8793103448275862,282,238,0.8439716312056738,173,750,800,SN98.tsv
S0192,106,83,70,0.7830188679245284,S0198,155,125,94,0.8064516129032258,S0229,14,10,8,0.7142857142857143,S0230,39,35,27,0.8974358974358975,314,253,0.8057324840764332,199,800,850,SN98.tsv
S0192,141,111,90,0.7872340425531915,S0198,97,84,65,0.865979381443299,S0229,3,3,3,1.0,S0230,109,92,76,0.8440366972477065,350,290,0.8285714285714286,234,850,900,SN98.tsv
S0192,155,140,107,0.9032258064516129,S0198,184,151,109,0.8206521739130435,S0229,10,10,8,1.0,S0230,85,75,54,0.8823529411764706,434,376,0.8663594470046083,278,900,950,SN98.tsv
S0192,185,159,115,0.8594594594594595,S0198,139,114,81,0.8201438848920863,S0229,4,4,3,1.0,S0230,43,37,28,0.8604651162790697,371,314,0.8463611859838275,227,950,1000,SN98.tsv
S0192,70,55,35,0.7857142857142857,S0198,98,87,65,0.8877551020408163,S0229,22,20,13,0.9090909090909091,S0230,50,43,30,0.86,240,205,0.8541666666666666,143,1000,1050,SN98.tsv
S0192,18,18,12,1.0,S0198,99,83,61,0.8383838383838383,S0229,40,34,20,0.85,S0230,164,131,89,0.7987804878048781,321,266,0.8286604361370716,182,1050,1100,SN98.tsv
S0192,64,62,40,0.96875,S0198,299,231,166,0.7725752508361204,S0229,2,2,1,1.0,S0230,84,68,49,0.8095238095238095,449,363,0.8084632516703786,256,1100,1150,SN98.tsv
S0192,28,28,23,1.0,S0198,215,177,125,0.8232558139534883,S0229,35,29,21,0.8285714285714286,S0230,104,92,64,0.8846153846153846,382,326,0.8534031413612565,233,1150,1200,SN98.tsv
S0192,111,95,71,0.8558558558558559,S0198,134,109,76,0.8134328358208955,S0229,11,11,7,1.0,S0230,96,83,55,0.8645833333333334,352,298,0.8465909090909091,209,1200,1250,SN98.tsv
S0192,124,102,71,0.8225806451612904,S0198,200,172,135,0.86,S0229,31,28,20,0.9032258064516129,S0230,0,0,0,0.0,355,302,0.8507042253521127,226,1250,1300,SN98.tsv
S0192,73,52,38,0.7123287671232876,S0198,311,254,195,0.8167202572347267,S0229,26,24,19,0.9230769230769231,S0230,35,31,22,0.8857142857142857,445,361,0.8112359550561797,274,1300,1350,SN98.tsv
S0192,21,19,14,0.9047619047619048,S0198,165,151,120,0.9151515151515152,S0229,3,3,3,1.0,S0230,139,136,103,0.9784172661870504,328,309,0.9420731707317073,240,1350,1400,SN98.tsv
S0192,46,45,34,0.9782608695652174,S0198,137,111,79,0.8102189781021898,S0229,12,12,9,1.0,S0230,133,113,76,0.849624060150376,328,281,0.8567073170731707,198,1400,1450,SN98.tsv
S0192,8,8,7,1.0,S0198,63,57,43,0.9047619047619048,S0229,0,0,0,0.0,S0230,7,7,6,1.0,78,72,0.9230769230769231,56,1450,1464,SN98.tsv
