speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0370,179,67,57,0.3743016759776536,S0012,402,197,170,0.4900497512437811,S0013,9,5,5,0.5555555555555556,S0278,0,0,0,0.0,590,269,0.4559322033898305,232,0,50,SH4V.tsv
S0370,112,80,67,0.7142857142857143,S0012,197,117,104,0.5939086294416244,S0013,62,33,27,0.532258064516129,S0278,0,0,0,0.0,371,230,0.6199460916442049,198,50,100,SH4V.tsv
S0370,132,90,75,0.6818181818181818,S0012,49,32,26,0.6530612244897959,S0013,80,58,46,0.725,S0278,8,6,4,0.75,269,186,0.6914498141263941,151,100,150,SH4V.tsv
S0370,217,167,133,0.7695852534562212,S0012,50,36,30,0.72,S0013,82,58,49,0.7073170731707317,S0278,0,0,0,0.0,349,261,0.7478510028653295,212,150,200,SH4V.tsv
S0370,85,64,52,0.7529411764705882,S0012,90,64,55,0.7111111111111111,S0013,87,75,55,0.8620689655172413,S0278,0,0,0,0.0,262,203,0.7748091603053435,162,200,250,SH4V.tsv
S0370,127,94,78,0.7401574803149606,S0012,62,44,32,0.7096774193548387,S0013,69,43,38,0.6231884057971014,S0278,0,0,0,0.0,258,181,0.7015503875968992,148,250,300,SH4V.tsv
S0370,97,72,59,0.7422680412371134,S0012,105,73,55,0.6952380952380952,S0013,87,64,57,0.735632183908046,S0278,0,0,0,0.0,289,209,0.7231833910034602,171,300,350,SH4V.tsv
S0370,149,115,89,0.7718120805369127,S0012,129,97,78,0.751937984496124,S0013,53,46,33,0.8679245283018868,S0278,0,0,0,0.0,331,258,0.7794561933534743,200,350,400,SH4V.tsv
S0370,139,122,96,0.8776978417266187,S0012,105,79,64,0.7523809523809524,S0013,41,30,25,0.7317073170731707,S0278,0,0,0,0.0,285,231,0.8105263157894737,185,400,450,SH4V.tsv
S0370,112,87,64,0.7767857142857143,S0012,166,129,95,0.7771084337349398,S0013,61,48,37,0.7868852459016393,S0278,0,0,0,0.0,339,264,0.7787610619469026,196,450,500,SH4V.tsv
S0370,128,91,69,0.7109375,S0012,98,74,54,0.7551020408163265,S0013,21,17,10,0.8095238095238095,S0278,0,0,0,0.0,247,182,0.7368421052631579,133,500,550,SH4V.tsv
S0370,106,84,64,0.7924528301886793,S0012,73,52,45,0.7123287671232876,S0013,37,27,17,0.7297297297297297,S0278,18,15,15,0.8333333333333334,234,178,0.7606837606837606,141,550,600,SH4V.tsv
S0370,100,83,62,0.83,S0012,14,9,6,0.6428571428571429,S0013,58,44,31,0.7586206896551724,S0278,172,149,110,0.8662790697674418,344,285,0.8284883720930233,209,600,650,SH4V.tsv
S0370,30,25,16,0.8333333333333334,S0012,143,114,81,0.7972027972027972,S0013,97,79,60,0.8144329896907216,S0278,159,127,94,0.7987421383647799,429,345,0.8041958041958042,251,650,700,SH4V.tsv
S0370,60,48,37,0.8,S0012,39,31,28,0.7948717948717948,S0013,55,51,35,0.9272727272727272,S0278,458,380,274,0.8296943231441049,612,510,0.8333333333333334,374,700,750,SH4V.tsv
S0370,102,74,57,0.7254901960784313,S0012,58,53,37,0.9137931034482759,S0013,63,57,40,0.9047619047619048,S0278,513,394,291,0.7680311890838206,736,578,0.7853260869565217,425,750,800,SH4V.tsv
S0370,82,59,36,0.7195121951219512,S0012,17,17,8,1.0,S0013,33,30,20,0.9090909090909091,S0278,221,195,128,0.8823529411764706,353,301,0.8526912181303116,192,800,850,SH4V.tsv
S0370,170,137,92,0.8058823529411765,S0012,10,10,9,1.0,S0013,7,7,6,1.0,S0278,337,284,198,0.8427299703264095,524,438,0.8358778625954199,305,850,900,SH4V.tsv
S0370,52,45,32,0.8653846153846154,S0012,45,39,29,0.8666666666666667,S0013,34,32,26,0.9411764705882353,S0278,325,287,209,0.8830769230769231,456,403,0.8837719298245614,296,900,950,SH4V.tsv
S0370,31,30,22,0.967741935483871,S0012,63,54,39,0.8571428571428571,S0013,83,76,50,0.9156626506024096,S0278,246,206,143,0.8373983739837398,423,366,0.8652482269503546,254,950,1000,SH4V.tsv
S0370,208,170,121,0.8173076923076923,S0012,15,10,8,0.6666666666666666,S0013,41,40,23,0.975609756097561,S0278,172,129,83,0.75,436,349,0.8004587155963303,235,1000,1050,SH4V.tsv
S0370,123,105,75,0.8536585365853658,S0012,143,121,90,0.8461538461538461,S0013,8,8,7,1.0,S0278,106,81,57,0.7641509433962265,380,315,0.8289473684210527,229,1050,1100,SH4V.tsv
S0370,144,122,83,0.8472222222222222,S0012,37,32,20,0.8648648648648649,S0013,19,16,10,0.8421052631578947,S0278,237,205,153,0.8649789029535865,437,375,0.8581235697940504,266,1100,1150,SH4V.tsv
