speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0328,42,23,22,0.5476190476190477,S0326,124,25,18,0.20161290322580644,S0383,236,20,14,0.0847457627118644,S0330,77,29,22,0.37662337662337664,479,97,0.20250521920668058,76,0,50,SDJA.tsv
S0328,49,32,24,0.6530612244897959,S0326,205,66,54,0.32195121951219513,S0383,157,62,54,0.39490445859872614,S0330,46,18,14,0.391304347826087,457,178,0.38949671772428884,146,50,100,SDJA.tsv
S0328,141,109,89,0.7730496453900709,S0326,69,29,25,0.42028985507246375,S0383,74,38,33,0.5135135135135135,S0330,47,24,22,0.5106382978723404,331,200,0.6042296072507553,169,100,150,SDJA.tsv
S0328,97,77,62,0.7938144329896907,S0326,31,19,16,0.6129032258064516,S0383,394,231,202,0.5862944162436549,S0330,1,0,0,0.0,523,327,0.6252390057361377,280,150,200,SDJA.tsv
S0328,235,158,119,0.6723404255319149,S0326,27,22,13,0.8148148148148148,S0383,335,224,171,0.6686567164179105,S0330,0,0,0,0.0,597,404,0.6767169179229481,303,200,250,SDJA.tsv
S0328,218,177,126,0.8119266055045872,S0326,71,46,38,0.647887323943662,S0383,243,179,138,0.7366255144032922,S0330,58,50,34,0.8620689655172413,590,452,0.7661016949152543,336,250,300,SDJA.tsv
S0328,314,266,187,0.8471337579617835,S0326,66,43,32,0.6515151515151515,S0383,71,50,39,0.704225352112676,S0330,24,18,12,0.75,475,377,0.7936842105263158,270,300,350,SDJA.tsv
S0328,116,98,72,0.8448275862068966,S0326,25,17,11,0.68,S0383,276,217,158,0.7862318840579711,S0330,80,68,49,0.85,497,400,0.8048289738430584,290,350,400,SDJA.tsv
S0328,275,240,170,0.8727272727272727,S0326,164,133,97,0.8109756097560976,S0383,98,82,59,0.8367346938775511,S0330,24,19,12,0.7916666666666666,561,474,0.8449197860962567,338,400,450,SDJA.tsv
S0328,140,107,82,0.7642857142857142,S0326,127,103,71,0.8110236220472441,S0383,229,187,124,0.8165938864628821,S0330,16,10,9,0.625,512,407,0.794921875,286,450,500,SDJA.tsv
S0328,241,194,134,0.8049792531120332,S0326,85,71,52,0.8352941176470589,S0383,184,132,92,0.717391304347826,S0330,63,57,33,0.9047619047619048,573,454,0.7923211169284468,311,500,550,SDJA.tsv
S0328,102,86,64,0.8431372549019608,S0326,35,29,21,0.8285714285714286,S0383,283,230,164,0.8127208480565371,S0330,116,96,62,0.8275862068965517,536,441,0.8227611940298507,311,550,600,SDJA.tsv
S0328,49,37,29,0.7551020408163265,S0326,125,103,63,0.824,S0383,374,306,203,0.8181818181818182,S0330,63,56,32,0.8888888888888888,611,502,0.8216039279869067,327,600,650,SDJA.tsv
S0328,237,208,140,0.8776371308016878,S0326,162,132,88,0.8148148148148148,S0383,295,249,165,0.8440677966101695,S0330,11,10,8,0.9090909090909091,705,599,0.849645390070922,401,650,700,SDJA.tsv
S0328,176,155,95,0.8806818181818182,S0326,47,41,23,0.8723404255319149,S0383,348,293,206,0.8419540229885057,S0330,59,49,28,0.8305084745762712,630,538,0.8539682539682539,352,700,750,SDJA.tsv
S0328,108,89,57,0.8240740740740741,S0326,135,108,75,0.8,S0383,155,140,94,0.9032258064516129,S0330,13,13,11,1.0,411,350,0.851581508515815,237,750,800,SDJA.tsv
S0328,97,85,56,0.8762886597938144,S0326,72,57,39,0.7916666666666666,S0383,534,454,311,0.850187265917603,S0330,20,19,16,0.95,723,615,0.8506224066390041,422,800,850,SDJA.tsv
S0328,119,100,68,0.8403361344537815,S0326,25,18,12,0.72,S0383,369,316,214,0.8563685636856369,S0330,86,79,41,0.9186046511627907,599,513,0.8564273789649416,335,850,900,SDJA.tsv
S0328,20,17,11,0.85,S0326,19,16,10,0.8421052631578947,S0383,345,304,208,0.881159420289855,S0330,134,125,81,0.9328358208955224,518,462,0.8918918918918919,310,900,950,SDJA.tsv
S0328,63,51,34,0.8095238095238095,S0326,0,0,0,0.0,S0383,397,332,233,0.836272040302267,S0330,281,246,167,0.8754448398576512,741,629,0.8488529014844804,434,950,1000,SDJA.tsv
S0328,114,101,66,0.8859649122807017,S0326,104,91,58,0.875,S0383,177,161,109,0.9096045197740112,S0330,113,98,64,0.8672566371681416,508,451,0.8877952755905512,297,1000,1050,SDJA.tsv
S0328,142,124,77,0.8732394366197183,S0326,59,46,33,0.7796610169491526,S0383,302,272,179,0.9006622516556292,S0330,76,70,44,0.9210526315789473,579,512,0.8842832469775475,333,1050,1100,SDJA.tsv
