speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,speaker4,speaker4_token_number,speaker4_expression_token_number,speaker4_expression_number,speaker4_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0564,109,38,35,0.3486238532110092,S0565,33,11,9,0.3333333333333333,S0543,124,57,50,0.4596774193548387,S0544,21,8,5,0.38095238095238093,287,114,0.397212543554007,99,0,50,SBZ7.tsv
S0564,66,37,31,0.5606060606060606,S0565,5,4,4,0.8,S0543,135,80,65,0.5925925925925926,S0544,143,89,79,0.6223776223776224,349,210,0.6017191977077364,179,50,100,SBZ7.tsv
S0564,69,45,37,0.6521739130434783,S0565,2,1,1,0.5,S0543,88,60,56,0.6818181818181818,S0544,143,75,71,0.5244755244755245,302,181,0.5993377483443708,165,100,150,SBZ7.tsv
S0564,46,38,30,0.8260869565217391,S0565,4,4,4,1.0,S0543,96,66,62,0.6875,S0544,86,53,47,0.6162790697674418,232,161,0.6939655172413793,143,150,200,SBZ7.tsv
S0564,77,58,52,0.7532467532467533,S0565,19,16,13,0.8421052631578947,S0543,89,60,51,0.6741573033707865,S0544,169,115,90,0.6804733727810651,354,249,0.7033898305084746,206,200,250,SBZ7.tsv
S0564,65,53,41,0.8153846153846154,S0565,20,11,10,0.55,S0543,139,96,84,0.6906474820143885,S0544,77,61,45,0.7922077922077922,301,221,0.7342192691029901,180,250,300,SBZ7.tsv
S0564,11,6,6,0.5454545454545454,S0565,4,4,3,1.0,S0543,150,107,85,0.7133333333333334,S0544,126,101,79,0.8015873015873016,291,218,0.7491408934707904,173,300,350,SBZ7.tsv
S0564,54,47,36,0.8703703703703703,S0565,18,16,13,0.8888888888888888,S0543,186,133,112,0.7150537634408602,S0544,62,46,39,0.7419354838709677,320,242,0.75625,200,350,400,SBZ7.tsv
S0564,56,49,36,0.875,S0565,24,22,15,0.9166666666666666,S0543,186,140,111,0.7526881720430108,S0544,78,47,38,0.6025641025641025,344,258,0.75,200,400,450,SBZ7.tsv
S0564,57,48,31,0.8421052631578947,S0565,7,7,4,1.0,S0543,238,186,149,0.7815126050420168,S0544,28,17,14,0.6071428571428571,330,258,0.7818181818181819,198,450,500,SBZ7.tsv
S0564,142,113,88,0.795774647887324,S0565,31,23,22,0.7419354838709677,S0543,86,62,53,0.7209302325581395,S0544,29,25,17,0.8620689655172413,288,223,0.7743055555555556,180,500,550,SBZ7.tsv
S0564,76,66,48,0.868421052631579,S0565,0,0,0,0.0,S0543,219,157,123,0.7168949771689498,S0544,107,84,64,0.7850467289719626,402,307,0.763681592039801,235,550,600,SBZ7.tsv
S0564,122,114,81,0.9344262295081968,S0565,51,42,38,0.8235294117647058,S0543,17,16,12,0.9411764705882353,S0544,40,33,25,0.825,230,205,0.8913043478260869,156,600,650,SBZ7.tsv
S0564,153,129,85,0.8431372549019608,S0565,47,39,24,0.8297872340425532,S0543,50,44,31,0.88,S0544,7,7,6,1.0,257,219,0.8521400778210116,146,650,700,SBZ7.tsv
S0564,128,114,76,0.890625,S0565,24,19,14,0.7916666666666666,S0543,39,27,22,0.6923076923076923,S0544,29,25,22,0.8620689655172413,220,185,0.8409090909090909,134,700,750,SBZ7.tsv
S0564,200,153,117,0.765,S0565,8,6,6,0.75,S0543,140,116,96,0.8285714285714286,S0544,69,52,34,0.7536231884057971,417,327,0.7841726618705036,253,750,800,SBZ7.tsv
S0564,126,107,80,0.8492063492063492,S0565,32,28,22,0.875,S0543,72,59,46,0.8194444444444444,S0544,49,43,29,0.8775510204081632,279,237,0.8494623655913979,177,800,850,SBZ7.tsv
S0564,28,26,20,0.9285714285714286,S0565,92,75,54,0.8152173913043478,S0543,262,223,148,0.851145038167939,S0544,72,63,39,0.875,454,387,0.8524229074889867,261,850,900,SBZ7.tsv
S0564,188,164,114,0.8723404255319149,S0565,23,22,16,0.9565217391304348,S0543,54,50,36,0.9259259259259259,S0544,75,62,45,0.8266666666666667,340,298,0.8764705882352941,211,900,950,SBZ7.tsv
S0564,118,103,81,0.8728813559322034,S0565,14,9,6,0.6428571428571429,S0543,56,54,38,0.9642857142857143,S0544,81,66,49,0.8148148148148148,269,232,0.862453531598513,174,950,1000,SBZ7.tsv
S0564,104,84,64,0.8076923076923077,S0565,26,23,16,0.8846153846153846,S0543,8,7,6,0.875,S0544,107,91,64,0.8504672897196262,245,205,0.8367346938775511,150,1000,1050,SBZ7.tsv
S0564,71,66,44,0.9295774647887324,S0565,6,6,6,1.0,S0543,239,206,158,0.8619246861924686,S0544,120,96,66,0.8,436,374,0.8577981651376146,274,1050,1100,SBZ7.tsv
S0564,60,49,35,0.8166666666666667,S0565,1,1,1,1.0,S0543,254,215,167,0.8464566929133859,S0544,138,113,88,0.8188405797101449,453,378,0.8344370860927153,291,1100,1150,SBZ7.tsv
S0564,159,143,100,0.89937106918239,S0565,11,10,9,0.9090909090909091,S0543,193,159,110,0.8238341968911918,S0544,1,1,1,1.0,364,313,0.8598901098901099,220,1150,1200,SBZ7.tsv
S0564,51,45,35,0.8823529411764706,S0565,3,3,2,1.0,S0543,117,101,73,0.8632478632478633,S0544,64,54,36,0.84375,235,203,0.8638297872340426,146,1200,1238,SBZ7.tsv
