Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
minge flap,2,1,"[0, 1]",SW5B.tsv
it,1,3,"[0, 3, 4, 14, 19, 37, 53, 54, 66, 67, 82, 83, 84, 86, 90, 92, 93, 95, 105, 106, 107, 121, 132, 140, 156, 158, 169, 174, 176, 178, 180, 182, 195, 197, 200, 255, 271, 274, 276, 279, 295, 297, 306, 308, 311, 314, 316, 325, 335, 338, 348, 349, 371, 395, 398, 399, 401, 412, 414, 417, 422, 438, 440, 441, 446, 453, 456, 459, 461, 466, 469, 471, 474, 479, 484, 486, 490, 493, 498, 500, 507, 513, 519, 524, 525, 527, 552, 555, 562, 574, 584, 587, 589, 598, 607, 612, 614, 629, 633, 657, 659, 660, 661, 666, 670, 676, 694, 719, 728, 739, 741, 752, 754, 763, 769, 776, 797, 803, 807, 811, 815, 818, 823, 833, 843, 844, 848, 910, 916, 927, 938, 950, 955, 964, 977, 978, 998, 999, 1008, 1021, 1023, 1024, 1027, 1031, 1051, 1058, 1065, 1066, 1081, 1100, 1101, 1106, 1111, 1112, 1113, 1124, 1134, 1141, 1143, 1145, 1153, 1164, 1171, 1172, 1188, 1190, 1194, 1196, 1198, 1200, 1206, 1213, 1216, 1238, 1242, 1245, 1247, 1249, 1254, 1257, 1260, 1262, 1263, 1289, 1293, 1297, 1298, 1300, 1302, 1307, 1309, 1310, 1318, 1320, 1322, 1323, 1325, 1332, 1335, 1338, 1339, 1345, 1347, 1358, 1411, 1413, 1417, 1419, 1422, 1436]",SW5B.tsv
or,1,28,"[0, 28, 155, 352, 371, 397, 400, 402, 414, 416, 445, 497, 538, 735, 739, 761, 767, 797, 801, 901, 1042, 1060, 1126, 1130, 1135, 1137, 1141, 1145, 1155, 1172, 1193, 1194, 1245, 1247, 1280, 1307, 1349, 1371, 1373, 1407, 1409, 1428, 1438, 1445]",SW5B.tsv
isn't it,2,348,"[0, 348, 349, 395, 398, 401, 659, 670, 815, 1263, 1347]",SW5B.tsv
flap,1,902,"[0, 2, 902]",SW5B.tsv
it or,2,1145,"[0, 1145, 1172, 1194]",SW5B.tsv
isn't,1,236,"[0, 236, 348, 349, 395, 398, 401, 659, 670, 815, 1247, 1263, 1275, 1347, 1365]",SW5B.tsv
a minge flap,3,2,"[1, 2]",SW5B.tsv
a,1,5,"[1, 2, 5, 10, 25, 26, 33, 34, 49, 113, 130, 138, 140, 144, 151, 158, 162, 178, 186, 189, 192, 197, 200, 202, 204, 208, 211, 227, 228, 232, 234, 235, 236, 237, 241, 244, 261, 262, 279, 280, 287, 289, 291, 302, 309, 310, 314, 318, 322, 328, 345, 346, 386, 399, 411, 435, 445, 469, 473, 484, 486, 498, 507, 509, 513, 516, 525, 527, 533, 576, 578, 580, 584, 594, 614, 616, 624, 626, 642, 655, 656, 669, 692, 694, 720, 726, 728, 739, 743, 747, 762, 763, 767, 778, 797, 801, 815, 817, 818, 819, 825, 828, 830, 832, 837, 840, 848, 859, 864, 870, 886, 887, 890, 897, 904, 913, 917, 918, 934, 936, 950, 966, 978, 984, 996, 999, 1016, 1030, 1031, 1076, 1089, 1105, 1106, 1112, 1118, 1120, 1126, 1135, 1141, 1159, 1164, 1184, 1188, 1204, 1221, 1227, 1233, 1235, 1238, 1240, 1241, 1243, 1247, 1252, 1260, 1262, 1273, 1276, 1277, 1279, 1282, 1286, 1301, 1317, 1320, 1323, 1337, 1340, 1347, 1349, 1351, 1373, 1379, 1387, 1395, 1403, 1418, 1425, 1436]",SW5B.tsv
go,1,16,"[7, 14, 15, 16, 42, 105, 111, 158, 182, 279, 302, 366, 387, 427, 454, 467, 486, 503, 505, 513, 517, 519, 537, 538, 555, 563, 590, 594, 598, 601, 604, 607, 626, 629, 648, 691, 713, 767, 771, 786, 832, 833, 835, 844, 853, 855, 868, 880, 902, 941, 968, 978, 992, 1023, 1024, 1027, 1028, 1100, 1130, 1181, 1198, 1240, 1241, 1255, 1279, 1303, 1323, 1345, 1349, 1421, 1425, 1427, 1429, 1438, 1443]",SW5B.tsv
