Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
oh,1,31,"[10, 12, 19, 21, 31, 33, 37, 40, 42, 50, 59, 62, 86, 107, 115, 125, 127, 132, 160, 162, 193, 211, 213, 220, 226, 237, 252, 265, 280, 292, 301, 311, 313, 315, 316, 323, 324, 336, 343, 349, 362, 364, 397, 432, 440, 453]",S7PU.tsv
like,1,29,"[10, 29, 55, 58, 68, 78, 81, 83, 109, 116, 144, 155, 158, 181, 185, 190, 194, 196, 249, 250, 281, 318, 394, 413, 416, 435, 440, 441]",S7PU.tsv
really,1,24,"[12, 21, 24, 51, 52, 60, 74, 77, 155, 178, 236, 248, 317, 390, 460]",S7PU.tsv
i,1,33,"[14, 23, 33, 34, 35, 37, 43, 48, 55, 57, 69, 72, 77, 78, 81, 109, 128, 140, 144, 146, 150, 152, 158, 159, 162, 178, 181, 184, 189, 199, 201, 207, 211, 229, 236, 239, 241, 245, 250, 258, 263, 267, 269, 272, 277, 280, 281, 282, 285, 288, 291, 293, 294, 296, 313, 318, 322, 324, 334, 342, 352, 353, 355, 380, 385, 389, 400, 402, 410, 424, 426, 429, 433, 434, 435, 444, 446, 452, 458, 471]",S7PU.tsv
know,1,37,"[14, 23, 34, 37, 52, 60, 62, 69, 77, 78, 86, 89, 96, 124, 126, 178, 179, 239, 272, 277, 280, 288, 313, 355, 396, 400, 402, 410, 424, 426, 444, 464]",S7PU.tsv
didn't,1,52,"[14, 23, 52, 56, 64, 163, 251, 385, 390, 413, 416]",S7PU.tsv
it,1,15,"[1, 9, 15, 16, 20, 32, 35, 38, 39, 41, 43, 53, 54, 55, 58, 62, 69, 77, 86, 99, 100, 103, 116, 119, 121, 123, 126, 129, 131, 144, 152, 166, 179, 181, 199, 200, 207, 208, 211, 225, 226, 229, 233, 234, 243, 245, 253, 257, 265, 280, 291, 294, 305, 313, 316, 317, 322, 326, 332, 333, 334, 355, 359, 369, 370, 388, 407, 410, 416, 423, 435, 437, 467, 468]",S7PU.tsv
what,1,29,"[15, 29, 60, 78, 88, 92, 93, 98, 102, 109, 111, 135, 176, 191, 207, 215, 271, 297, 422, 433]",S7PU.tsv
mm,1,17,"[11, 17, 22, 30, 38, 49, 73, 75, 79, 81, 85, 87, 95, 105, 113, 120, 138, 139, 143, 147, 149, 153, 154, 156, 164, 166, 167, 168, 173, 175, 177, 180, 182, 183, 192, 197, 198, 200, 202, 203, 205, 206, 212, 217, 219, 221, 230, 232, 240, 242, 251, 256, 262, 266, 268, 270, 272, 276, 279, 282, 287, 296, 302, 306, 309, 312, 315, 317, 321, 334, 340, 347, 351, 354, 358, 360, 366, 373, 381, 387, 397, 403, 408, 414, 417, 418, 421, 424, 427, 438, 439, 442, 445, 448, 455, 459, 466, 469, 471]",S7PU.tsv
mm mm,2,79,"[17, 30, 49, 79, 81, 147, 153, 154, 156, 168, 177, 240, 272, 279, 306, 427, 471]",S7PU.tsv
from,1,19,"[18, 19, 119, 150, 343, 348, 359, 391, 401]",S7PU.tsv
the,1,19,"[18, 19, 25, 26, 27, 29, 37, 39, 41, 43, 47, 48, 50, 55, 56, 62, 66, 67, 70, 86, 89, 91, 92, 93, 96, 98, 99, 101, 117, 119, 124, 126, 131, 134, 135, 146, 150, 152, 155, 181, 218, 236, 241, 249, 257, 261, 264, 265, 273, 274, 277, 288, 291, 293, 300, 301, 302, 304, 305, 311, 313, 322, 323, 324, 325, 326, 330, 333, 348, 353, 374, 382, 383, 390, 391, 410, 413, 416, 419, 420, 426, 435, 440, 441, 447, 460, 468, 470, 471]",S7PU.tsv
communist,1,20,"[19, 20]",S7PU.tsv
from the,2,119,"[19, 119]",S7PU.tsv
in a,2,30,"[13, 30, 272, 301, 322]",S7PU.tsv
go,1,30,"[16, 18, 24, 28, 30, 34, 37, 39, 43, 48, 50, 62, 67, 72, 77, 93, 126, 146, 155, 158, 159, 176, 257, 264, 277, 288, 299, 311, 313, 322, 330, 369, 374, 382, 383, 384, 385, 440, 444, 447, 468]",S7PU.tsv
well,1,35,"[30, 35, 54, 56, 61, 83, 103, 114, 117, 129, 146, 162, 166, 213, 224, 235, 253, 263, 272, 273, 285, 298, 301, 319, 320, 330, 334, 336, 355, 383, 384, 389, 394, 396, 423, 436, 447, 456, 458, 464]",S7PU.tsv
in,1,47,"[13, 30, 47, 62, 72, 89, 114, 124, 131, 134, 144, 146, 174, 229, 234, 241, 246, 249, 250, 254, 258, 261, 264, 265, 272, 291, 301, 302, 304, 311, 313, 322, 328, 345, 348, 359, 376, 379, 380, 386, 396, 410, 411, 412, 419, 420, 431, 448, 452, 463, 464, 467, 468]",S7PU.tsv
i'll,1,30,"[27, 30, 233, 280, 356, 363, 392]",S7PU.tsv
go in,2,146,"[30, 72, 146, 264]",S7PU.tsv
mm well,2,334,"[30, 334]",S7PU.tsv
up,1,32,"[9, 32, 39, 41, 43, 45, 56, 62, 64, 77, 89, 117, 119, 126, 155, 280, 286, 338, 355, 394]",S7PU.tsv
just,1,39,"[32, 39, 69, 76, 91, 92, 116, 126, 199, 250, 267, 272, 343, 345, 393, 462]",S7PU.tsv
to,1,34,"[16, 18, 24, 27, 28, 34, 35, 37, 38, 39, 41, 43, 45, 47, 50, 52, 56, 62, 64, 69, 80, 83, 89, 93, 119, 127, 135, 144, 150, 159, 163, 169, 174, 179, 199, 201, 207, 208, 223, 233, 243, 249, 254, 257, 258, 261, 267, 272, 277, 280, 281, 282, 288, 311, 313, 330, 333, 338, 345, 353, 355, 367, 369, 374, 382, 383, 388, 393, 394, 402, 423, 440, 441, 444, 447, 452, 454, 468, 470]",S7PU.tsv
to go,2,34,"[18, 34, 37, 39, 43, 93, 257, 277, 288, 330, 444, 447]",S7PU.tsv
go to,2,34,"[28, 34, 50, 62, 257, 277, 369, 374, 382, 383, 440, 444]",S7PU.tsv
i'd be,2,35,"[34, 35]",S7PU.tsv
i'd,1,35,"[34, 35, 37, 109, 144, 263, 271, 385, 435]",S7PU.tsv
don't,1,37,"[34, 37, 55, 93, 158, 178, 194, 208, 258, 342, 410, 454, 460]",S7PU.tsv
there,1,39,"[34, 39, 41, 45, 47, 64, 66, 77, 89, 93, 116, 140, 144, 223, 260, 291, 292, 297, 301, 305, 328, 429, 447, 460]",S7PU.tsv
never,1,47,"[34, 47, 127, 174, 331]",S7PU.tsv
i think,2,69,"[34, 69, 211, 229, 241, 250, 269, 281, 318, 322, 324, 452, 458, 471]",S7PU.tsv
think,1,81,"[34, 81, 99, 158, 211, 229, 241, 250, 269, 281, 318, 322, 324, 342, 380, 452, 458, 471]",S7PU.tsv
i've,1,83,"[34, 78, 80, 83, 135, 174, 282, 343]",S7PU.tsv
to go to,3,257,"[34, 257, 277, 444]",S7PU.tsv
i don't,2,342,"[34, 178, 342]",S7PU.tsv
i don't know,3,410,"[34, 178, 410]",S7PU.tsv
be too,2,410,"[34, 410]",S7PU.tsv
yeah,1,36,"[28, 36, 56, 68, 78, 94, 104, 118, 137, 138, 140, 141, 146, 151, 157, 159, 163, 166, 172, 173, 188, 196, 200, 214, 227, 246, 247, 252, 255, 257, 259, 266, 275, 278, 283, 287, 295, 300, 302, 314, 318, 327, 356, 365, 395, 399, 401, 403, 404, 405, 407, 427, 432, 433, 434, 436, 443, 461, 467]",S7PU.tsv
use to,2,38,"[35, 37, 38, 43, 45, 47]",S7PU.tsv
safe,1,38,"[37, 38, 72, 73, 345]",S7PU.tsv
it change,2,39,"[38, 39]",S7PU.tsv
change,1,39,"[38, 39, 320, 333]",S7PU.tsv
use,1,99,"[38, 99]",S7PU.tsv
to be,2,223,"[38, 223, 313, 441]",S7PU.tsv
own,1,44,"[1, 37, 44, 45]",S7PU.tsv
on your own,3,44,"[37, 44]",S7PU.tsv
on,1,44,"[37, 44, 45, 55, 108, 135, 159, 227, 241, 246, 248, 313, 451]",S7PU.tsv
your,1,37,"[25, 37, 44, 86, 196, 243, 355, 399]",S7PU.tsv
little,1,46,"[16, 46, 313]",S7PU.tsv
it be,2,53,"[1, 9, 20, 39, 41, 43, 53, 54, 58, 62, 69, 86, 129, 152, 245, 253, 280, 313, 326, 334, 410, 416, 423, 435, 437]",S7PU.tsv
cos,1,53,"[18, 37, 53, 56, 58, 69, 88, 99, 211, 223, 233, 236, 246, 294, 313, 326, 369, 385, 388, 390, 404, 410, 423, 448]",S7PU.tsv
it be that dangerous,4,54,"[53, 54]",S7PU.tsv
cos it be,3,58,"[53, 58, 410, 423]",S7PU.tsv
dangerous,1,58,"[53, 58, 59, 129]",S7PU.tsv
they,1,55,"[13, 18, 45, 50, 52, 54, 55, 56, 62, 93, 96, 99, 102, 103, 190, 191, 194, 195, 250, 284, 293, 294, 295, 311, 319, 322, 331, 332, 333, 382, 394, 399, 402, 449, 450, 452, 454, 460, 462, 464]",S7PU.tsv
want,1,55,"[24, 25, 52, 55, 56, 64, 93, 144, 207, 277, 388]",S7PU.tsv
it's,1,55,"[37, 55, 70, 76, 77, 81, 83, 91, 96, 99, 122, 124, 126, 145, 155, 186, 211, 222, 229, 231, 250, 265, 273, 274, 292, 298, 301, 304, 305, 313, 334, 369, 376, 393, 404, 407, 433, 456, 458, 460]",S7PU.tsv
would,1,55,"[25, 37, 55, 72, 86, 108, 135, 234, 249, 269]",S7PU.tsv
press,1,55,"[37, 55]",S7PU.tsv
and they,2,55,"[50, 52, 55, 62, 462]",S7PU.tsv
they don't,2,93,"[55, 93, 454, 460]",S7PU.tsv
any,1,131,"[55, 131, 241, 391]",S7PU.tsv
if,1,130,"[55, 130, 135, 213, 231, 253, 258, 274, 277, 355, 359, 367]",S7PU.tsv
on the,2,241,"[55, 241, 313]",S7PU.tsv
something,1,365,"[55, 365]",S7PU.tsv
and i,2,57,"[37, 57, 152, 313, 353]",S7PU.tsv
always,1,59,"[43, 59, 60, 126, 235, 280]",S7PU.tsv
somalia,1,59,"[58, 59]",S7PU.tsv
always be,2,60,"[59, 60]",S7PU.tsv
oh that's,2,280,"[59, 280]",S7PU.tsv
ah,1,63,"[45, 63, 68, 97, 178, 186, 204, 253, 280, 337, 344, 346, 372, 377, 384, 406]",S7PU.tsv
alright,1,280,"[65, 165, 280, 313]",S7PU.tsv
it's not,2,70,"[37, 70, 81, 83, 122, 301, 393]",S7PU.tsv
quite,1,70,"[37, 70, 114, 117, 122, 166, 269, 396, 435, 467, 468, 471]",S7PU.tsv
not,1,37,"[25, 37, 45, 62, 70, 72, 81, 83, 91, 92, 111, 122, 123, 207, 216, 248, 260, 301, 380, 393]",S7PU.tsv
the same,2,91,"[70, 91, 150, 152]",S7PU.tsv
i'm,1,72,"[28, 43, 72, 91, 231, 234, 281, 369, 427]",S7PU.tsv
where,1,72,"[58, 60, 72, 398]",S7PU.tsv
south africa,2,77,"[72, 77]",S7PU.tsv
not sure,2,216,"[72, 216]",S7PU.tsv
sure,1,228,"[72, 216, 228, 234, 427]",S7PU.tsv
there's,1,89,"[76, 89, 106, 114, 117, 119, 126, 241, 250, 298, 300, 302, 307]",S7PU.tsv
it's just,2,91,"[76, 91]",S7PU.tsv
there's a,2,117,"[76, 117, 126]",S7PU.tsv
you know,2,78,"[37, 52, 62, 69, 77, 78, 86, 89, 96, 124, 126, 239, 277, 280, 288, 313, 355, 426, 464]",S7PU.tsv
you,1,37,"[25, 29, 31, 37, 41, 43, 50, 52, 60, 62, 69, 77, 78, 86, 89, 96, 108, 109, 111, 124, 126, 127, 130, 135, 150, 155, 158, 169, 185, 196, 207, 208, 215, 220, 228, 229, 233, 239, 243, 246, 249, 254, 257, 258, 260, 261, 267, 274, 277, 280, 281, 288, 297, 313, 348, 353, 355, 363, 367, 374, 392, 426, 433, 460, 461, 464, 466]",S7PU.tsv
imagine,1,258,"[78, 258, 334]",S7PU.tsv
can't,1,272,"[78, 250, 272, 353]",S7PU.tsv
i've i,2,282,"[78, 282]",S7PU.tsv
even,1,419,"[78, 419, 420]",S7PU.tsv
i've be to,3,83,"[80, 83, 174]",S7PU.tsv
they're,1,92,"[60, 73, 89, 92, 93, 382, 462]",S7PU.tsv
just not,2,92,"[91, 92]",S7PU.tsv
they're just,2,462,"[92, 462]",S7PU.tsv
of,1,102,"[7, 37, 39, 41, 50, 62, 64, 77, 89, 93, 102, 117, 124, 126, 146, 159, 181, 261, 264, 288, 300, 307, 313, 322, 324, 328, 335, 355, 357, 359, 391, 392, 396, 407, 462, 467, 468]",S7PU.tsv
out,1,102,"[18, 37, 50, 89, 102, 126, 250, 468]",S7PU.tsv
out of,2,102,"[50, 102]",S7PU.tsv
do,1,102,"[25, 31, 62, 102, 185, 195, 207, 213, 226, 243, 271, 277, 285, 297, 317, 350, 352, 365, 427, 433, 441, 449]",S7PU.tsv
ivory,1,102,"[101, 102]",S7PU.tsv
and then,2,116,"[24, 48, 50, 67, 116, 119, 126, 305, 365, 467, 468]",S7PU.tsv
then,1,116,"[37, 116, 126, 211, 305, 467]",S7PU.tsv
volcano,1,116,"[39, 116]",S7PU.tsv
very,1,116,"[73, 116, 126, 174, 231, 280, 286, 313, 334, 391, 392, 416, 423]",S7PU.tsv
plain,1,116,"[93, 116]",S7PU.tsv
plain and then,3,119,"[116, 119]",S7PU.tsv
a very,2,126,"[116, 126, 280]",S7PU.tsv
be it,2,305,"[116, 121, 123, 152, 305, 313, 370, 435]",S7PU.tsv
be to,2,135,"[80, 127, 135, 169, 174]",S7PU.tsv
i have a,3,140,"[37, 140, 280]",S7PU.tsv
my,1,140,"[37, 45, 135, 140, 199, 227, 282, 286, 311, 313, 345, 431]",S7PU.tsv
have a,2,37,"[31, 37, 69, 140, 148, 280]",S7PU.tsv
i have,2,199,"[37, 140, 199, 280, 288]",S7PU.tsv
no,1,145,"[1, 9, 16, 45, 56, 71, 84, 85, 109, 124, 145, 165, 171, 172, 174, 179, 196, 197, 213, 236, 258, 273, 301, 302, 303, 313, 324, 328, 332, 339, 340, 341, 348, 374, 375, 380, 437, 465]",S7PU.tsv
no it's,2,145,"[124, 145, 301]",S7PU.tsv
take,1,150,"[9, 33, 37, 50, 150, 152, 462, 463]",S7PU.tsv
we,1,150,"[39, 48, 50, 62, 64, 66, 67, 150, 176, 243, 249, 324, 330, 355, 428, 431]",S7PU.tsv
remember,1,390,"[150, 390]",S7PU.tsv
you go,2,155,"[77, 126, 155, 158, 374]",S7PU.tsv
go through,2,330,"[155, 158, 330]",S7PU.tsv
look,1,158,"[37, 41, 43, 60, 89, 158, 190, 194, 200, 236]",S7PU.tsv
which,1,158,"[117, 134, 135, 158, 288, 322, 355, 361, 382]",S7PU.tsv
like i,2,181,"[158, 181, 435]",S7PU.tsv
i don't think,3,342,"[158, 342]",S7PU.tsv
else,1,178,"[69, 178]",S7PU.tsv
europe,1,178,"[174, 178]",S7PU.tsv
people,1,190,"[37, 190, 194, 281, 333, 426]",S7PU.tsv
don't they,2,454,"[194, 454]",S7PU.tsv
a bite,2,196,"[37, 67, 135, 196, 320, 407]",S7PU.tsv
hair,1,196,"[195, 196, 199]",S7PU.tsv
you have,2,196,"[31, 196, 277, 281]",S7PU.tsv
call,1,201,"[9, 39, 124, 201]",S7PU.tsv
him,1,201,"[37, 64, 201, 208, 211]",S7PU.tsv
give,1,201,"[52, 64, 201, 208]",S7PU.tsv
about,1,201,"[135, 201, 207, 249, 298, 322, 348, 355, 365]",S7PU.tsv
i need to,3,282,"[201, 282]",S7PU.tsv
to give,2,369,"[201, 369]",S7PU.tsv
present,1,208,"[201, 208, 382]",S7PU.tsv
to leave,2,207,"[24, 207]",S7PU.tsv
want to,2,207,"[24, 52, 64, 93, 144, 207, 388]",S7PU.tsv
talk,1,135,"[37, 135, 207, 410]",S7PU.tsv
time,1,207,"[48, 166, 199, 207, 215, 288, 319, 345, 390, 441]",S7PU.tsv
have to,2,207,"[62, 207, 261, 277, 280, 281, 288, 313, 330, 452]",S7PU.tsv
that i,2,207,"[81, 207, 245]",S7PU.tsv
leave,1,207,"[24, 176, 207, 215, 218, 220, 241, 348]",S7PU.tsv
you have to,3,277,"[207, 277, 281]",S7PU.tsv
i want to,3,277,"[207, 277]",S7PU.tsv
be you,2,215,"[62, 215, 228, 313, 374]",S7PU.tsv
two,1,224,"[176, 222, 224, 225, 229, 238, 253, 254, 258, 259, 305]",S7PU.tsv
two hours,2,224,"[222, 224, 225, 229, 238, 253, 254, 258, 259]",S7PU.tsv
hours,1,223,"[222, 223, 224, 225, 229, 235, 238, 253, 254, 258, 259]",S7PU.tsv
get,1,189,"[18, 64, 124, 176, 189, 250, 251, 253, 260, 261, 272, 274, 280, 284, 286, 311, 313, 342, 343, 423, 426]",S7PU.tsv
say,1,250,"[37, 48, 50, 54, 62, 211, 225, 229, 235, 243, 250, 272, 280, 311, 313, 393, 435, 454]",S7PU.tsv
they say,2,250,"[50, 250, 311]",S7PU.tsv
they say that,3,250,"[54, 250]",S7PU.tsv
why,1,250,"[122, 208, 239, 250]",S7PU.tsv
a get,2,311,"[250, 311]",S7PU.tsv
i think they,3,452,"[250, 452]",S7PU.tsv
will,1,220,"[96, 220, 243, 259, 301, 333, 353, 355, 359, 462, 471]",S7PU.tsv
when,1,265,"[37, 39, 45, 48, 77, 159, 265, 311, 313, 355, 382, 383, 416, 426, 437]",S7PU.tsv
in the,2,265,"[47, 62, 124, 131, 134, 146, 264, 265, 291, 302, 304, 313, 410, 419, 420]",S7PU.tsv
you're,1,223,"[62, 135, 223, 260, 265, 291]",S7PU.tsv
isn't,1,195,"[100, 195, 245, 265, 407]",S7PU.tsv
in the middle,3,265,"[264, 265, 302, 304, 313]",S7PU.tsv
the middle,2,265,"[264, 265]",S7PU.tsv
but i think,3,281,"[69, 281]",S7PU.tsv
but i,2,281,"[69, 144, 272, 281, 293, 426, 444]",S7PU.tsv
ask,1,353,"[135, 281, 353, 367]",S7PU.tsv
there be,2,291,"[39, 41, 291, 292, 297, 301, 328, 429, 447]",S7PU.tsv
seat,1,246,"[243, 246, 247, 261, 291, 297, 301, 302, 304, 307, 311, 313, 326, 328]",S7PU.tsv
aisle seat,2,297,"[246, 247, 291, 297, 307, 311, 313]",S7PU.tsv
aisle,1,291,"[264, 291, 297, 307]",S7PU.tsv
more,1,307,"[39, 307]",S7PU.tsv
so there's,2,307,"[302, 307]",S7PU.tsv
of seat,2,328,"[307, 328]",S7PU.tsv
oh it,2,316,"[86, 316]",S7PU.tsv
economy,1,323,"[291, 299, 323, 325, 330]",S7PU.tsv
for,1,331,"[16, 18, 29, 37, 60, 67, 101, 131, 176, 189, 191, 199, 211, 229, 243, 246, 295, 331, 447, 460]",S7PU.tsv
them,1,331,"[37, 96, 263, 331, 385, 392, 426, 467, 468]",S7PU.tsv
haven't,1,331,"[128, 236, 331]",S7PU.tsv
end,1,331,"[324, 330, 331]",S7PU.tsv
design,1,332,"[331, 332]",S7PU.tsv
be at,2,356,"[39, 356]",S7PU.tsv
at,1,223,"[39, 64, 66, 81, 218, 223, 236, 289, 305, 318, 336, 356, 440, 441, 461]",S7PU.tsv
so i'll,2,356,"[27, 356, 363]",S7PU.tsv
work,1,468,"[356, 468]",S7PU.tsv
to the,2,257,"[41, 62, 257, 313, 330, 374, 383]",S7PU.tsv
go to the,3,374,"[257, 277, 374, 382, 383]",S7PU.tsv
okay,1,377,"[27, 110, 112, 209, 377, 432]",S7PU.tsv
and and,2,398,"[41, 45, 77, 89, 91, 277, 394, 398, 426]",S7PU.tsv
and be,2,398,"[48, 398, 409]",S7PU.tsv
christmas,1,398,"[336, 382, 398, 400, 440, 441]",S7PU.tsv
way,1,399,"[37, 41, 43, 399, 401]",S7PU.tsv
a long,2,401,"[166, 401, 404]",S7PU.tsv
long way,2,401,"[399, 401, 404]",S7PU.tsv
it's a,2,407,"[211, 274, 404, 407, 456]",S7PU.tsv
of a,2,407,"[264, 313, 407]",S7PU.tsv
back,1,409,"[16, 89, 345, 409, 468]",S7PU.tsv
come,1,409,"[18, 29, 52, 58, 62, 64, 335, 336, 338, 382, 383, 394, 402, 409, 410, 426, 440, 464]",S7PU.tsv
be be,2,409,"[96, 409]",S7PU.tsv
be come,2,409,"[338, 402, 409]",S7PU.tsv
in england,2,412,"[411, 412]",S7PU.tsv
erm,1,435,"[29, 37, 106, 117, 223, 253, 261, 333, 396, 435, 447]",S7PU.tsv
she,1,435,"[45, 313, 338, 348, 350, 355, 361, 383, 410, 413, 416, 426, 427, 435, 436, 437, 440, 441]",S7PU.tsv
the last,2,435,"[48, 134, 435]",S7PU.tsv
it be that,3,435,"[54, 435]",S7PU.tsv
doesn't,1,435,"[77, 200, 257, 258, 435]",S7PU.tsv
last,1,435,"[91, 319, 435]",S7PU.tsv
here,1,435,"[126, 243, 335, 376, 416, 435, 437, 441]",S7PU.tsv
say be,2,435,"[313, 435]",S7PU.tsv
so she,2,441,"[435, 441]",S7PU.tsv
thing,1,435,"[393, 435, 460, 470]",S7PU.tsv
to come,2,440,"[52, 440]",S7PU.tsv
to come at,3,440,"[64, 440]",S7PU.tsv
winter,1,440,"[126, 440]",S7PU.tsv
like the,2,413,"[181, 413, 416, 440, 441]",S7PU.tsv
come at christmas,3,440,"[336, 440]",S7PU.tsv
she's go,2,440,"[384, 440]",S7PU.tsv
she's,1,440,"[384, 440, 444]",S7PU.tsv
like the winter,3,441,"[440, 441]",S7PU.tsv
at christmas,2,441,"[440, 441]",S7PU.tsv
i didn't,2,385,"[14, 23, 385]",S7PU.tsv
make,1,355,"[15, 102, 316, 355]",S7PU.tsv
you've,1,32,"[31, 32, 127, 253]",S7PU.tsv
too,1,355,"[34, 355, 410]",S7PU.tsv
love,1,357,"[34, 150, 178, 357]",S7PU.tsv
around,1,429,"[34, 116, 356, 429]",S7PU.tsv
change it,2,333,"[38, 333]",S7PU.tsv
also,1,348,"[55, 348]",S7PU.tsv
i can't,2,353,"[78, 353]",S7PU.tsv
you you've,2,127,"[31, 127]",S7PU.tsv
through the,2,353,"[155, 353]",S7PU.tsv
through,1,353,"[158, 330, 353]",S7PU.tsv
good,1,318,"[190, 318, 453, 458]",S7PU.tsv
those,1,261,"[194, 261]",S7PU.tsv
to him,2,208,"[201, 208]",S7PU.tsv
need to,2,267,"[201, 267, 282]",S7PU.tsv
do you,2,207,"[25, 31, 185, 207, 297]",S7PU.tsv
do you have,3,207,"[31, 207]",S7PU.tsv
fine,1,238,"[112, 238, 259]",S7PU.tsv
in case,2,250,"[241, 250]",S7PU.tsv
just in,2,345,"[250, 345]",S7PU.tsv
some,1,426,"[250, 426]",S7PU.tsv
will be,2,259,"[220, 259, 301, 355, 471]",S7PU.tsv
you're in the,3,291,"[265, 291]",S7PU.tsv
anyway,1,281,"[241, 281]",S7PU.tsv
there be fewer aisle seat,5,297,"[291, 297]",S7PU.tsv
mean,1,297,"[291, 293, 297, 426]",S7PU.tsv
there be fewer,3,301,"[297, 301]",S7PU.tsv
mean there be,3,429,"[297, 429]",S7PU.tsv
yeah but,2,300,"[163, 257, 300, 401]",S7PU.tsv
probably,1,300,"[269, 300, 305, 307]",S7PU.tsv
the ratio,2,301,"[300, 301]",S7PU.tsv
the economy,2,323,"[291, 323, 325]",S7PU.tsv
oh the,2,323,"[301, 323]",S7PU.tsv
economy plus,2,325,"[299, 325]",S7PU.tsv
the pantomime,2,374,"[348, 374]",S7PU.tsv
new,1,463,"[398, 463]",S7PU.tsv
long,1,401,"[166, 257, 399, 401, 404]",S7PU.tsv
humidity,1,415,"[413, 415]",S7PU.tsv
humid,1,435,"[416, 435]",S7PU.tsv
maybe,1,440,"[253, 440]",S7PU.tsv
would be,2,135,"[55, 135]",S7PU.tsv
norway,1,137,"[136, 137, 150, 159, 169]",S7PU.tsv
holiday,1,140,"[135, 140, 148, 159]",S7PU.tsv
ever be to,3,169,"[135, 169]",S7PU.tsv
to norway,2,169,"[159, 169]",S7PU.tsv
talk about,2,207,"[135, 207]",S7PU.tsv
isn't it,2,265,"[100, 265, 407]",S7PU.tsv
horrible,1,265,"[100, 265]",S7PU.tsv
to ask,2,281,"[135, 281]",S7PU.tsv
