Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
and,1,15,"[3, 15, 17, 30, 36, 41, 53, 58, 84, 87, 93, 95, 110, 126, 127, 128, 146, 158, 159, 166, 169, 172, 181, 187, 198, 199, 200, 206, 207, 221, 230, 239, 247, 248]",S9WB.tsv
there,1,30,"[15, 30, 68, 69, 119, 136, 141, 173, 187, 217]",S9WB.tsv
get,1,15,"[11, 13, 15, 43, 82, 87, 100, 115, 128, 134, 158, 160, 165, 166, 169, 198, 214, 217, 221, 225, 229, 239, 244, 248]",S9WB.tsv
you,1,15,"[13, 15, 17, 18, 36, 44, 47, 49, 62, 70, 87, 90, 91, 100, 108, 110, 115, 116, 127, 130, 135, 141, 149, 153, 158, 165, 166, 172, 181, 188, 197, 199, 200, 201, 203, 221, 239, 244, 246, 247]",S9WB.tsv
would,1,50,"[15, 50, 87, 88, 89, 136, 173, 187, 188, 192, 221]",S9WB.tsv
use,1,230,"[15, 166, 230, 241]",S9WB.tsv
do,1,17,"[1, 3, 14, 17, 18, 25, 33, 36, 43, 50, 53, 57, 58, 61, 62, 64, 77, 79, 81, 82, 90, 103, 127, 135, 136, 146, 151, 159, 166, 170, 172, 173, 183, 187, 189, 196, 197, 198, 199, 200, 201, 203, 205, 206, 219, 221, 222, 224, 226, 232, 236, 239, 240, 245]",S9WB.tsv
how,1,18,"[17, 18, 66, 68, 221]",S9WB.tsv
from,1,53,"[17, 18, 53, 158, 221]",S9WB.tsv
i think,2,21,"[1, 21, 22, 30, 31, 50, 53, 56, 58, 91, 92, 98, 99, 125, 158, 159, 169, 171, 181, 183, 188, 198, 225, 246]",S9WB.tsv
think,1,26,"[1, 21, 26, 30, 31, 50, 53, 56, 58, 69, 92, 125, 127, 128, 134, 136, 158, 159, 165, 169, 171, 181, 183, 187, 188, 189, 198, 211, 221, 225, 243, 246]",S9WB.tsv
i think she's,3,159,"[21, 159]",S9WB.tsv
she's,1,169,"[21, 169, 187, 206, 212, 214, 221, 225, 229, 243]",S9WB.tsv
think she's,2,225,"[21, 225, 243]",S9WB.tsv
i've,1,128,"[25, 128, 165, 221]",S9WB.tsv
today,1,128,"[25, 128]",S9WB.tsv
once,1,221,"[25, 221]",S9WB.tsv
be,1,31,"[3, 18, 20, 23, 30, 31, 32, 34, 40, 44, 50, 58, 66, 68, 69, 70, 75, 77, 79, 81, 87, 89, 91, 92, 96, 99, 100, 108, 110, 112, 114, 115, 119, 120, 121, 122, 125, 127, 130, 134, 136, 141, 147, 155, 169, 172, 173, 178, 179, 181, 183, 185, 187, 188, 192, 195, 198, 201, 203, 206, 213, 217, 225, 230, 232, 234, 235, 239, 246, 248]",S9WB.tsv
yeah,1,31,"[24, 26, 31, 33, 40, 49, 51, 52, 55, 73, 76, 80, 94, 105, 109, 110, 124, 128, 132, 134, 136, 146, 152, 156, 159, 167, 169, 186, 193, 200, 204, 208, 210, 221, 235, 239]",S9WB.tsv
think it's,2,31,"[26, 30, 31, 69, 91]",S9WB.tsv
just,1,31,"[26, 31, 50, 58, 64, 75, 86, 91, 107, 108, 116, 127, 136, 160, 165, 185, 198, 200, 230, 239, 248]",S9WB.tsv
well,1,31,"[28, 30, 31, 34, 36, 41, 42, 45, 59, 108, 115, 134, 136, 137, 150, 151, 165, 166, 169, 173, 187, 206, 221, 222, 230, 239, 244, 246, 247]",S9WB.tsv
i think it's,3,31,"[30, 31, 91]",S9WB.tsv
very,1,31,"[30, 31, 35, 101, 106, 121, 123, 158, 169, 198, 206, 212]",S9WB.tsv
in,1,31,"[13, 30, 31, 42, 49, 58, 72, 101, 112, 114, 146, 151, 169, 172, 173, 206, 214, 217, 221, 225, 232, 236, 243, 248]",S9WB.tsv
not very,2,35,"[31, 35]",S9WB.tsv
's,1,41,"[31, 41]",S9WB.tsv
about,1,31,"[13, 31, 41, 44, 187, 206, 221, 225, 238]",S9WB.tsv
when,1,70,"[31, 70, 136, 173, 178, 198, 230]",S9WB.tsv
you're,1,114,"[31, 114, 166, 239]",S9WB.tsv
people,1,169,"[31, 57, 101, 169, 181]",S9WB.tsv
about the,2,206,"[31, 206]",S9WB.tsv
than,1,36,"[1, 36, 99]",S9WB.tsv
you know,2,49,"[36, 49, 158]",S9WB.tsv
what do,2,136,"[36, 136, 151]",S9WB.tsv
what,1,136,"[36, 136, 139, 141, 147, 151, 160, 165, 166, 174, 206, 228, 230, 236, 238]",S9WB.tsv
you need,2,165,"[36, 165]",S9WB.tsv
run,1,206,"[36, 206]",S9WB.tsv
and a,2,239,"[36, 239]",S9WB.tsv
cross trainer,2,38,"[37, 38]",S9WB.tsv
weight,1,40,"[39, 40]",S9WB.tsv
as,1,42,"[30, 42, 45, 58, 59, 172, 196, 232]",S9WB.tsv
he's,1,42,"[30, 41, 42, 43, 45, 49, 105]",S9WB.tsv
he's pretty well build,4,42,"[41, 42]",S9WB.tsv
pretty,1,42,"[41, 42, 45, 50, 87]",S9WB.tsv
he's pretty,2,45,"[42, 45]",S9WB.tsv
term,1,49,"[42, 49]",S9WB.tsv
one,1,46,"[3, 26, 28, 30, 44, 46, 86, 198, 236]",S9WB.tsv
that one,2,46,"[26, 46]",S9WB.tsv
haven't,1,47,"[46, 47]",S9WB.tsv
i haven't,2,134,"[46, 134]",S9WB.tsv
go,1,51,"[26, 28, 30, 44, 51, 58, 59, 62, 88, 99, 137, 139, 141, 142, 144, 146, 160, 166, 169, 173, 181, 187, 206, 207, 247]",S9WB.tsv
some,1,51,"[26, 51, 81, 181]",S9WB.tsv
gym,1,51,"[26, 27, 43, 44, 51]",S9WB.tsv
work,1,51,"[43, 51, 61, 112]",S9WB.tsv
there's,1,114,"[51, 83, 114, 119, 134, 146, 173]",S9WB.tsv
somewhere,1,141,"[51, 141, 246]",S9WB.tsv
this,1,53,"[3, 53, 91, 119, 160, 166, 187, 201, 203]",S9WB.tsv
up,1,53,"[13, 26, 53, 153, 169, 198, 248]",S9WB.tsv
to,1,53,"[18, 26, 28, 44, 50, 53, 62, 70, 81, 82, 86, 87, 99, 107, 112, 114, 115, 116, 128, 134, 136, 141, 142, 144, 146, 153, 158, 160, 165, 169, 172, 173, 179, 181, 185, 187, 188, 198, 199, 211, 225, 230, 232, 239, 241, 244]",S9WB.tsv
and i think,3,53,"[30, 53, 58]",S9WB.tsv
to do,2,53,"[18, 50, 53, 81, 136, 146, 172, 187, 232]",S9WB.tsv
come,1,70,"[53, 70, 91, 166, 169, 188, 198, 200]",S9WB.tsv
year,1,169,"[53, 169, 187, 201, 203, 206]",S9WB.tsv
i'd like to,3,173,"[53, 173]",S9WB.tsv
like to,2,173,"[53, 173]",S9WB.tsv
morning and,2,206,"[53, 206]",S9WB.tsv
do the,2,206,"[53, 77, 187, 198, 201, 203, 206]",S9WB.tsv
morning,1,206,"[53, 206]",S9WB.tsv
and i,2,239,"[53, 58, 239]",S9WB.tsv
it,1,57,"[1, 13, 18, 20, 32, 33, 41, 50, 57, 58, 61, 62, 64, 66, 75, 77, 81, 87, 88, 91, 96, 99, 101, 107, 108, 110, 112, 114, 115, 116, 121, 122, 125, 127, 134, 141, 160, 165, 166, 179, 185, 187, 196, 200, 205, 206, 221, 222, 225, 230, 232, 234, 239, 248]",S9WB.tsv
oh,1,57,"[29, 32, 57, 70, 74, 86, 113, 119, 124, 154, 167, 168, 182, 200, 221, 228, 239, 242]",S9WB.tsv
do it,2,57,"[18, 57, 58, 61, 64, 81, 205, 206, 222, 239]",S9WB.tsv
but,1,59,"[1, 14, 18, 20, 35, 43, 49, 50, 59, 69, 79, 87, 112, 134, 158, 159, 165, 173, 181, 185, 188, 196, 198, 206, 225, 234, 243, 246, 248]",S9WB.tsv
but it's not,3,59,"[35, 59]",S9WB.tsv
it's not,2,59,"[14, 35, 59, 232, 239]",S9WB.tsv
but it's,2,59,"[50, 59]",S9WB.tsv
at,1,61,"[44, 61, 84, 91, 113, 137, 141, 166, 169, 172, 192, 195, 198, 206, 212, 225]",S9WB.tsv
if,1,61,"[14, 61, 173, 181, 187, 200, 247]",S9WB.tsv
yes,1,65,"[14, 18, 23, 65, 71, 79, 119, 131, 182]",S9WB.tsv
but i,2,69,"[1, 69, 165, 181, 206, 243, 246, 248]",S9WB.tsv
be a,2,69,"[50, 69, 99, 187, 246]",S9WB.tsv
i don't think,3,134,"[69, 134, 169, 221, 225, 246]",S9WB.tsv
anything,1,69,"[14, 18, 69, 134, 187]",S9WB.tsv
but i don't think,4,165,"[69, 165, 243]",S9WB.tsv
a few,2,119,"[69, 119, 169]",S9WB.tsv
there be,2,119,"[69, 119, 173, 187]",S9WB.tsv
so,1,75,"[3, 13, 30, 43, 50, 58, 75, 87, 98, 128, 166, 172, 179, 181, 187, 198, 206, 215, 239, 243, 246]",S9WB.tsv
my,1,75,"[26, 75, 134, 157, 181, 187]",S9WB.tsv
it be,2,96,"[58, 75, 77, 96, 99, 108, 110, 121, 125, 127, 179, 187, 230, 239, 248]",S9WB.tsv
birthday,1,128,"[75, 128]",S9WB.tsv
it be just,3,75,"[58, 75, 127, 230, 239]",S9WB.tsv
before,1,75,"[44, 75, 239]",S9WB.tsv
um,1,77,"[3, 30, 49, 77, 134, 158, 159, 173, 187, 206, 225, 232, 234, 239, 241]",S9WB.tsv
the thing,2,77,"[50, 77, 87, 136]",S9WB.tsv
thing,1,77,"[50, 77, 87, 100, 136, 248]",S9WB.tsv
maybe,1,104,"[77, 104, 106, 136, 159, 232, 248]",S9WB.tsv
last,1,169,"[77, 169, 176, 200, 206, 225]",S9WB.tsv
he,1,79,"[13, 30, 44, 79, 82, 112, 166]",S9WB.tsv
five,1,239,"[79, 110, 239]",S9WB.tsv
all,1,87,"[1, 41, 87, 91, 125, 157, 170, 171, 198, 200, 206, 246]",S9WB.tsv
to the,2,87,"[26, 28, 44, 82, 87, 141, 179, 225]",S9WB.tsv
the thing be,3,87,"[50, 87]",S9WB.tsv
it would be,3,87,"[50, 87]",S9WB.tsv
be able to,3,87,"[18, 87, 114, 115]",S9WB.tsv
be all,2,91,"[87, 91, 125]",S9WB.tsv
wouldn't,1,134,"[87, 115, 134]",S9WB.tsv
would be,2,136,"[50, 87, 89, 136, 188, 192]",S9WB.tsv
then,1,136,"[87, 110, 136, 166, 172, 173, 178, 187, 198, 206, 222, 239, 244, 247]",S9WB.tsv
and then,2,206,"[87, 110, 166, 172, 198, 206, 239]",S9WB.tsv
that would be,3,136,"[89, 136]",S9WB.tsv
either,1,173,"[101, 173]",S9WB.tsv
didn't,1,187,"[91, 101, 187, 243, 248]",S9WB.tsv
yeah it,2,110,"[33, 110]",S9WB.tsv
five minutes,2,239,"[110, 239]",S9WB.tsv
minutes,1,239,"[110, 239]",S9WB.tsv
never,1,115,"[82, 114, 115]",S9WB.tsv
cos you,2,158,"[115, 158]",S9WB.tsv
to get,2,158,"[115, 158]",S9WB.tsv
be nice,2,122,"[120, 122, 172]",S9WB.tsv
two,1,129,"[128, 129, 181, 239]",S9WB.tsv
yeah i,2,132,"[124, 132, 159]",S9WB.tsv
yeah i don't know,4,152,"[132, 152]",S9WB.tsv
her,1,135,"[134, 135, 151, 166, 187, 217, 221, 225, 243, 248]",S9WB.tsv
do something,2,136,"[135, 136, 172, 200]",S9WB.tsv
something,1,146,"[135, 136, 146, 172, 191, 200, 232, 247]",S9WB.tsv
you do,2,239,"[135, 166, 201, 203, 239]",S9WB.tsv
for,1,137,"[62, 128, 137, 139, 141, 158, 165, 178, 195, 198, 206, 217, 225]",S9WB.tsv
at the,2,137,"[84, 91, 137, 141, 169, 225]",S9WB.tsv
go to,2,142,"[26, 28, 44, 99, 141, 142, 144, 160, 169]",S9WB.tsv
more,1,144,"[1, 49, 99, 119, 144, 187, 230, 248]",S9WB.tsv
probably,1,144,"[13, 144, 146]",S9WB.tsv
she,1,147,"[58, 136, 147, 151, 158, 159, 160, 165, 166, 169, 187, 206, 211, 213, 215, 221, 222, 224, 226, 229, 239, 240, 241, 243, 245, 247]",S9WB.tsv
into,1,147,"[62, 147, 158, 166, 198]",S9WB.tsv
really,1,149,"[91, 114, 148, 149, 159, 166, 173, 221, 239, 248]",S9WB.tsv
don't know,2,149,"[18, 134, 136, 145, 148, 149, 152, 158, 163, 165, 173, 218, 223, 237, 239, 248]",S9WB.tsv
don't know really,3,149,"[148, 149]",S9WB.tsv
do in,2,151,"[146, 151]",S9WB.tsv
she have,2,158,"[151, 158, 159, 221, 245]",S9WB.tsv
do she,2,206,"[151, 206, 222, 224, 226, 240, 245]",S9WB.tsv
she do,2,206,"[151, 206, 222]",S9WB.tsv
she have any,3,221,"[151, 221]",S9WB.tsv
any,1,217,"[151, 217, 221]",S9WB.tsv
time,1,151,"[91, 95, 151, 177, 225, 243]",S9WB.tsv
i'm sure,2,155,"[1, 119, 155]",S9WB.tsv
will,1,155,"[1, 155, 187, 198, 200]",S9WB.tsv
both,1,155,"[49, 153, 155, 158]",S9WB.tsv
be on,2,155,"[70, 112, 155]",S9WB.tsv
i'm,1,159,"[1, 119, 155, 159, 160, 169, 173, 175, 181, 185, 196, 238, 246]",S9WB.tsv
sure,1,159,"[119, 155, 159, 175, 206, 246]",S9WB.tsv
now,1,246,"[155, 166, 246]",S9WB.tsv
say,1,160,"[30, 58, 82, 134, 136, 160, 181, 185, 187, 206, 229, 230, 239]",S9WB.tsv
get a,2,160,"[43, 160, 221, 225]",S9WB.tsv
what's,1,160,"[133, 136, 160]",S9WB.tsv
she get a,3,160,"[158, 160]",S9WB.tsv
camera,1,160,"[158, 160, 166]",S9WB.tsv
she get,2,165,"[160, 165]",S9WB.tsv
snl,1,162,"[161, 162]",S9WB.tsv
they,1,166,"[1, 3, 18, 23, 24, 30, 70, 91, 106, 166, 170, 171, 187, 198, 199, 200, 219]",S9WB.tsv
do with,2,166,"[3, 103, 166, 232]",S9WB.tsv
and he,2,166,"[30, 166]",S9WB.tsv
well they,2,166,"[30, 166]",S9WB.tsv
huh,1,166,"[33, 54, 166]",S9WB.tsv
a camera,2,166,"[158, 166]",S9WB.tsv
church,1,166,"[158, 166]",S9WB.tsv
photos,1,166,"[158, 166]",S9WB.tsv
like well,2,169,"[166, 169]",S9WB.tsv
eh,1,169,"[166, 169, 198, 206]",S9WB.tsv
day,1,166,"[141, 166, 173, 181]",S9WB.tsv
and then she,3,206,"[166, 206]",S9WB.tsv
things,1,199,"[166, 187, 199, 206]",S9WB.tsv
uh huh,2,216,"[166, 216]",S9WB.tsv
it and,2,221,"[166, 187, 221, 239]",S9WB.tsv
so i don't know,4,239,"[166, 172, 239]",S9WB.tsv
want,1,172,"[120, 136, 172, 187, 198, 199, 200]",S9WB.tsv
want to do,3,172,"[136, 172]",S9WB.tsv
you need to,3,172,"[165, 172]",S9WB.tsv
camp,1,173,"[172, 173, 201, 203, 219]",S9WB.tsv
whatever,1,179,"[3, 134, 179, 198]",S9WB.tsv
sunday,1,179,"[169, 179]",S9WB.tsv
say to,2,181,"[134, 181]",S9WB.tsv
i be,2,181,"[136, 173, 181, 206, 239]",S9WB.tsv
kind of,2,181,"[158, 159, 181, 221, 230]",S9WB.tsv
i'm not,2,181,"[159, 173, 175, 181, 246]",S9WB.tsv
might,1,181,"[169, 181]",S9WB.tsv
share,1,181,"[170, 171, 181]",S9WB.tsv
a day,2,181,"[173, 181]",S9WB.tsv
twenty sixth,2,181,"[180, 181]",S9WB.tsv
kid,1,206,"[181, 200, 206]",S9WB.tsv
they do,2,187,"[1, 3, 187, 219]",S9WB.tsv
about it,2,187,"[13, 41, 187, 206, 221, 225]",S9WB.tsv
see,1,187,"[90, 124, 152, 165, 169, 173, 187, 221, 246, 247, 248]",S9WB.tsv
an,1,187,"[107, 134, 187, 240]",S9WB.tsv
me,1,187,"[107, 134, 136, 187, 239]",S9WB.tsv
think that,2,187,"[92, 98, 136, 187, 211]",S9WB.tsv
on the,2,187,"[58, 86, 119, 169, 187, 200, 232]",S9WB.tsv
to go,2,187,"[62, 173, 187]",S9WB.tsv
year so,2,206,"[187, 206]",S9WB.tsv
way,1,206,"[187, 206]",S9WB.tsv
team,1,206,"[187, 206]",S9WB.tsv
craft,1,206,"[187, 189, 206]",S9WB.tsv
that she,2,211,"[187, 211, 221]",S9WB.tsv
she say,2,187,"[58, 187, 229]",S9WB.tsv
well she,2,239,"[187, 239]",S9WB.tsv
she didn't,2,243,"[187, 243]",S9WB.tsv
that it be,3,248,"[187, 248]",S9WB.tsv
could,1,189,"[32, 34, 103, 136, 141, 189, 200, 234, 235, 244, 247]",S9WB.tsv
think of,2,189,"[134, 189]",S9WB.tsv
we,1,189,"[136, 169, 189, 206, 221, 230, 239]",S9WB.tsv
should,1,189,"[18, 136, 188, 189, 195, 248]",S9WB.tsv
shoot,1,192,"[189, 192, 195]",S9WB.tsv
uh but,2,196,"[1, 196]",S9WB.tsv
uh no,2,196,"[28, 196]",S9WB.tsv
gonna,1,196,"[114, 125, 196]",S9WB.tsv
but i'm,2,196,"[159, 196]",S9WB.tsv
no i,2,196,"[169, 196]",S9WB.tsv
we're,1,196,"[169, 196]",S9WB.tsv
i mean,2,211,"[196, 211, 217, 236, 246]",S9WB.tsv
i will,2,198,"[1, 198]",S9WB.tsv
friends,1,198,"[26, 152, 198]",S9WB.tsv
sign,1,198,"[26, 198]",S9WB.tsv
or whatever,2,198,"[134, 198]",S9WB.tsv
the craft,2,206,"[198, 206]",S9WB.tsv
the kid,2,206,"[198, 206]",S9WB.tsv
which,1,198,"[27, 198, 206, 230]",S9WB.tsv
like i,2,221,"[198, 221, 248]",S9WB.tsv
like i think,3,225,"[198, 225]",S9WB.tsv
kit,1,245,"[198, 245, 246]",S9WB.tsv
we'll,1,248,"[198, 248]",S9WB.tsv
it's just,2,200,"[50, 91, 200]",S9WB.tsv
oh yeah,2,200,"[167, 200]",S9WB.tsv
last year,2,200,"[169, 200, 206]",S9WB.tsv
come out,2,200,"[169, 200]",S9WB.tsv
it like,2,225,"[200, 225]",S9WB.tsv
grace,1,205,"[128, 205]",S9WB.tsv
go and,2,207,"[146, 206, 207, 247]",S9WB.tsv
play,1,207,"[173, 207, 240, 241, 243, 244]",S9WB.tsv
theatre,1,225,"[224, 225]",S9WB.tsv
oh no,2,228,"[124, 228, 239]",S9WB.tsv
ever,1,231,"[165, 221, 231]",S9WB.tsv
the one,2,236,"[30, 44, 236]",S9WB.tsv
that's,1,45,"[13, 45, 123, 136, 169, 206, 236, 239]",S9WB.tsv
what do i,3,236,"[136, 236]",S9WB.tsv
that's the,2,236,"[136, 236]",S9WB.tsv
do i,2,236,"[136, 236]",S9WB.tsv
in london,2,236,"[169, 236]",S9WB.tsv
talk about,2,238,"[44, 206, 221, 238]",S9WB.tsv
i want,2,244,"[120, 136, 244]",S9WB.tsv
well i,2,244,"[134, 165, 244]",S9WB.tsv
don't get,2,244,"[134, 244, 248]",S9WB.tsv
i want to,3,244,"[136, 244]",S9WB.tsv
then i,2,244,"[136, 173, 244]",S9WB.tsv
to play,2,244,"[241, 244]",S9WB.tsv
the drum,2,244,"[241, 244]",S9WB.tsv
drum,1,246,"[244, 246]",S9WB.tsv
drama,1,212,"[211, 212, 214, 217, 219, 221, 230, 232, 239, 247]",S9WB.tsv
or not,2,82,"[0, 82]",S9WB.tsv
solar panel,2,12,"[11, 12]",S9WB.tsv
his,1,13,"[12, 13]",S9WB.tsv
can,1,15,"[13, 14, 15, 61, 91, 172, 181, 187]",S9WB.tsv
you use,2,44,"[15, 44]",S9WB.tsv
down,1,88,"[15, 88]",S9WB.tsv
i know,2,119,"[15, 97, 119]",S9WB.tsv
laptop,1,17,"[13, 17]",S9WB.tsv
you charge a,3,18,"[17, 18]",S9WB.tsv
a laptop from,3,18,"[17, 18]",S9WB.tsv
do you,2,62,"[17, 36, 62, 90, 127, 166, 197, 199]",S9WB.tsv
your,1,31,"[13, 31, 115, 133, 155, 172, 198, 232]",S9WB.tsv
doesn't,1,185,"[31, 185, 226]",S9WB.tsv
cycle,1,58,"[36, 58]",S9WB.tsv
need,1,153,"[36, 153]",S9WB.tsv
as in,2,58,"[42, 58]",S9WB.tsv
there's a,2,83,"[51, 83, 119]",S9WB.tsv
cycle ride,2,58,"[53, 58]",S9WB.tsv
bike,1,59,"[58, 59]",S9WB.tsv
heavy,1,59,"[58, 59]",S9WB.tsv
but the,2,87,"[18, 87]",S9WB.tsv
you'd,1,87,"[64, 87, 112, 115, 166]",S9WB.tsv
much,1,87,"[68, 87]",S9WB.tsv
get to the top,4,87,"[82, 87]",S9WB.tsv
be scary,2,96,"[89, 96]",S9WB.tsv
you have,2,110,"[62, 110, 199, 200]",S9WB.tsv
program,1,110,"[92, 110]",S9WB.tsv
nice,1,121,"[91, 120, 121, 122, 123, 172]",S9WB.tsv
days,1,230,"[129, 200, 230]",S9WB.tsv
why,1,135,"[18, 112, 135, 190, 222]",S9WB.tsv
something with,2,232,"[135, 232]",S9WB.tsv
go for,2,139,"[137, 139]",S9WB.tsv
dinner,1,141,"[137, 140, 141]",S9WB.tsv
what be,2,147,"[141, 147]",S9WB.tsv
do she do,3,222,"[151, 222]",S9WB.tsv
do she have,3,245,"[151, 245]",S9WB.tsv
sort of,2,160,"[78, 91, 92, 112, 160, 188, 230]",S9WB.tsv
have she,2,215,"[160, 215]",S9WB.tsv
type,1,160,"[112, 160, 230]",S9WB.tsv
call,1,230,"[160, 230]",S9WB.tsv
read,1,166,"[13, 166]",S9WB.tsv
buy a,2,166,"[58, 166]",S9WB.tsv
stop,1,166,"[84, 166, 224]",S9WB.tsv
back,1,166,"[88, 166]",S9WB.tsv
weekend,1,176,"[166, 176, 179]",S9WB.tsv
do with that,3,232,"[166, 232]",S9WB.tsv
need to,2,165,"[153, 165, 172]",S9WB.tsv
want to,2,199,"[136, 172, 199, 244]",S9WB.tsv
date,1,178,"[174, 178]",S9WB.tsv
wooly,1,178,"[177, 178]",S9WB.tsv
after,1,179,"[157, 179]",S9WB.tsv
you can,2,181,"[13, 91, 181]",S9WB.tsv
only,1,181,"[34, 181]",S9WB.tsv
afterwards,1,181,"[58, 181]",S9WB.tsv
sort,1,181,"[78, 91, 92, 112, 181, 188, 230]",S9WB.tsv
be kind of,3,230,"[181, 230]",S9WB.tsv
and things,2,199,"[187, 199]",S9WB.tsv
they want,2,199,"[187, 198, 199]",S9WB.tsv
though,1,189,"[13, 189]",S9WB.tsv
pigeons,1,197,"[196, 197]",S9WB.tsv
just do,2,198,"[64, 198]",S9WB.tsv
be very,2,198,"[121, 198]",S9WB.tsv
for the,2,198,"[141, 198]",S9WB.tsv
their own,2,198,"[170, 198]",S9WB.tsv
own,1,198,"[170, 198]",S9WB.tsv
their,1,198,"[170, 198]",S9WB.tsv
make,1,198,"[106, 197, 198, 199, 200]",S9WB.tsv
and do,2,199,"[198, 199]",S9WB.tsv
mainly,1,232,"[198, 232]",S9WB.tsv
that you,2,200,"[13, 44, 91, 200, 244]",S9WB.tsv
out,1,169,"[13, 58, 92, 169, 200]",S9WB.tsv
you could,2,200,"[141, 200]",S9WB.tsv
