Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
hmm,1,155,"[7, 22, 30, 93, 155, 162, 164, 189, 257, 259, 314, 573, 619, 641, 643, 662, 664]",SQD6.tsv
of,1,118,"[36, 118, 134, 172, 184, 193, 227, 230, 238, 318, 338, 414, 423, 478, 504, 570, 590, 597, 606, 608, 611, 661, 668, 690, 691, 694, 702, 707, 747, 771]",SQD6.tsv
drive,1,53,"[32, 44, 53, 60, 167, 210, 219, 354, 360, 544, 545, 547, 548, 549, 555, 687, 688]",SQD6.tsv
the,1,53,"[32, 39, 41, 45, 51, 53, 58, 60, 64, 70, 73, 82, 90, 94, 96, 100, 130, 147, 165, 166, 180, 186, 193, 197, 198, 201, 202, 208, 216, 222, 223, 225, 226, 227, 230, 235, 244, 247, 248, 251, 263, 265, 268, 275, 282, 284, 285, 288, 303, 312, 315, 335, 338, 362, 373, 375, 394, 409, 410, 414, 415, 416, 417, 421, 423, 431, 434, 441, 446, 450, 451, 469, 473, 485, 508, 510, 515, 516, 518, 519, 531, 572, 574, 578, 583, 588, 602, 608, 612, 613, 616, 618, 621, 623, 626, 657, 666, 668, 670, 676, 679, 680, 681, 684, 687, 688, 694, 703, 707, 709, 717, 722, 728, 736, 750, 751, 757, 771, 772, 773]",SQD6.tsv
that's,1,60,"[41, 53, 60, 64, 71, 82, 87, 90, 143, 148, 161, 163, 167, 197, 219, 268, 269, 287, 293, 296, 300, 301, 312, 322, 323, 330, 331, 345, 363, 398, 400, 406, 432, 442, 470, 477, 487, 488, 491, 492, 494, 495, 521, 522, 524, 542, 555, 579, 593, 615, 623, 700, 718]",SQD6.tsv
way,1,53,"[39, 53, 64, 98, 186, 198, 373]",SQD6.tsv
that's the,2,53,"[41, 53, 64, 197, 268]",SQD6.tsv
us,1,280,"[53, 180, 280, 281, 351]",SQD6.tsv
cos,1,55,"[44, 55, 71, 116, 130, 142, 186, 210, 212, 248, 260, 305, 334, 336, 338, 347, 455, 583, 628, 718]",SQD6.tsv
she,1,112,"[55, 112, 117, 118, 124, 278, 280, 281, 282, 342, 410, 415, 416, 417, 418, 419, 421, 707, 709, 717, 718, 743, 775]",SQD6.tsv
oh,1,57,"[8, 12, 14, 16, 17, 20, 57, 102, 114, 143, 149, 320, 344, 346, 373, 393, 395, 410, 411, 426, 429, 450, 465, 497, 503, 505, 513, 552, 555, 561, 568, 575, 582, 600, 604, 607, 609, 622, 647, 651, 653, 658, 703, 705, 712, 718, 736, 751, 753, 776]",SQD6.tsv
be,1,75,"[3, 18, 32, 44, 60, 70, 75, 76, 77, 80, 84, 86, 87, 96, 98, 100, 106, 110, 116, 120, 130, 136, 144, 147, 154, 161, 172, 178, 182, 192, 195, 208, 216, 221, 231, 242, 268, 275, 278, 297, 303, 334, 335, 338, 348, 364, 367, 369, 370, 371, 372, 375, 398, 399, 400, 402, 405, 409, 410, 412, 414, 416, 417, 418, 419, 421, 428, 429, 431, 434, 450, 454, 459, 461, 462, 468, 481, 494, 499, 501, 531, 534, 537, 538, 540, 554, 555, 558, 584, 586, 588, 591, 595, 596, 597, 599, 610, 624, 626, 629, 630, 634, 640, 647, 651, 653, 661, 666, 668, 670, 676, 677, 678, 681, 682, 684, 688, 690, 696, 703, 707, 716, 721, 728, 732, 733, 736, 737, 740, 741, 745, 750, 751, 752, 757, 771, 772, 782, 784]",SQD6.tsv
no,1,75,"[35, 50, 58, 71, 74, 75, 108, 115, 116, 118, 119, 123, 126, 133, 170, 193, 194, 243, 244, 245, 295, 325, 343, 371, 386, 393, 424, 459, 468, 471, 472, 486, 495, 508, 516, 534, 538, 554, 558, 601, 603, 611, 639, 686, 689, 690, 700, 710, 714, 725, 726, 735, 742, 766]",SQD6.tsv
be down,2,76,"[75, 76]",SQD6.tsv
down,1,75,"[71, 75, 76, 176, 180, 190, 193, 197, 316, 318, 352, 362, 368, 414, 421, 423, 431, 451, 484, 490]",SQD6.tsv
a,1,80,"[45, 58, 60, 66, 80, 105, 107, 163, 172, 176, 182, 198, 210, 232, 238, 242, 256, 263, 287, 304, 318, 354, 366, 367, 369, 370, 372, 410, 414, 417, 419, 421, 428, 429, 431, 437, 444, 448, 451, 452, 455, 458, 459, 462, 478, 481, 484, 490, 498, 499, 503, 521, 544, 566, 587, 590, 603, 606, 611, 634, 637, 640, 707, 716, 719, 752, 777]",SQD6.tsv
further,1,80,"[78, 80, 87]",SQD6.tsv
than,1,80,"[32, 37, 78, 80, 87, 105, 222]",SQD6.tsv
i think,2,117,"[80, 117, 148, 272, 291, 303, 349, 470, 528, 595, 639, 677, 707, 717, 753, 756, 758, 785]",SQD6.tsv
it be,2,80,"[32, 80, 161, 242, 268, 297, 303, 454, 461, 468, 537, 538, 599, 610, 651, 661, 677, 737, 772]",SQD6.tsv
be a,2,182,"[80, 182, 367, 369, 370, 372, 428, 429, 431, 459, 462, 481, 499, 640, 707, 716]",SQD6.tsv
think,1,81,"[80, 81, 84, 107, 117, 125, 148, 210, 216, 223, 225, 253, 272, 291, 303, 349, 423, 470, 528, 588, 595, 618, 626, 639, 677, 707, 717, 748, 753, 756, 757, 758, 785]",SQD6.tsv
a lot,2,414,"[80, 414, 498]",SQD6.tsv
be a lot,3,499,"[80, 499]",SQD6.tsv
lot,1,498,"[80, 134, 498, 702]",SQD6.tsv
yeah,1,83,"[46, 54, 69, 83, 86, 87, 88, 89, 91, 97, 99, 104, 109, 119, 121, 129, 139, 143, 167, 173, 175, 177, 182, 184, 202, 205, 211, 215, 217, 220, 226, 234, 236, 239, 242, 250, 252, 266, 268, 273, 274, 277, 279, 280, 281, 286, 287, 294, 295, 298, 302, 303, 304, 332, 339, 349, 350, 353, 356, 357, 374, 382, 383, 384, 395, 397, 400, 406, 407, 410, 412, 430, 435, 440, 442, 456, 460, 464, 474, 477, 480, 482, 483, 494, 499, 500, 505, 511, 512, 514, 515, 516, 517, 520, 523, 526, 527, 529, 542, 557, 560, 561, 563, 564, 568, 577, 584, 585, 586, 589, 592, 611, 613, 614, 633, 635, 637, 646, 656, 657, 660, 661, 665, 666, 669, 672, 673, 674, 683, 685, 692, 693, 695, 698, 701, 704, 708, 723, 729, 731, 746, 748, 752, 754, 762, 764, 769, 773, 778, 780]",SQD6.tsv
like,1,86,"[85, 86, 227, 238, 243, 244, 263, 272, 334, 388, 394, 396, 414, 415, 438, 451, 455, 473, 484, 493, 513, 566, 587, 596, 597, 603, 608, 612, 613, 617, 691, 732, 736, 740]",SQD6.tsv
be further north,3,87,"[86, 87]",SQD6.tsv
weird,1,88,"[87, 88, 160, 161, 700, 737]",SQD6.tsv
yeah yeah,2,280,"[91, 280, 505, 661]",SQD6.tsv
you,1,107,"[3, 29, 34, 40, 44, 45, 90, 103, 105, 107, 108, 122, 142, 145, 146, 157, 165, 167, 170, 171, 172, 191, 202, 204, 205, 212, 221, 229, 232, 235, 238, 240, 243, 247, 248, 253, 256, 261, 263, 274, 275, 282, 284, 295, 305, 307, 308, 309, 310, 312, 316, 318, 319, 323, 336, 347, 350, 357, 359, 364, 376, 381, 388, 408, 415, 437, 450, 451, 469, 504, 508, 510, 516, 519, 520, 553, 579, 583, 593, 596, 606, 618, 621, 623, 624, 626, 636, 639, 642, 645, 699, 713, 717, 719, 721, 722, 736, 748, 749, 751, 758, 760, 773, 779]",SQD6.tsv
on,1,107,"[32, 58, 82, 94, 96, 100, 103, 105, 107, 130, 144, 163, 180, 222, 230, 304, 318, 327, 354, 419, 545, 601, 602, 606, 608, 613, 615, 617, 621, 626, 628, 637, 645, 719, 736, 782, 784]",SQD6.tsv
see,1,107,"[90, 107, 108, 295, 331, 433, 598, 751]",SQD6.tsv
on a globe,3,107,"[105, 107]",SQD6.tsv
on a,2,107,"[105, 107, 304]",SQD6.tsv
would,1,107,"[32, 107, 275, 415, 516, 623, 757, 758, 771]",SQD6.tsv
would you,2,516,"[107, 516]",SQD6.tsv
think you'd,2,639,"[107, 639]",SQD6.tsv
what,1,109,"[42, 94, 109, 147, 154, 157, 221, 242, 268, 275, 320, 329, 331, 334, 376, 399, 400, 431, 447, 452, 474, 489, 492, 503, 504, 531, 540, 587, 594, 600, 634, 642, 647, 653, 699, 719, 736, 747]",SQD6.tsv
he,1,119,"[24, 26, 119, 178, 180, 184, 348, 352, 628, 671, 680, 681, 682, 690, 724, 728, 730, 731, 733, 734, 736, 742, 751, 753, 755]",SQD6.tsv
no no,2,119,"[74, 119, 244, 393, 700]",SQD6.tsv
say,1,119,"[61, 119, 142, 144, 275, 310, 330, 492, 666, 713, 717, 718, 732, 751, 779]",SQD6.tsv
no i,2,126,"[119, 126, 193, 244, 639]",SQD6.tsv
for,1,130,"[3, 45, 130, 176, 180, 212, 268, 280, 281, 419, 458, 544, 606]",SQD6.tsv
well,1,117,"[44, 117, 118, 125, 126, 130, 131, 132, 134, 138, 187, 188, 225, 230, 242, 252, 256, 295, 297, 307, 310, 322, 330, 335, 359, 365, 366, 419, 458, 460, 521, 528, 553, 588, 591, 596, 616, 636, 671, 690, 696, 714, 717, 722, 731, 757, 772]",SQD6.tsv
on the,2,130,"[32, 58, 82, 94, 96, 100, 130, 180, 222, 230, 602, 613, 621, 626]",SQD6.tsv
be on,2,144,"[130, 144]",SQD6.tsv
then,1,130,"[73, 130, 138, 145, 156, 204, 303, 307, 309, 327, 328, 330, 354, 408, 415, 470, 545, 565, 618, 621, 636, 772]",SQD6.tsv
the next,2,303,"[130, 303, 423]",SQD6.tsv
i'll,1,130,"[66, 104, 130, 139, 490, 513, 719]",SQD6.tsv
next,1,130,"[104, 130, 248, 303, 423, 719]",SQD6.tsv
come,1,132,"[3, 11, 132, 178, 204, 205, 232, 258, 327, 354, 368, 545, 594, 637, 671, 728, 740]",SQD6.tsv
we're,1,132,"[82, 85, 89, 92, 100, 132, 146, 171, 330, 334, 345]",SQD6.tsv
they,1,132,"[94, 132, 186, 208, 210, 216, 231, 338, 366, 398, 399, 400, 402, 403, 451, 452, 472, 479, 492, 493, 528, 531, 548, 558, 559, 565, 574, 584, 586, 591, 595, 603, 606, 629, 630, 660, 663, 666, 667, 699, 715, 750, 757]",SQD6.tsv
well they,2,366,"[132, 366, 528]",SQD6.tsv
get,1,134,"[5, 12, 13, 73, 95, 105, 112, 117, 118, 134, 168, 212, 227, 242, 247, 252, 256, 312, 315, 327, 328, 331, 345, 347, 350, 351, 356, 376, 381, 419, 518, 519, 545, 549, 579, 608, 618, 623, 643, 645, 652, 663, 666, 742, 748, 753, 773, 774]",SQD6.tsv
do,1,95,"[8, 12, 24, 26, 62, 94, 95, 134, 142, 152, 157, 165, 172, 178, 212, 221, 230, 235, 243, 248, 251, 252, 275, 278, 280, 281, 284, 297, 307, 308, 315, 323, 329, 332, 359, 376, 380, 381, 403, 452, 458, 460, 479, 485, 528, 576, 594, 636, 638, 667, 681, 699, 709, 713, 715, 717, 721, 736, 755, 773]",SQD6.tsv
as,1,161,"[134, 161, 187, 188, 210, 238, 528, 636, 639, 660, 696, 736]",SQD6.tsv
as well,2,187,"[134, 187, 188, 528, 636, 696]",SQD6.tsv
to do,2,134,"[95, 134, 212, 235, 248, 278, 636]",SQD6.tsv
lot of,2,414,"[134, 414, 702]",SQD6.tsv
stuff,1,227,"[134, 227, 676, 682, 697, 709]",SQD6.tsv
i've,1,478,"[134, 478, 644, 714, 773]",SQD6.tsv
be there,2,136,"[100, 136, 371, 431]",SQD6.tsv
there,1,140,"[100, 136, 140, 176, 192, 193, 197, 208, 227, 229, 287, 305, 312, 352, 357, 364, 367, 368, 369, 370, 371, 372, 375, 429, 431, 450, 463, 467, 474, 498, 499, 501, 513, 541, 597, 628, 703, 779]",SQD6.tsv
her,1,139,"[113, 128, 131, 133, 138, 139, 275, 336, 345, 412, 414, 421, 475, 711, 717, 718]",SQD6.tsv
so,1,147,"[24, 45, 106, 110, 147, 165, 166, 167, 168, 208, 216, 260, 305, 312, 349, 350, 409, 531, 599, 610, 624, 645, 711, 731, 733, 750, 756, 757, 785]",SQD6.tsv
time,1,147,"[32, 51, 104, 147, 176, 216, 225, 275, 653, 670, 679, 699, 719]",SQD6.tsv
be the,2,147,"[70, 147, 410, 416, 417, 421, 588, 666, 681, 751]",SQD6.tsv
be it,2,147,"[96, 147, 409, 494, 653, 670, 676]",SQD6.tsv
unite,1,147,"[137, 147]",SQD6.tsv
so be,2,531,"[147, 531]",SQD6.tsv
man,1,747,"[147, 747]",SQD6.tsv
where do,2,165,"[12, 165, 284, 594]",SQD6.tsv
and,1,165,"[32, 60, 73, 81, 100, 135, 144, 146, 165, 186, 187, 188, 190, 198, 201, 208, 212, 216, 225, 227, 232, 235, 251, 253, 261, 269, 274, 275, 299, 303, 304, 310, 311, 312, 315, 316, 318, 319, 327, 328, 336, 352, 360, 368, 373, 380, 382, 385, 394, 408, 414, 415, 421, 431, 433, 434, 436, 442, 446, 448, 451, 457, 460, 463, 490, 518, 519, 528, 531, 534, 559, 565, 572, 574, 580, 581, 583, 596, 597, 599, 606, 608, 610, 618, 621, 637, 643, 676, 680, 682, 687, 696, 697, 703, 707, 728, 730, 732, 741, 747, 751, 760, 761, 773]",SQD6.tsv
where,1,165,"[12, 94, 165, 242, 282, 284, 357, 422, 436, 594, 623, 646]",SQD6.tsv
in the,2,225,"[165, 225, 230, 235, 263, 265, 284, 285, 312, 315, 335, 338, 394, 410, 414, 431, 469, 572, 679, 680, 687, 703, 728, 736]",SQD6.tsv
in,1,165,"[66, 112, 116, 117, 165, 204, 212, 225, 230, 235, 238, 263, 265, 284, 285, 312, 315, 335, 338, 365, 370, 394, 410, 414, 415, 427, 431, 441, 467, 469, 475, 498, 499, 572, 606, 668, 679, 680, 687, 699, 703, 728, 736, 779]",SQD6.tsv
in the car,3,285,"[165, 284, 285, 431, 679, 680, 687]",SQD6.tsv
go and,2,319,"[165, 319, 431, 490, 637, 643]",SQD6.tsv
car,1,167,"[165, 167, 178, 184, 214, 251, 284, 285, 431, 657, 679, 680, 687]",SQD6.tsv
do you,2,248,"[165, 243, 248, 275, 284, 307, 308, 376, 381, 721, 736, 773]",SQD6.tsv
all,1,168,"[17, 18, 44, 167, 168, 191, 198, 216, 225, 235, 373, 414, 434, 436, 446, 567, 578, 597, 608, 612, 650, 694, 697, 709, 747]",SQD6.tsv
have,1,131,"[21, 29, 44, 45, 66, 95, 96, 112, 117, 131, 146, 157, 168, 178, 180, 184, 186, 208, 235, 295, 297, 307, 309, 316, 318, 319, 335, 338, 364, 365, 403, 419, 431, 445, 458, 460, 484, 490, 519, 520, 531, 550, 559, 565, 570, 603, 606, 624, 636, 637, 645, 646, 647, 666, 691, 702, 707, 718, 779]",SQD6.tsv
have to,2,168,"[29, 44, 131, 168, 180, 235, 307, 309, 316, 318, 319, 335, 338, 624, 645, 647]",SQD6.tsv
you'll,1,168,"[44, 168, 204]",SQD6.tsv
five,1,168,"[146, 148, 168, 291, 292, 303]",SQD6.tsv
at,1,168,"[128, 146, 168, 230, 235, 247, 256, 263, 274, 312, 315, 318, 321, 597, 603, 707, 717, 718, 771]",SQD6.tsv
eighty,1,169,"[168, 169, 170]",SQD6.tsv
up,1,168,"[73, 77, 78, 84, 128, 131, 168, 180, 186, 204, 288, 295, 315, 335, 338, 350, 351, 357, 559, 572, 626, 640]",SQD6.tsv
at least,2,230,"[168, 230]",SQD6.tsv
when,1,171,"[66, 171, 172, 186, 202, 208, 256, 261, 269, 415, 419, 470, 660, 716, 748]",SQD6.tsv
walk,1,193,"[171, 176, 193, 199, 201, 202, 373, 375, 431, 450, 606, 615, 617, 621, 624, 626, 637, 645]",SQD6.tsv
when you,2,172,"[171, 172, 202, 261, 415, 748]",SQD6.tsv
we,1,176,"[12, 51, 56, 58, 64, 66, 68, 70, 131, 133, 152, 176, 180, 201, 204, 223, 242, 315, 317, 330, 332, 375, 380, 431, 570, 572, 576, 578, 647, 741, 781]",SQD6.tsv
that,1,176,"[18, 44, 70, 84, 85, 95, 96, 98, 100, 120, 146, 148, 150, 154, 156, 161, 166, 167, 176, 182, 184, 190, 196, 235, 238, 248, 256, 261, 263, 278, 295, 323, 324, 372, 375, 394, 399, 405, 414, 415, 451, 459, 462, 467, 471, 479, 486, 487, 493, 513, 518, 521, 531, 534, 540, 554, 555, 559, 588, 591, 594, 606, 626, 632, 640, 653, 666, 678, 679, 684, 687, 694, 696, 702, 703, 709, 717, 718, 734, 757, 771, 773, 782, 784]",SQD6.tsv
last time,2,176,"[51, 176, 679]",SQD6.tsv
we go,2,176,"[51, 58, 64, 68, 176, 781]",SQD6.tsv
back,1,176,"[73, 176, 186, 327, 328, 360, 368, 415, 663, 731, 733]",SQD6.tsv
road,1,186,"[176, 186, 197, 198, 204, 362, 421, 423]",SQD6.tsv
one,1,197,"[176, 197, 212, 214, 338, 566, 668, 671, 676, 679, 681, 687, 690, 691, 717, 753]",SQD6.tsv
we walk,2,201,"[176, 201]",SQD6.tsv
for a,2,419,"[176, 419, 458, 544, 606]",SQD6.tsv
must have,2,178,"[21, 178]",SQD6.tsv
this,1,186,"[178, 186, 204, 295, 341, 356, 559, 597, 670, 692, 694]",SQD6.tsv
sixty,1,230,"[178, 230]",SQD6.tsv
seventy,1,235,"[178, 235, 256]",SQD6.tsv
come past,2,258,"[178, 258]",SQD6.tsv
must have be,3,419,"[178, 419]",SQD6.tsv
past,1,647,"[178, 647]",SQD6.tsv
be do,2,721,"[178, 721]",SQD6.tsv
didn't,1,180,"[58, 68, 180, 184, 451, 458, 479, 493, 574, 626, 657, 687, 707, 711, 717, 724, 730, 742, 753]",SQD6.tsv
slow,1,232,"[180, 232]",SQD6.tsv
for us,2,280,"[180, 280, 281]",SQD6.tsv
we have,2,570,"[131, 180, 570]",SQD6.tsv
look,1,184,"[45, 66, 103, 104, 152, 161, 184, 268, 414, 438, 455, 647, 707, 717, 718, 773]",SQD6.tsv
though,1,184,"[95, 120, 152, 161, 184, 247, 518]",SQD6.tsv
really,1,297,"[184, 297, 449, 485, 522, 531, 582, 591, 597, 605, 610, 626, 700, 711, 737]",SQD6.tsv
right,1,206,"[100, 102, 143, 206, 275, 308, 346, 398, 544, 643, 647, 700, 742, 781]",SQD6.tsv
okay,1,206,"[4, 206, 323, 326, 780]",SQD6.tsv
huh,1,590,"[209, 501, 590, 640, 649, 744]",SQD6.tsv
you don't,2,243,"[34, 243, 305, 307, 357, 553, 645, 699]",SQD6.tsv
lorries,1,243,"[235, 243, 244]",SQD6.tsv
no you,2,516,"[243, 516]",SQD6.tsv
you get,2,312,"[247, 312, 381, 579, 618]",SQD6.tsv
good,1,459,"[247, 296, 459, 696]",SQD6.tsv
turbulence,1,267,"[266, 267, 268]",SQD6.tsv
in the car park,4,285,"[284, 285]",SQD6.tsv
park,1,285,"[284, 285]",SQD6.tsv
an hour,2,289,"[256, 289, 293, 300]",SQD6.tsv
ten p an hour,4,300,"[293, 300]",SQD6.tsv
ten,1,293,"[289, 293, 300, 312]",SQD6.tsv
an,1,524,"[256, 289, 293, 300, 524, 707]",SQD6.tsv
alright,1,293,"[162, 293, 751]",SQD6.tsv
innit,1,296,"[87, 160, 296, 432, 524, 660]",SQD6.tsv
it's,1,311,"[17, 44, 78, 95, 145, 148, 162, 172, 191, 223, 260, 289, 303, 311, 324, 357, 409, 437, 448, 484, 503, 514, 541, 552, 553, 611, 612, 617, 647, 648, 650, 660, 699, 705]",SQD6.tsv
isn't,1,140,"[17, 140, 223, 311, 342, 370, 481, 498, 541, 611]",SQD6.tsv
before,1,311,"[150, 305, 306, 308, 311, 478]",SQD6.tsv
pay,1,310,"[307, 308, 309, 310, 311, 312, 315, 316, 319]",SQD6.tsv
pay and display,3,311,"[310, 311, 312]",SQD6.tsv
mm mm,2,355,"[15, 65, 355, 654]",SQD6.tsv
where's,1,361,"[1, 3, 361, 747]",SQD6.tsv
i have,2,365,"[29, 365, 550]",SQD6.tsv
to be,2,367,"[335, 338, 367, 369, 372, 375, 429, 431, 596, 597, 771]",SQD6.tsv
there use to be a sweet shop,7,369,"[367, 369, 370, 372]",SQD6.tsv
use to be a,4,428,"[369, 370, 372, 428, 431]",SQD6.tsv
use to be,3,375,"[369, 370, 372, 375, 428, 429, 431, 434, 597, 771]",SQD6.tsv
use to,2,373,"[367, 369, 370, 372, 373, 375, 376, 428, 429, 431, 434, 436, 463, 493, 559, 583, 597, 605, 606, 610, 623, 624, 628, 707, 728, 734, 740, 771]",SQD6.tsv
use,1,559,"[367, 369, 372, 373, 376, 429, 431, 436, 463, 559, 597, 606, 623, 624, 628, 707, 728, 734, 740]",SQD6.tsv
be that,2,372,"[98, 372, 399, 405, 531, 540, 653, 684, 782, 784]",SQD6.tsv
what do,2,376,"[94, 376]",SQD6.tsv
ones,1,556,"[379, 556, 616, 666]",SQD6.tsv
your,1,394,"[3, 106, 110, 163, 212, 274, 327, 394, 491, 545, 547, 559, 583, 601, 608, 643, 645, 719]",SQD6.tsv
with,1,394,"[95, 235, 248, 334, 345, 394, 405, 446, 475, 574, 596, 719, 736]",SQD6.tsv
things,1,567,"[394, 567, 596, 597]",SQD6.tsv
they're,1,396,"[179, 230, 396, 504, 548, 571, 587, 591, 628, 630, 631, 751, 758, 759, 761, 767]",SQD6.tsv
fly saucers,2,397,"[396, 397, 398]",SQD6.tsv
fly,1,398,"[396, 397, 398, 659]",SQD6.tsv
call,1,399,"[94, 399, 400, 478, 493, 504, 515, 531]",SQD6.tsv
they be,2,399,"[231, 398, 399, 400, 402, 531, 558, 584, 586, 591, 595, 629, 630, 666, 757]",SQD6.tsv
what they be call,4,400,"[399, 400]",SQD6.tsv
do they,2,403,"[94, 403, 452, 667]",SQD6.tsv
them,1,403,"[13, 186, 230, 232, 238, 282, 338, 357, 388, 391, 395, 403, 408, 534, 553, 567, 570, 572, 574, 645, 682, 690, 691]",SQD6.tsv
still,1,403,"[210, 402, 403, 410, 541]",SQD6.tsv
yeah that's,2,287,"[143, 287, 406, 477, 494, 542]",SQD6.tsv
have it,2,445,"[95, 445, 779]",SQD6.tsv
a very,2,458,"[232, 458, 462]",SQD6.tsv
do it for,3,458,"[280, 281, 458]",SQD6.tsv
pub,1,458,"[441, 446, 451, 455, 458, 459, 462, 478, 518]",SQD6.tsv
have a,2,458,"[45, 66, 431, 458, 484, 490, 606, 637]",SQD6.tsv
very,1,232,"[118, 125, 126, 232, 458, 461, 462, 494, 495, 542, 682, 696]",SQD6.tsv
big,1,640,"[458, 640, 688, 758, 760, 765]",SQD6.tsv
more,1,481,"[122, 222, 224, 370, 481, 626]",SQD6.tsv
manly,1,494,"[481, 494, 495]",SQD6.tsv
a bite,2,481,"[318, 481, 590, 606]",SQD6.tsv
i'm,1,484,"[19, 484, 544, 639, 751]",SQD6.tsv
gonna,1,312,"[106, 110, 113, 216, 221, 312, 334, 450, 484, 544, 647]",SQD6.tsv
have a pint down,4,490,"[484, 490]",SQD6.tsv
gonna have,2,647,"[484, 647]",SQD6.tsv
doesn't,1,485,"[150, 455, 485]",SQD6.tsv
do it,2,380,"[280, 281, 380, 458, 485, 636, 638, 681]",SQD6.tsv
the same,2,670,"[485, 670, 736]",SQD6.tsv
there be,2,501,"[192, 208, 499, 501, 703]",SQD6.tsv
yep,1,507,"[321, 507, 509, 655, 675, 782, 785]",SQD6.tsv
or,1,515,"[232, 238, 308, 338, 352, 493, 515, 518, 687]",SQD6.tsv
eat,1,515,"[463, 515, 524, 574]",SQD6.tsv
you'd,1,597,"[107, 515, 597, 639]",SQD6.tsv
you've,1,161,"[73, 161, 212, 216, 227, 252, 256, 327, 364, 508, 518]",SQD6.tsv
you've get,2,518,"[73, 212, 227, 252, 256, 518]",SQD6.tsv
the slug and lettuce,4,519,"[518, 519]",SQD6.tsv
or the,2,687,"[518, 687]",SQD6.tsv
get that,2,773,"[518, 773]",SQD6.tsv
then get,2,545,"[328, 545]",SQD6.tsv
get your,2,645,"[545, 643, 645]",SQD6.tsv
shoe on,2,645,"[545, 645]",SQD6.tsv
drive gloves,2,548,"[547, 548, 549, 555]",SQD6.tsv
