Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,34,"[7, 31, 34, 42, 67, 70, 89, 92, 96, 119, 120, 126, 127, 155, 163, 164, 200, 207, 210, 211, 212, 213, 214, 217, 219, 221, 226, 227, 245, 246, 250, 258, 263, 264, 270, 279, 280, 296, 320, 323, 339, 363, 368, 413, 423, 458, 463, 466, 468, 473, 475, 477, 479, 481, 494, 522, 525, 535, 538, 540, 542, 544, 575, 576, 592, 607, 610, 611, 612, 622, 627, 635, 649, 652, 691, 709, 764, 765, 799, 812, 889, 891, 895, 928, 935, 937, 938, 943, 945]",SCP7.tsv
like the,2,96,"[7, 96, 119, 120, 245, 473, 522]",SCP7.tsv
the day,2,96,"[7, 96]",SCP7.tsv
buy,1,494,"[7, 467, 468, 494, 598, 629, 632]",SCP7.tsv
a,1,9,"[1, 9, 22, 23, 25, 39, 96, 107, 136, 193, 206, 211, 224, 239, 244, 260, 264, 266, 271, 281, 291, 306, 307, 321, 363, 371, 373, 404, 405, 407, 421, 422, 450, 475, 477, 488, 502, 509, 563, 583, 585, 604, 625, 647, 651, 652, 691, 724, 735, 737, 739, 741, 744, 748, 749, 770, 771, 780, 813, 820, 823, 828, 829, 833, 864, 906, 907, 908, 917, 918, 927, 935, 945, 946, 952, 958, 959, 960]",SCP7.tsv
just,1,62,"[9, 20, 62, 72, 77, 87, 88, 149, 163, 198, 206, 210, 317, 421, 494, 562, 596, 669, 673, 708, 747, 858, 928, 930, 935, 939, 950, 959]",SCP7.tsv
bite,1,279,"[9, 279, 508, 509, 604, 895, 901, 907, 908, 918, 945, 947, 948, 949, 955, 959]",SCP7.tsv
eat,1,24,"[12, 23, 24, 222, 231, 404, 405, 407, 411, 418, 423, 450, 461, 494, 497, 498, 520, 546, 547, 551, 552, 806, 810, 828, 903, 908]",SCP7.tsv
cheese,1,21,"[5, 8, 10, 12, 21, 23, 24, 25, 612, 615, 711, 713]",SCP7.tsv
i've,1,193,"[12, 40, 193, 194, 224, 549, 559, 561, 928]",SCP7.tsv
you,1,14,"[1, 3, 11, 14, 15, 16, 17, 20, 24, 29, 39, 40, 43, 45, 56, 59, 60, 62, 66, 67, 72, 73, 77, 79, 86, 90, 95, 97, 99, 105, 110, 112, 117, 119, 131, 132, 135, 139, 142, 146, 151, 152, 154, 161, 166, 180, 183, 185, 195, 196, 208, 209, 211, 214, 234, 235, 237, 240, 246, 257, 263, 273, 274, 276, 278, 300, 306, 324, 334, 337, 340, 342, 343, 344, 348, 368, 386, 391, 405, 407, 409, 422, 423, 435, 439, 440, 441, 452, 467, 468, 470, 473, 498, 501, 503, 504, 512, 517, 522, 526, 530, 537, 543, 558, 560, 562, 563, 572, 577, 579, 583, 588, 590, 594, 601, 602, 604, 610, 614, 628, 629, 640, 643, 649, 658, 659, 669, 673, 677, 693, 699, 703, 724, 726, 728, 731, 734, 751, 764, 768, 771, 773, 793, 797, 799, 801, 804, 819, 821, 828, 833, 849, 859, 861, 864, 879, 880, 881, 903, 919, 922, 924, 928, 930, 932, 934]",SCP7.tsv
you can have,3,15,"[14, 15]",SCP7.tsv
have,1,15,"[14, 15, 23, 40, 61, 90, 166, 328, 364, 423, 435, 439, 458, 481, 491, 494, 502, 512, 515, 522, 526, 530, 533, 537, 539, 549, 562, 564, 572, 573, 577, 578, 580, 582, 587, 592, 593, 596, 607, 677, 764, 768, 771, 772, 773, 794, 849, 855, 889, 917, 928, 930, 939]",SCP7.tsv
no,1,17,"[14, 17, 18, 43, 66, 74, 117, 159, 162, 196, 204, 207, 211, 218, 228, 229, 231, 247, 292, 330, 331, 338, 350, 369, 408, 410, 432, 438, 443, 448, 462, 480, 482, 516, 518, 573, 595, 599, 620, 621, 630, 671, 672, 678, 691, 693, 708, 722, 727, 731, 770, 806, 814, 818, 835, 866, 868, 870, 880, 885, 899, 916, 925, 932, 936, 937, 939, 941, 942, 948, 953, 956, 957, 960]",SCP7.tsv
can't,1,256,"[14, 57, 73, 256, 576]",SCP7.tsv
make,1,50,"[14, 50, 292, 468, 473, 511, 515, 517, 522, 560, 836]",SCP7.tsv
can,1,62,"[14, 15, 62, 107, 185, 198, 246, 406, 407, 442, 578, 580, 583, 592, 649, 669, 673, 771, 793]",SCP7.tsv
you have,2,439,"[14, 423, 439, 530, 537, 572, 930]",SCP7.tsv
have it,2,435,"[14, 435, 439, 794]",SCP7.tsv
make you,2,517,"[14, 517, 522]",SCP7.tsv
this,1,44,"[18, 44, 156, 198, 256, 328, 329, 334, 342, 343, 356, 406, 468, 485, 513, 550, 576, 585, 621, 629, 806, 823]",SCP7.tsv
you know,2,39,"[20, 39, 45, 97, 139, 142, 257, 306, 440, 441, 498, 703, 934]",SCP7.tsv
be a,2,22,"[1, 22, 25, 96, 239, 260, 477, 770, 820, 823, 935]",SCP7.tsv
it be,2,346,"[22, 25, 209, 239, 346, 347, 379, 429, 606, 691, 747, 930]",SCP7.tsv
cow,1,24,"[23, 24, 25]",SCP7.tsv
of,1,107,"[23, 107, 139, 151, 166, 185, 214, 291, 303, 307, 311, 363, 447, 461, 463, 466, 494, 497, 507, 553, 562, 564, 566, 596, 640, 652, 726, 730, 764, 776, 799, 812, 855, 889, 891, 895, 901, 907, 908, 950]",SCP7.tsv
or,1,23,"[13, 23, 279, 494, 526, 647, 671, 672, 685, 743, 751, 753, 759, 761, 762, 770, 777, 779, 793, 936, 943]",SCP7.tsv
eat a,2,405,"[23, 405, 407, 450, 828]",SCP7.tsv
or something,2,936,"[23, 936]",SCP7.tsv
do,1,42,"[29, 32, 42, 43, 45, 54, 60, 85, 87, 97, 99, 107, 110, 119, 120, 134, 135, 139, 161, 194, 196, 200, 206, 208, 209, 212, 213, 214, 217, 221, 226, 227, 250, 258, 304, 324, 328, 333, 386, 473, 476, 486, 497, 507, 513, 517, 530, 537, 579, 590, 591, 593, 598, 610, 611, 614, 626, 636, 649, 703, 734, 751, 764, 793, 797, 801, 833, 855, 894, 910, 917, 918, 919, 922, 924, 928, 932, 934, 939]",SCP7.tsv
think,1,102,"[29, 102, 148, 185, 210, 240, 242, 322, 323, 432, 507, 524, 562, 596, 691, 695, 726, 730, 734, 751, 754, 786, 930, 932, 935]",SCP7.tsv
do you,2,97,"[29, 43, 45, 60, 97, 99, 119, 139, 214, 324, 386, 473, 530, 537, 579, 590, 614, 703, 734, 751, 797, 801, 833, 919, 922, 934]",SCP7.tsv
dishwasher,1,31,"[30, 31]",SCP7.tsv
yes,1,69,"[31, 69, 182, 275, 347, 376, 409, 505, 570, 636, 671, 672, 738, 770, 805, 807, 857, 862, 904, 932]",SCP7.tsv
in,1,108,"[31, 67, 108, 246, 287, 296, 298, 339, 368, 384, 387, 411, 454, 485, 491, 603, 635, 639, 652, 691, 693, 764, 791, 792, 794, 799, 801, 829, 831, 833, 859, 864, 882]",SCP7.tsv
in the,2,67,"[31, 67, 296, 339, 635, 691, 799]",SCP7.tsv
put,1,287,"[13, 31, 287, 764, 851, 853, 861]",SCP7.tsv
i'll,1,96,"[32, 96, 932, 939]",SCP7.tsv
do that,2,134,"[32, 134, 209, 486, 626]",SCP7.tsv
to,1,39,"[1, 39, 40, 78, 81, 86, 166, 181, 183, 208, 209, 211, 212, 219, 252, 264, 292, 304, 306, 310, 311, 341, 343, 368, 411, 418, 426, 475, 477, 485, 488, 494, 498, 503, 513, 515, 539, 543, 551, 566, 580, 601, 627, 629, 658, 659, 724, 748, 791, 849, 858, 928, 932, 939]",SCP7.tsv
get,1,42,"[40, 42, 149, 154, 156, 193, 209, 211, 214, 219, 220, 224, 234, 246, 256, 264, 306, 337, 363, 421, 422, 463, 504, 556, 557, 559, 561, 627, 695, 771, 791, 792, 794, 889, 903, 952]",SCP7.tsv
right,1,255,"[40, 151, 231, 255, 353, 354, 372, 649]",SCP7.tsv
i've get,2,193,"[40, 193, 224, 559, 561]",SCP7.tsv
i have,2,533,"[40, 533, 564, 573, 578, 580, 772, 939]",SCP7.tsv
some,1,40,"[13, 39, 40, 54, 80, 166, 311, 416, 467, 468, 615, 654, 853, 891]",SCP7.tsv
no because,2,204,"[43, 204]",SCP7.tsv
because,1,43,"[39, 43, 203, 204, 211, 300, 328, 442, 485, 488, 583, 588, 855, 914, 920, 930]",SCP7.tsv
only,1,485,"[43, 44, 485, 493, 559, 920]",SCP7.tsv
find,1,902,"[43, 44, 902]",SCP7.tsv
how,1,97,"[45, 97, 100, 327, 329, 333, 344, 348, 405, 406, 407, 440, 583, 629, 939]",SCP7.tsv
do you know,3,97,"[45, 97, 139, 703, 934]",SCP7.tsv
and,1,45,"[39, 45, 48, 50, 60, 80, 209, 231, 270, 304, 307, 318, 323, 354, 375, 411, 415, 417, 421, 423, 458, 459, 466, 470, 494, 525, 534, 559, 564, 585, 597, 629, 630, 642, 649, 691, 696, 703, 707, 708, 709, 714, 717, 732, 737, 744, 746, 768, 771, 799, 827, 853, 855, 881, 903, 908, 928, 929, 930, 931, 932, 934, 938, 943, 952]",SCP7.tsv
yeah,1,49,"[38, 49, 51, 60, 82, 93, 95, 208, 243, 248, 264, 315, 326, 344, 351, 366, 374, 385, 419, 449, 458, 460, 478, 553, 556, 619, 633, 659, 674, 688, 689, 702, 709, 745, 747, 755, 793, 799, 809, 819, 824, 825, 864, 889, 893, 930, 938]",SCP7.tsv
that's,1,82,"[53, 82, 155, 205, 231, 263, 271, 291, 308, 344, 348, 446, 481, 491, 532, 557, 640, 649, 735, 780, 786, 788, 791, 793, 812, 926, 950]",SCP7.tsv
beatboxing,1,56,"[54, 56, 59]",SCP7.tsv
stop,1,157,"[54, 151, 157, 207, 277, 278, 289, 626]",SCP7.tsv
on,1,57,"[13, 57, 84, 92, 148, 196, 208, 222, 229, 231, 234, 335, 336, 351, 423, 488, 502, 566, 575, 610, 625, 651, 691, 764, 786, 799, 813, 851, 855, 889, 891, 898, 901, 903, 934, 943, 945]",SCP7.tsv
i can't,2,256,"[57, 256]",SCP7.tsv
you're,1,67,"[57, 67, 136, 174, 267, 354, 411, 551, 645, 747, 748, 791, 806, 836]",SCP7.tsv
you say,2,73,"[60, 73, 79, 99, 237, 240, 300, 405, 407, 563, 859, 922]",SCP7.tsv
then,1,60,"[39, 60, 231, 470, 514, 515, 583, 851, 928]",SCP7.tsv
okay,1,68,"[16, 33, 68, 223, 250, 253, 284, 290, 428, 464, 472, 554, 561, 564, 610, 617, 620, 663, 674, 706, 775, 817, 821, 830, 923]",SCP7.tsv
mm,1,71,"[19, 64, 71, 76, 91, 94, 101, 111, 122, 123, 137, 141, 144, 145, 149, 165, 168, 187, 192, 215, 216, 254, 259, 282, 285, 295, 302, 305, 309, 314, 316, 319, 355, 360, 365, 380, 392, 402, 412, 437, 465, 474, 495, 510, 565, 613, 628, 638, 641, 650, 653, 655, 656, 666, 670, 675, 676, 697, 698, 700, 701, 702, 712, 715, 721, 725, 727, 740, 750, 756, 758, 778, 781, 789, 800, 832, 854, 892, 909, 913, 951]",SCP7.tsv
there's,1,148,"[80, 148, 411, 945]",SCP7.tsv
boys,1,85,"[84, 85]",SCP7.tsv
that be,2,92,"[1, 92, 139, 236, 269, 292, 393, 732, 770, 822]",SCP7.tsv
the simpsons,2,92,"[89, 92, 96]",SCP7.tsv
obsess,1,95,"[89, 95]",SCP7.tsv
why,1,99,"[73, 98, 99, 102, 200, 213, 217, 220, 221, 226, 227, 250, 258, 324, 441, 486, 491, 499, 526, 535, 538, 540, 542, 544, 594, 940]",SCP7.tsv
thank you,2,105,"[16, 66, 105, 110, 117, 131, 132, 594, 604, 628, 693]",SCP7.tsv
go,1,112,"[42, 90, 103, 112, 148, 181, 183, 200, 231, 252, 368, 421, 426, 428, 453, 539, 551, 607, 629, 649, 728, 770, 783, 858, 917, 928, 929, 932]",SCP7.tsv
for,1,119,"[39, 119, 161, 197, 252, 264, 422, 458, 459, 467, 481, 496, 530, 576, 629, 630, 632, 634, 642, 652, 672, 691, 703, 704, 705, 812, 912, 930, 932, 939]",SCP7.tsv
for easter,2,252,"[119, 252]",SCP7.tsv
easter,1,148,"[119, 148, 185, 236, 252, 279, 368, 371, 473, 479, 551, 787]",SCP7.tsv
nice,1,125,"[1, 125, 383, 385, 422, 691, 695, 707, 709, 767, 812]",SCP7.tsv
very,1,132,"[125, 127, 132, 271, 594, 640, 642, 645, 778, 915]",SCP7.tsv
egg,1,135,"[120, 124, 134, 135, 136, 139, 140, 143, 147, 153, 154, 156, 157, 160, 190, 204, 252, 368, 371, 629, 632, 777, 787, 790, 891]",SCP7.tsv
do that egg,3,135,"[134, 135]",SCP7.tsv
you do,2,161,"[135, 161, 196, 590, 924, 928, 932]",SCP7.tsv
all,1,164,"[84, 156, 164, 220, 458, 481, 603, 622, 889, 914, 932, 940]",SCP7.tsv
salt,1,164,"[133, 161, 164, 764, 765, 768]",SCP7.tsv
say the,2,207,"[164, 207, 214]",SCP7.tsv
need,1,166,"[161, 166, 270, 281, 503, 513, 543, 614, 647, 659]",SCP7.tsv
cucumber,1,169,"[166, 169, 176, 287, 291, 300, 307]",SCP7.tsv
c,1,170,"[167, 170, 172, 173, 176, 177]",SCP7.tsv
u,1,170,"[169, 170, 176]",SCP7.tsv
c u,2,176,"[170, 173, 176]",SCP7.tsv
i know,2,293,"[182, 293, 445, 446, 561, 610, 688, 705, 749, 766, 839, 841, 842, 864]",SCP7.tsv
not,1,185,"[1, 17, 25, 34, 39, 87, 161, 185, 208, 263, 271, 320, 332, 352, 390, 411, 498, 526, 536, 566, 598, 608, 618, 710, 732, 738, 745, 747, 748, 770, 780, 783, 794, 899, 939, 943]",SCP7.tsv
any more,2,185,"[96, 185]",SCP7.tsv
pun,1,186,"[185, 186]",SCP7.tsv
can you,2,407,"[185, 407, 649, 669, 673]",SCP7.tsv
joke,1,193,"[189, 193, 211, 214, 220, 224, 236, 248, 255, 263, 289]",SCP7.tsv
oh,1,197,"[8, 26, 41, 82, 121, 128, 197, 201, 206, 224, 225, 237, 240, 261, 264, 370, 371, 372, 388, 390, 393, 396, 420, 454, 469, 483, 494, 500, 548, 568, 571, 605, 610, 620, 621, 648, 660, 674, 691, 694, 806, 830, 839, 847, 928, 929, 930, 939]",SCP7.tsv
allow to,2,208,"[78, 81, 208, 498]",SCP7.tsv
punchlines,1,208,"[207, 208]",SCP7.tsv
not allow to,3,411,"[208, 411, 498]",SCP7.tsv
erm,1,208,"[44, 66, 138, 193, 208, 219, 262, 264, 288, 551, 567, 619, 630, 691, 754, 778, 808, 934]",SCP7.tsv
really,1,209,"[1, 8, 96, 147, 209, 383, 493, 513, 568, 631, 637, 680, 681, 683, 691, 840, 899, 944, 945]",SCP7.tsv
so don't,2,209,"[56, 209, 385]",SCP7.tsv
you get,2,209,"[154, 209, 214, 234, 504, 903]",SCP7.tsv
cross,1,213,"[209, 213, 217, 227, 250, 258, 349, 677, 684, 691, 798]",SCP7.tsv
and if,2,270,"[209, 270]",SCP7.tsv
to me,2,292,"[209, 292, 515]",SCP7.tsv
so,1,56,"[42, 50, 56, 209, 322, 362, 382, 385, 393, 488, 524, 610, 611, 623, 628, 652, 654, 691, 729, 738, 740, 791, 810, 855, 901]",SCP7.tsv
you would,2,409,"[209, 409, 724, 804]",SCP7.tsv
would,1,209,"[39, 209, 382, 404, 409, 423, 440, 441, 695, 724, 726, 791, 804, 820, 912, 914, 930]",SCP7.tsv
get the,2,214,"[211, 214, 246, 463, 627]",SCP7.tsv
didn't,1,211,"[74, 211, 214, 233, 569, 582, 587, 588, 601, 654, 693, 695, 855, 910, 914, 925, 928, 930, 943]",SCP7.tsv
else,1,279,"[211, 279, 748]",SCP7.tsv
because they,2,855,"[211, 855]",SCP7.tsv
they,1,502,"[211, 212, 467, 477, 488, 502, 511, 691, 753, 855, 895, 905]",SCP7.tsv
do the,2,213,"[212, 213, 217, 221, 226, 227, 250, 258, 610, 611]",SCP7.tsv
why do,2,213,"[200, 213, 217, 221, 226, 227, 250, 258, 324]",SCP7.tsv
why do the,3,221,"[213, 217, 221, 226, 227, 250, 258]",SCP7.tsv
why do the chicken cross the road,7,217,"[213, 217, 227, 250]",SCP7.tsv
the chicken,2,323,"[213, 217, 258, 323]",SCP7.tsv
at,1,323,"[220, 323, 493, 550, 621, 652, 914, 917, 928, 943]",SCP7.tsv
don't get,2,337,"[220, 337]",SCP7.tsv
cos,1,231,"[52, 231, 235, 260, 411, 543, 555, 556, 557, 564, 566, 587, 607, 645, 647, 695, 701, 722, 780, 899, 959]",SCP7.tsv
on then,2,851,"[231, 851]",SCP7.tsv
she,1,566,"[231, 566, 684, 686, 687, 910, 911, 912, 914, 915, 918, 920, 928, 929, 931, 932, 934, 935, 938]",SCP7.tsv
he,1,239,"[74, 103, 203, 204, 239, 260, 364, 876]",SCP7.tsv
he say,2,876,"[239, 876]",SCP7.tsv
i say,2,242,"[59, 100, 205, 242, 361, 406, 468, 799, 928]",SCP7.tsv
cock,1,245,"[242, 245, 246, 249]",SCP7.tsv
you can,2,246,"[15, 246, 771, 793]",SCP7.tsv
the cock,2,246,"[245, 246]",SCP7.tsv
your,1,248,"[142, 248, 279, 287, 337, 363, 384, 520, 537, 546, 547, 645, 682, 771, 861, 905, 910]",SCP7.tsv
than,1,263,"[1, 263, 341, 404, 419, 442, 446, 450]",SCP7.tsv
mean,1,263,"[24, 263, 303, 458, 546, 894]",SCP7.tsv
with,1,61,"[42, 61, 89, 139, 263, 323, 349, 403, 454, 677, 682, 691, 765, 798, 934, 935, 937, 938]",SCP7.tsv
with the,2,263,"[42, 89, 263, 323, 765, 935, 937]",SCP7.tsv
come,1,263,"[96, 263, 293, 576, 651, 665]",SCP7.tsv
day,1,263,"[96, 263]",SCP7.tsv
who's,1,272,"[1, 272]",SCP7.tsv
stop it,2,278,"[277, 278]",SCP7.tsv
will,1,279,"[278, 279, 550, 625]",SCP7.tsv
well,1,280,"[150, 188, 280, 325, 431, 493, 494, 498, 518, 622, 649, 651, 665, 734, 745, 765, 768, 783, 786, 878, 920, 929, 930, 932, 952]",SCP7.tsv
if the,2,280,"[270, 280]",SCP7.tsv
steal,1,280,"[270, 280]",SCP7.tsv
mouth,1,287,"[61, 287, 682]",SCP7.tsv
much,1,287,"[132, 287, 496, 594, 608, 618]",SCP7.tsv
in your,2,384,"[287, 384]",SCP7.tsv
thing,1,306,"[48, 56, 59, 62, 306, 709]",SCP7.tsv
cumbersome,1,306,"[291, 300, 301, 306]",SCP7.tsv
you've,1,307,"[306, 307, 363, 384, 394, 398, 435, 556, 557, 559, 701, 770, 771, 939]",SCP7.tsv
you've get,2,556,"[306, 363, 556, 557]",SCP7.tsv
something,1,445,"[23, 308, 445, 446, 708, 718, 720, 791, 936, 939]",SCP7.tsv
gonna,1,321,"[230, 321, 425, 430, 558, 596, 791]",SCP7.tsv
we,1,321,"[198, 321, 323, 368, 371, 491, 593, 598, 625, 632, 636, 649, 654, 851, 932]",SCP7.tsv
long,1,321,"[67, 321, 535, 538, 540, 542, 544, 907]",SCP7.tsv
kid,1,329,"[289, 329, 481, 680, 691]",SCP7.tsv
never,1,384,"[336, 384, 394, 398, 512, 770, 771, 932]",SCP7.tsv
no i,2,573,"[338, 408, 410, 432, 438, 573, 691, 925]",SCP7.tsv
my,1,339,"[15, 46, 48, 50, 56, 59, 61, 84, 108, 214, 255, 339, 349, 467, 549, 603, 644, 796, 918, 930, 932, 939]",SCP7.tsv
me,1,268,"[209, 268, 292, 343, 357, 421, 502, 511, 515, 521, 558, 575, 601, 610, 849, 912, 930, 938, 945]",SCP7.tsv
it's not,2,352,"[39, 332, 352, 390, 738, 745]",SCP7.tsv
his,1,364,"[61, 364, 908]",SCP7.tsv
yesterday,1,577,"[364, 577, 587, 849]",SCP7.tsv
hair,1,898,"[364, 895, 898, 900, 910, 928, 930, 932, 939, 943, 952]",SCP7.tsv
go to,2,368,"[181, 183, 252, 368, 426, 551, 629, 858, 932]",SCP7.tsv
easter egg,2,368,"[252, 368, 371, 787]",SCP7.tsv
the easter,2,368,"[279, 368, 473, 479]",SCP7.tsv
we saw,2,371,"[368, 371]",SCP7.tsv
imagine,1,403,"[382, 403, 699]",SCP7.tsv
but you,2,386,"[72, 77, 386, 659, 799]",SCP7.tsv
you don't,2,386,"[67, 337, 386, 501, 503, 560, 880]",SCP7.tsv
marmite,1,386,"[371, 373, 375, 386, 387, 388, 391, 392, 394, 404, 419, 423, 427, 442, 446, 447, 450, 461, 466]",SCP7.tsv
horrible,1,388,"[385, 388, 396, 397, 433, 490, 502]",SCP7.tsv
be horrible,2,433,"[388, 433]",SCP7.tsv
it's horrible,2,396,"[385, 396, 397]",SCP7.tsv
mud,1,404,"[403, 404, 411]",SCP7.tsv
cake,1,404,"[403, 404]",SCP7.tsv
eat a mud cake,4,405,"[404, 405, 407]",SCP7.tsv
how can,2,407,"[406, 407, 583]",SCP7.tsv
the bird,2,423,"[323, 423]",SCP7.tsv
if you,2,423,"[405, 407, 423, 819, 821, 828]",SCP7.tsv
bird,1,416,"[323, 411, 416, 418, 421, 423, 431, 433, 436, 444]",SCP7.tsv
bird poo,2,423,"[416, 418, 423, 433, 436, 444]",SCP7.tsv
i don't think,3,432,"[323, 432, 524]",SCP7.tsv
sprout,1,450,"[448, 450, 451, 454, 458, 463, 467, 468, 482, 484, 487, 491, 494, 498, 511]",SCP7.tsv
one,1,461,"[39, 48, 62, 199, 373, 422, 461, 494, 552, 553, 557, 559, 562, 564, 566, 573, 576, 577, 579, 582, 583, 585, 587, 592, 598, 630, 780, 841, 950]",SCP7.tsv
eat one,2,552,"[461, 552]",SCP7.tsv
one of,2,553,"[461, 553, 562, 564, 566, 950]",SCP7.tsv
when,1,96,"[44, 96, 468, 537, 541, 566, 861, 895, 908]",SCP7.tsv
look,1,468,"[323, 468, 604, 621, 771, 772, 776, 813, 855, 928]",SCP7.tsv
face,1,468,"[359, 361, 468]",SCP7.tsv
ah,1,471,"[129, 130, 143, 158, 283, 294, 403, 471, 574, 624, 954, 956]",SCP7.tsv
breakfast,1,549,"[481, 530, 537, 549, 550]",SCP7.tsv
them,1,496,"[485, 496, 497, 512, 560, 562, 642, 751, 829]",SCP7.tsv
people,1,492,"[485, 486, 492, 497, 507, 632, 764, 765]",SCP7.tsv
