Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
have,1,1,"[0, 1, 23, 28, 33, 34, 35, 42, 46, 75, 96, 100, 107, 115, 117, 120, 122, 134, 140, 147, 157, 164, 165, 175, 182, 198, 217, 225, 226, 231]",SP45.tsv
you,1,3,"[0, 3, 4, 8, 18, 23, 25, 26, 34, 36, 39, 58, 62, 69, 72, 73, 75, 85, 87, 100, 108, 120, 122, 130, 132, 136, 138, 142, 145, 148, 150, 153, 154, 155, 157, 160, 163, 165, 167, 176, 180, 182, 188, 191, 197, 200, 201, 202, 215, 217, 226, 231, 232]",SP45.tsv
oh,1,22,"[21, 22, 47, 55, 65, 66, 78, 82, 116, 135, 137, 181, 207]",SP45.tsv
it,1,26,"[1, 13, 19, 26, 30, 31, 37, 40, 42, 56, 88, 89, 96, 100, 102, 103, 115, 116, 120, 123, 124, 125, 126, 130, 131, 132, 138, 139, 140, 142, 154, 157, 160, 161, 162, 163, 172, 173, 174, 175, 176, 177, 181, 183, 193, 194, 198, 205, 206]",SP45.tsv
the,1,26,"[8, 10, 11, 13, 15, 18, 19, 21, 26, 31, 37, 54, 57, 58, 72, 73, 77, 84, 91, 93, 96, 100, 103, 107, 110, 115, 119, 120, 130, 131, 132, 136, 142, 157, 160, 174, 185, 187, 193, 195, 197, 203, 215, 216, 217, 222, 231]",SP45.tsv
well,1,38,"[23, 25, 26, 38, 60, 62, 66, 72, 88, 96, 103, 120, 123, 124, 131, 143, 157, 161, 171]",SP45.tsv
this,1,41,"[1, 18, 28, 41, 44, 62, 66, 100, 103, 116, 171]",SP45.tsv
be,1,41,"[2, 3, 4, 8, 15, 17, 18, 19, 31, 36, 37, 40, 41, 56, 69, 72, 73, 84, 86, 88, 89, 96, 100, 101, 102, 103, 105, 107, 111, 113, 116, 117, 122, 125, 126, 130, 131, 132, 136, 140, 145, 149, 150, 153, 154, 155, 157, 159, 163, 165, 171, 172, 173, 174, 175, 176, 179, 182, 183, 187, 193, 194, 197, 198, 202, 203, 205, 218, 222, 224]",SP45.tsv
ice,1,41,"[9, 10, 11, 15, 18, 19, 21, 38, 41]",SP45.tsv
yeah,1,63,"[5, 12, 15, 27, 28, 47, 57, 63, 90, 113, 126, 131, 169, 184, 189, 216, 218]",SP45.tsv
a,1,66,"[1, 2, 3, 35, 37, 40, 42, 43, 46, 62, 66, 73, 84, 85, 88, 95, 96, 99, 100, 103, 105, 120, 122, 125, 126, 129, 130, 136, 138, 145, 153, 157, 168, 171, 178, 181, 188, 193, 217, 226, 231, 232]",SP45.tsv
then,1,66,"[1, 66, 69, 84, 100, 103, 107, 119, 120, 123, 130, 157, 160, 231]",SP45.tsv
like,1,66,"[1, 13, 16, 18, 19, 40, 42, 45, 66, 70, 100, 103, 116, 135, 138, 143, 163, 165, 172, 177, 200, 208, 212, 215, 225]",SP45.tsv
back,1,66,"[1, 66, 100, 180]",SP45.tsv
i,1,66,"[2, 3, 11, 13, 19, 30, 31, 33, 34, 35, 37, 40, 42, 44, 57, 66, 72, 83, 100, 101, 103, 104, 117, 123, 124, 128, 130, 134, 135, 150, 157, 163, 164, 187, 190, 193, 194, 199, 212, 214, 222, 225, 227, 228]",SP45.tsv
my,1,66,"[3, 33, 37, 65, 66, 70, 103, 115, 116, 132, 143, 151, 190, 221]",SP45.tsv
now,1,66,"[7, 66, 73, 131]",SP45.tsv
it's,1,66,"[7, 24, 38, 66, 70, 71, 88, 130, 131, 142, 186]",SP45.tsv
and,1,66,"[2, 15, 16, 18, 19, 37, 40, 42, 46, 66, 96, 100, 103, 107, 119, 120, 132, 148, 157, 172, 174, 176, 181, 182, 185, 193, 197, 198, 217, 226, 227, 231]",SP45.tsv
get this,2,66,"[44, 66]",SP45.tsv
get,1,44,"[37, 42, 43, 44, 56, 61, 62, 65, 66, 83, 87, 100, 132, 142, 145, 146, 157, 162, 165, 176, 181, 225, 227, 228, 231]",SP45.tsv
and then,2,107,"[66, 100, 103, 107, 119, 120, 157]",SP45.tsv
up,1,107,"[66, 96, 100, 103, 107, 157, 171, 172, 225]",SP45.tsv
there's,1,66,"[18, 66, 100, 110, 165, 166, 170, 178, 181, 226]",SP45.tsv
there's a,2,181,"[66, 100, 178, 181, 226]",SP45.tsv
i get,2,83,"[66, 83, 228]",SP45.tsv
here,1,68,"[24, 67, 68, 100, 211]",SP45.tsv
on my,2,70,"[3, 65, 70, 190]",SP45.tsv
on,1,13,"[3, 10, 13, 18, 19, 65, 70, 84, 100, 136, 142, 145, 153, 157, 160, 178, 181, 190, 191, 193, 194, 198]",SP45.tsv
someone,1,95,"[70, 95, 208, 231]",SP45.tsv
if,1,72,"[3, 62, 72, 107, 115, 120, 130, 132, 134, 138, 153, 157, 160, 163, 165, 168, 187, 202, 225, 231]",SP45.tsv
of,1,72,"[17, 18, 25, 71, 72, 73, 77, 84, 91, 96, 100, 103, 105, 122, 132, 134, 147, 157, 161, 185, 226, 231, 232]",SP45.tsv
in,1,72,"[2, 11, 24, 37, 54, 72, 73, 84, 96, 100, 107, 110, 120, 122, 129, 132, 140, 157, 172, 174, 193, 200, 222]",SP45.tsv
if there be,3,107,"[72, 107]",SP45.tsv
what,1,81,"[8, 39, 67, 69, 81, 97, 100, 135, 152, 165, 171, 188, 196, 198, 209]",SP45.tsv
to,1,85,"[1, 2, 37, 50, 52, 56, 61, 62, 69, 85, 87, 96, 100, 103, 115, 117, 119, 120, 122, 130, 131, 145, 157, 163, 171, 175, 176, 188, 193, 194, 197, 214, 225, 226]",SP45.tsv
