Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
i,1,20,"[2, 10, 18, 20, 22, 23, 25, 26, 32, 34, 50, 55, 62, 79, 82, 87, 98, 101, 102, 117, 119, 125, 133, 136, 149, 150, 154, 156, 168, 177, 194, 209, 215, 219, 226, 227, 233, 240, 241, 243, 245, 251, 257, 260, 261, 265, 266, 268, 313, 318, 341, 348, 349, 373, 379, 407, 416, 419, 466, 471, 479, 480, 481, 484, 497, 523, 528, 530, 547, 565, 567, 572, 576, 578, 586, 597, 600, 627, 633, 637, 661, 662, 677, 679, 683, 699, 705, 706, 712, 714, 715, 717, 720, 736, 742, 744, 748, 749, 754, 755, 761, 764, 766, 769, 793, 797, 802, 807, 823, 833, 841, 842, 851, 869, 887, 889, 891, 897, 905, 908, 911, 912, 913, 927, 929, 930, 938, 949, 950, 951, 959, 978, 987, 999, 1009, 1018, 1021, 1023, 1029, 1030, 1036, 1038, 1048, 1049, 1050, 1056]",SNPA.tsv
think,1,20,"[10, 20, 25, 34, 69, 101, 156, 177, 227, 261, 497, 565, 567, 572, 578, 661, 662, 699, 705, 715, 718, 736, 748, 749, 754, 761, 766, 790, 807, 820, 841, 927, 938, 959, 978, 993, 1018]",SNPA.tsv
i think,2,101,"[20, 25, 34, 101, 177, 227, 261, 565, 567, 572, 578, 661, 662, 705, 715, 736, 749, 761, 766, 807, 841, 927, 938, 959, 1018]",SNPA.tsv
on a,2,23,"[9, 23, 29, 50, 55, 62, 101, 692, 793]",SNPA.tsv
on,1,23,"[9, 11, 21, 23, 29, 50, 55, 57, 62, 101, 116, 125, 130, 136, 149, 150, 255, 257, 259, 279, 280, 283, 289, 306, 314, 347, 387, 393, 398, 415, 416, 427, 432, 436, 452, 481, 497, 564, 692, 793, 799, 831, 846, 874, 876, 885, 889, 935, 961, 992, 1018]",SNPA.tsv
watch,1,23,"[10, 21, 22, 23, 26, 231, 236, 245, 254, 295, 705]",SNPA.tsv
watch bad santa,3,23,"[22, 23]",SNPA.tsv
didn't,1,33,"[23, 27, 33, 35, 49, 62, 63, 138, 267, 313, 317, 531, 664, 742, 882, 1019]",SNPA.tsv
bad,1,623,"[22, 23, 79, 102, 201, 623, 815, 959]",SNPA.tsv
gonna,1,73,"[25, 73, 76, 102, 171, 177, 295, 299, 337, 421, 438, 442, 481, 519, 553, 556, 584, 671, 700, 760, 771, 820, 824, 837, 847, 876, 961, 983, 988, 992, 997]",SNPA.tsv
everyone,1,230,"[25, 230, 707]",SNPA.tsv
but,1,27,"[18, 27, 34, 79, 87, 116, 155, 156, 241, 315, 334, 364, 372, 384, 407, 412, 417, 475, 481, 515, 524, 531, 551, 584, 586, 600, 614, 624, 637, 643, 677, 698, 729, 761, 764, 809, 841, 859, 902, 949, 984, 1030]",SNPA.tsv
they didn't,2,33,"[27, 33, 35, 49, 62, 63, 664]",SNPA.tsv
they,1,31,"[27, 31, 33, 35, 49, 50, 51, 62, 63, 67, 279, 280, 284, 334, 384, 387, 393, 398, 401, 402, 467, 472, 473, 492, 497, 518, 613, 616, 617, 622, 628, 629, 630, 632, 633, 636, 643, 646, 662, 663, 664, 668, 669, 696, 752, 793, 959, 965, 1002, 1003, 1012, 1016, 1035, 1038]",SNPA.tsv
make,1,99,"[27, 82, 99, 136, 153, 217, 218, 442, 454, 497, 840, 853, 861, 862, 936, 1050]",SNPA.tsv
of,1,27,"[4, 27, 89, 91, 125, 158, 188, 189, 213, 217, 219, 220, 245, 269, 281, 289, 317, 318, 368, 369, 386, 387, 396, 401, 417, 431, 471, 481, 492, 497, 518, 532, 559, 602, 624, 641, 740, 754, 799, 819, 820, 836, 844, 859, 860, 862, 864, 924, 950, 963, 979, 1017, 1050, 1056]",SNPA.tsv
more,1,134,"[27, 134, 155, 177, 180, 181, 182, 241, 429, 449, 598, 732, 840, 1000, 1048]",SNPA.tsv
big,1,281,"[27, 281, 282, 459, 475, 744]",SNPA.tsv
a big,2,744,"[27, 744]",SNPA.tsv
deal,1,1012,"[27, 1012]",SNPA.tsv
don't,1,51,"[32, 51, 81, 171, 215, 241, 260, 445, 472, 546, 592, 606, 627, 633, 679, 700, 706, 748, 751, 752, 753, 790, 842, 852, 873, 957, 965, 978, 993, 1002]",SNPA.tsv
maybe,1,97,"[32, 97, 106, 119, 245, 259, 261, 384, 587, 939, 998, 1018]",SNPA.tsv
like,1,34,"[18, 34, 38, 39, 40, 49, 55, 62, 67, 72, 79, 84, 102, 103, 104, 117, 149, 155, 225, 251, 283, 299, 307, 313, 315, 317, 318, 322, 329, 342, 343, 358, 360, 366, 368, 380, 384, 387, 391, 392, 396, 398, 403, 407, 429, 431, 438, 441, 442, 470, 475, 481, 482, 484, 486, 488, 490, 492, 497, 513, 518, 523, 526, 531, 532, 533, 541, 545, 569, 579, 588, 602, 614, 616, 636, 646, 659, 660, 661, 662, 666, 668, 669, 695, 696, 707, 762, 768, 787, 789, 798, 799, 800, 801, 805, 807, 833, 849, 855, 857, 858, 859, 862, 887, 891, 897, 899, 900, 921, 923, 928, 930, 933, 940, 949, 959, 967, 970, 972, 974, 1009, 1011, 1012, 1017, 1018, 1021, 1028, 1031, 1034, 1038, 1056]",SNPA.tsv
you,1,34,"[21, 31, 34, 40, 45, 47, 50, 68, 69, 74, 78, 89, 95, 97, 98, 99, 101, 118, 123, 124, 126, 129, 133, 135, 139, 141, 149, 151, 153, 162, 164, 169, 176, 196, 200, 204, 206, 210, 213, 214, 217, 225, 227, 235, 245, 251, 252, 258, 261, 275, 313, 314, 332, 345, 359, 362, 364, 369, 372, 375, 378, 380, 396, 409, 421, 432, 437, 440, 445, 447, 466, 481, 488, 497, 545, 546, 547, 548, 551, 553, 555, 556, 557, 560, 590, 592, 600, 601, 602, 623, 643, 674, 685, 686, 688, 698, 714, 715, 718, 735, 742, 747, 749, 751, 753, 760, 800, 801, 809, 811, 815, 818, 820, 837, 844, 852, 858, 876, 880, 882, 884, 902, 904, 912, 930, 932, 933, 935, 985, 986, 988, 994, 999, 1000, 1028, 1029, 1037, 1051, 1054]",SNPA.tsv
all,1,34,"[3, 34, 78, 158, 245, 302, 303, 306, 386, 401, 403, 442, 445, 518, 533, 692, 704, 783, 824, 829, 900, 902, 910, 912, 974, 1056]",SNPA.tsv
you know,2,99,"[34, 40, 99, 139, 364, 396, 481, 488, 545, 643, 674, 688, 844, 1051]",SNPA.tsv
i think you,3,101,"[34, 101, 715, 749]",SNPA.tsv
know,1,497,"[34, 40, 260, 396, 481, 488, 497, 531, 545, 586, 600, 627, 643, 674, 679, 688, 769, 802, 844, 884, 1030, 1049, 1051]",SNPA.tsv
all like,2,403,"[34, 403, 974]",SNPA.tsv
the,1,38,"[3, 7, 18, 21, 38, 46, 57, 62, 67, 81, 89, 91, 99, 101, 103, 107, 117, 119, 150, 152, 166, 210, 213, 217, 223, 224, 236, 242, 255, 257, 259, 269, 276, 277, 278, 281, 283, 289, 300, 302, 303, 304, 306, 313, 315, 333, 335, 360, 366, 368, 369, 375, 378, 386, 387, 390, 393, 398, 402, 418, 422, 427, 436, 464, 481, 486, 490, 492, 497, 501, 503, 504, 508, 517, 518, 520, 521, 524, 529, 530, 532, 535, 548, 550, 551, 554, 560, 561, 563, 564, 566, 569, 580, 581, 593, 626, 633, 636, 644, 646, 657, 664, 665, 669, 674, 683, 692, 700, 707, 744, 757, 759, 770, 792, 793, 802, 811, 815, 824, 831, 836, 837, 841, 844, 845, 846, 849, 851, 852, 853, 855, 859, 868, 873, 887, 904, 905, 912, 924, 937, 939, 944, 947, 950, 959, 961, 963, 964, 967, 970, 972, 981, 982, 992, 1002, 1006, 1012, 1016, 1018, 1023, 1043, 1054]",SNPA.tsv
christmas,1,38,"[3, 9, 11, 18, 31, 38, 40, 49, 51, 62, 78, 107, 110, 112, 114, 117, 119, 160, 161, 171, 192, 193, 222, 251, 254, 280, 294, 296, 322, 334, 417, 418, 422, 424, 428, 429, 430, 433, 435, 436, 437, 599, 707, 729, 768, 812, 814, 818, 831, 833, 836, 841, 870, 876, 877, 878, 880, 882, 892, 896, 898, 901, 910, 912, 951, 981, 996, 1003, 1025]",SNPA.tsv
when,1,38,"[10, 38, 40, 45, 46, 47, 110, 219, 300, 407, 437, 464, 524, 833, 866, 999]",SNPA.tsv
in the,2,38,"[18, 38, 81, 99, 150, 217, 366, 378, 387, 402, 464, 486, 490, 492, 497, 501, 503, 508, 517, 532, 554, 560, 561, 569, 626, 633, 636, 646, 657, 664, 665, 674, 683, 944, 972, 981]",SNPA.tsv
air,1,38,"[35, 37, 38, 51, 107, 981]",SNPA.tsv
you're,1,39,"[38, 39, 49, 95, 170, 211, 367, 371, 377, 653, 654, 730, 820, 856, 881, 904, 999]",SNPA.tsv
not,1,38,"[26, 31, 38, 92, 119, 153, 156, 188, 236, 237, 243, 268, 315, 360, 364, 398, 431, 648, 651, 653, 654, 671, 696, 714, 720, 764, 767, 780, 817, 818, 823, 831, 849, 859, 959, 983, 1047]",SNPA.tsv
really,1,131,"[38, 79, 87, 131, 167, 188, 196, 215, 235, 306, 317, 329, 355, 374, 395, 441, 467, 471, 481, 492, 528, 530, 545, 589, 609, 622, 635, 652, 686, 688, 698, 750, 753, 755, 794, 796, 823, 893, 897, 899, 902, 907, 912, 952, 962, 1050]",SNPA.tsv
so,1,53,"[38, 53, 79, 175, 251, 295, 299, 301, 306, 313, 315, 318, 324, 336, 387, 391, 396, 398, 430, 436, 466, 474, 481, 490, 492, 497, 518, 531, 646, 744, 748, 815, 849, 853, 890, 892, 893, 927, 929, 966, 993, 996, 1028, 1052]",SNPA.tsv
cos,1,38,"[3, 38, 52, 136, 225, 313, 317, 332, 471, 638, 715, 722, 840, 841, 855, 897, 904, 913, 961]",SNPA.tsv
it's,1,38,"[3, 38, 51, 89, 115, 119, 122, 159, 249, 283, 299, 314, 322, 336, 342, 363, 364, 368, 396, 398, 423, 431, 436, 497, 513, 514, 518, 524, 536, 545, 552, 575, 584, 587, 588, 618, 623, 625, 659, 695, 696, 700, 732, 755, 761, 769, 771, 787, 795, 798, 800, 823, 833, 848, 870, 906, 907, 930, 933, 945, 950, 957, 959, 970, 974, 975, 976, 977, 983, 993, 1003, 1035]",SNPA.tsv
actually,1,62,"[38, 62, 91, 183, 449, 643, 885]",SNPA.tsv
cos you're,2,904,"[38, 904]",SNPA.tsv
it's not,2,364,"[38, 364, 431, 696, 823, 959, 983]",SNPA.tsv
christmas day,2,40,"[9, 11, 18, 40, 814]",SNPA.tsv
at,1,40,"[18, 40, 41, 43, 44, 251, 307, 317, 415, 552, 707, 914, 979, 984]",SNPA.tsv
start at,2,41,"[40, 41, 43, 44]",SNPA.tsv
start,1,40,"[3, 40, 41, 43, 44, 45, 46, 47, 317, 497, 500, 510, 511, 518, 531, 823, 824, 847]",SNPA.tsv
do,1,40,"[14, 31, 40, 42, 46, 69, 73, 76, 98, 103, 105, 123, 129, 135, 139, 140, 150, 153, 154, 156, 166, 200, 204, 214, 217, 235, 241, 243, 244, 245, 251, 258, 266, 267, 275, 279, 347, 381, 413, 416, 455, 466, 481, 492, 497, 531, 536, 547, 553, 555, 569, 579, 594, 619, 620, 621, 633, 643, 688, 696, 707, 710, 714, 715, 718, 811, 815, 816, 818, 820, 841, 845, 853, 863, 876, 883, 884, 885, 932, 933, 946, 948, 952, 954, 965, 979, 985, 986, 989, 999, 1009, 1017, 1028, 1050, 1051]",SNPA.tsv
do it,2,40,"[14, 40, 42, 103, 105, 153, 251, 266, 267, 555, 569, 579, 594, 714, 841, 1017]",SNPA.tsv
or,1,103,"[40, 67, 103, 104, 105, 116, 117, 207, 224, 307, 313, 315, 318, 358, 393, 470, 481, 603, 690, 720, 722, 740, 861, 970, 1018, 1022, 1031, 1038, 1041]",SNPA.tsv
day,1,46,"[9, 11, 18, 40, 46, 62, 190, 360, 422, 464, 655, 692, 814, 935, 1001]",SNPA.tsv
up,1,70,"[40, 45, 47, 70, 300, 361, 439, 478, 497, 518, 526, 714, 715, 852, 872, 902, 1042]",SNPA.tsv
no,1,45,"[33, 45, 64, 65, 102, 136, 150, 169, 205, 210, 216, 226, 228, 232, 237, 267, 281, 315, 332, 363, 370, 410, 445, 471, 498, 548, 563, 569, 597, 606, 607, 628, 648, 662, 671, 700, 707, 713, 718, 723, 724, 725, 748, 754, 763, 792, 800, 821, 823, 831, 832, 868, 912, 942, 944, 956, 959, 984, 991, 1018, 1024]",SNPA.tsv
about,1,69,"[65, 69, 95, 98, 156, 161, 170, 222, 233, 260, 307, 335, 386, 432, 475, 481, 660, 754, 811, 815, 844, 1036]",SNPA.tsv
no no,2,228,"[65, 228, 237, 718, 792, 823, 1018]",SNPA.tsv
much,1,119,"[67, 119, 123, 128, 129, 135, 137, 141, 932, 981]",SNPA.tsv
present,1,158,"[67, 158, 171, 445, 1003]",SNPA.tsv
have,1,67,"[26, 50, 64, 67, 114, 117, 119, 120, 160, 162, 163, 164, 166, 176, 177, 209, 210, 211, 224, 225, 245, 246, 247, 248, 254, 267, 285, 294, 297, 300, 307, 313, 332, 337, 359, 362, 384, 387, 398, 430, 436, 481, 490, 492, 518, 524, 545, 546, 579, 592, 599, 605, 636, 637, 641, 642, 653, 660, 664, 666, 673, 678, 712, 731, 777, 781, 783, 801, 803, 807, 811, 820, 828, 829, 843, 855, 876, 889, 902, 904, 937, 948, 964, 997, 1045, 1046, 1048, 1051]",SNPA.tsv
too,1,119,"[67, 119, 281, 282, 412, 459, 691, 755, 981]",SNPA.tsv
eat,1,215,"[67, 215, 219, 362, 481, 539, 605, 606, 616, 617, 622, 623, 625, 628, 629, 630, 632, 647, 648, 651, 671, 685, 747, 858, 940]",SNPA.tsv
shit,1,85,"[67, 85, 385, 439, 550, 810, 829, 933, 979]",SNPA.tsv
like the,2,117,"[67, 117, 315, 481, 490, 859, 959, 967, 970]",SNPA.tsv
yeah be,2,71,"[68, 71]",SNPA.tsv
be you,2,141,"[68, 124, 126, 141, 151, 153, 176, 196, 206, 369, 421, 432, 497, 553, 556, 760, 837, 935, 988, 994]",SNPA.tsv
erm,1,79,"[7, 79, 103, 123, 148, 154, 194, 254, 294, 337, 401, 417, 481, 490, 492, 497, 642, 666, 698, 785, 842, 950, 968, 995]",SNPA.tsv
and,1,79,"[7, 39, 47, 55, 57, 79, 89, 91, 102, 103, 125, 136, 139, 145, 164, 227, 245, 250, 254, 272, 297, 306, 307, 314, 315, 317, 318, 320, 358, 372, 373, 375, 377, 378, 380, 384, 391, 401, 403, 423, 440, 441, 466, 473, 478, 479, 480, 481, 492, 497, 500, 518, 531, 539, 541, 542, 545, 560, 570, 592, 625, 666, 669, 681, 683, 690, 692, 696, 793, 801, 803, 809, 831, 833, 852, 869, 887, 899, 902, 912, 950, 973, 1011, 1016, 1023, 1027, 1041, 1042]",SNPA.tsv
use,1,81,"[79, 81, 87, 91, 101, 102, 597, 642, 646, 793, 912]",SNPA.tsv
want to,2,101,"[79, 82, 98, 101, 133, 227, 243, 268, 407, 688, 1037]",SNPA.tsv
if,1,79,"[50, 51, 79, 82, 87, 89, 97, 133, 217, 378, 380, 384, 409, 429, 437, 520, 623, 688, 698, 714, 735, 755, 851, 930, 957, 999, 1037]",SNPA.tsv
try,1,136,"[79, 136, 151, 217, 382, 518, 566, 683, 902, 908]",SNPA.tsv
this,1,158,"[79, 158, 162, 267, 292, 315, 332, 387, 479, 481, 492, 497, 515, 518, 532, 819, 849, 873, 892, 967, 996]",SNPA.tsv
be it,2,162,"[79, 162, 190, 422, 493, 658, 702, 806, 926, 955, 999]",SNPA.tsv
want,1,167,"[79, 82, 98, 101, 133, 167, 168, 200, 214, 227, 243, 268, 407, 409, 520, 688, 755, 1037]",SNPA.tsv
like be,2,441,"[79, 441]",SNPA.tsv
try and,2,518,"[79, 518, 683, 902]",SNPA.tsv
idea,1,101,"[79, 101, 102, 308, 457, 831]",SNPA.tsv
well,1,82,"[35, 70, 82, 112, 116, 119, 130, 154, 160, 271, 294, 300, 337, 361, 376, 387, 398, 403, 408, 437, 470, 497, 518, 520, 545, 558, 560, 589, 593, 608, 628, 680, 715, 744, 757, 777, 795, 844, 874, 904, 916, 918, 939, 1003, 1026, 1053]",SNPA.tsv
some,1,139,"[82, 102, 106, 139, 259, 381, 382, 387, 879, 880, 937, 938, 939, 949, 979]",SNPA.tsv
what,1,82,"[69, 82, 87, 144, 146, 176, 190, 222, 242, 243, 279, 295, 311, 313, 318, 343, 345, 416, 432, 450, 497, 502, 507, 509, 517, 531, 573, 575, 612, 617, 622, 629, 630, 632, 660, 667, 688, 718, 735, 754, 756, 760, 762, 778, 819, 853, 866, 946, 955, 958, 960, 979, 985, 986, 989, 1028]",SNPA.tsv
stick,1,569,"[87, 102, 569, 961]",SNPA.tsv
that,1,95,"[6, 9, 85, 91, 95, 98, 101, 102, 119, 139, 155, 167, 171, 224, 227, 233, 238, 241, 243, 244, 313, 315, 317, 332, 337, 361, 391, 392, 417, 449, 466, 481, 497, 504, 512, 521, 522, 553, 569, 593, 598, 600, 641, 648, 653, 661, 666, 674, 675, 679, 688, 696, 714, 715, 792, 807, 810, 815, 818, 823, 829, 833, 885, 889, 890, 893, 898, 909, 912, 913, 923, 952, 979, 997, 1004, 1007, 1009, 1017, 1041]",SNPA.tsv
say,1,57,"[18, 31, 49, 57, 95, 98, 714, 720, 760, 869, 913, 989]",SNPA.tsv
anything,1,449,"[98, 449, 732]",SNPA.tsv
to do,2,266,"[98, 243, 266, 481, 492, 531, 579, 688, 710]",SNPA.tsv
that i,2,481,"[98, 481, 807, 823, 1009]",SNPA.tsv
i be,2,102,"[55, 102, 156, 471, 523, 754, 887, 891, 897, 905, 908, 999]",SNPA.tsv
that be,2,171,"[102, 171, 238, 243, 521, 522, 661, 810, 890, 893, 898, 909]",SNPA.tsv
no i,2,226,"[102, 226, 597, 662, 748]",SNPA.tsv
just,1,104,"[89, 91, 99, 103, 104, 106, 136, 156, 188, 229, 294, 322, 343, 355, 375, 377, 380, 384, 391, 392, 393, 396, 402, 419, 431, 445, 463, 478, 481, 492, 497, 531, 547, 551, 555, 587, 590, 592, 600, 666, 687, 690, 699, 714, 720, 751, 753, 820, 823, 824, 852, 857, 858, 867, 876, 894, 908, 937, 939, 965, 999, 1016, 1031, 1042, 1046]",SNPA.tsv
just like,2,322,"[104, 322, 343, 391, 392, 431, 481, 492, 497, 531, 857, 858]",SNPA.tsv
get,1,106,"[3, 18, 47, 106, 118, 120, 122, 158, 213, 217, 263, 264, 276, 287, 288, 317, 343, 345, 351, 355, 372, 373, 382, 384, 386, 398, 412, 417, 458, 461, 479, 480, 492, 497, 518, 597, 600, 602, 628, 649, 714, 722, 755, 759, 761, 793, 818, 823, 852, 876, 937, 939, 1031, 1040, 1042]",SNPA.tsv
i'll,1,164,"[106, 164, 455, 563, 594]",SNPA.tsv
for,1,111,"[70, 91, 111, 113, 114, 115, 123, 128, 129, 130, 134, 135, 139, 141, 150, 152, 173, 183, 197, 261, 281, 283, 329, 347, 348, 350, 357, 361, 387, 393, 445, 476, 481, 492, 497, 541, 547, 594, 599, 623, 700, 714, 715, 793, 818, 898, 935, 937, 939, 967, 1001]",SNPA.tsv
right,1,116,"[108, 116, 133, 245, 316, 730, 881]",SNPA.tsv
work,1,151,"[116, 151, 339, 411, 412, 414, 419, 423, 435, 983, 1018]",SNPA.tsv
we'll,1,245,"[116, 245, 247, 254, 263, 294, 430, 454, 560, 561, 570, 704, 853, 937, 940, 964, 1046]",SNPA.tsv
well we'll,2,294,"[116, 294, 560]",SNPA.tsv
mean,1,118,"[55, 118, 119, 149, 251, 317, 349, 742, 744, 755, 764, 858, 932, 1052]",SNPA.tsv
yeah you,2,751,"[118, 685, 751, 904]",SNPA.tsv
yeah we,2,120,"[16, 120, 256, 326, 642, 755]",SNPA.tsv
there,1,120,"[18, 49, 120, 173, 259, 315, 372, 373, 380, 393, 396, 471, 490, 492, 518, 685, 692, 777, 949, 957, 966, 982, 1041, 1042]",SNPA.tsv
we have,2,120,"[64, 120, 246, 285, 307, 337, 783, 828, 829, 876, 948]",SNPA.tsv
in there,2,380,"[120, 380, 957, 966, 982]",SNPA.tsv
good,1,122,"[101, 122, 261, 308, 340, 379, 474, 522, 658, 708, 710, 740, 746, 764, 769, 796, 808, 855, 902, 924, 934, 1026]",SNPA.tsv
us,1,151,"[124, 126, 151, 158, 229, 281, 317, 445, 714]",SNPA.tsv
talk,1,156,"[124, 126, 156, 170, 222]",SNPA.tsv
who,1,481,"[124, 350, 481, 818, 905, 1004, 1005]",SNPA.tsv
who be,2,481,"[124, 481, 1004]",SNPA.tsv
to be,2,300,"[126, 300, 678, 702, 714, 766, 777, 1031]",SNPA.tsv
sell,1,128,"[123, 128, 129, 130, 134, 135, 138, 141]",SNPA.tsv
sell it for,3,134,"[128, 134, 135, 141]",SNPA.tsv
