Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
no,1,97,"[17, 97, 100, 124, 134, 145, 157, 182, 212, 218, 244, 262, 283, 289, 295, 325, 338, 407, 431, 445]",S86J.tsv
we,1,97,"[46, 68, 97, 109, 111, 119, 121, 122, 137, 139, 185, 192, 267, 293, 307, 365, 388, 397, 406, 409]",S86J.tsv
would,1,101,"[97, 98, 101, 226, 287, 347, 349, 350, 400, 432]",S86J.tsv
no i,2,244,"[97, 244]",S86J.tsv
i would,2,98,"[97, 98, 349, 350]",S86J.tsv
look at,2,208,"[97, 208, 277, 323, 381, 382, 420]",S86J.tsv
do you,2,109,"[16, 28, 75, 109, 134, 146, 161, 198, 201, 211, 243, 261, 271, 293, 313, 406]",S86J.tsv
get,1,116,"[109, 113, 116, 117, 118, 119, 144, 149, 154, 167, 175, 211, 212, 217, 226, 241, 254, 261, 267, 286, 320, 321, 323, 385, 388, 399, 411, 444, 447]",S86J.tsv
to the,2,132,"[109, 132, 133, 271, 364]",S86J.tsv
you say you,3,337,"[109, 337]",S86J.tsv
don't think,2,113,"[86, 113, 212, 380]",S86J.tsv
i don't think,3,113,"[96, 113, 212, 288, 380]",S86J.tsv
they've,1,114,"[113, 114]",S86J.tsv
will,1,118,"[80, 96, 118, 219]",S86J.tsv
my,1,118,"[22, 80, 108, 117, 118, 167, 176, 200, 226, 263, 360, 362, 377, 395, 400, 402]",S86J.tsv
you get,2,118,"[116, 118, 211, 217, 261, 411]",S86J.tsv
get my,2,167,"[118, 167]",S86J.tsv
be good,2,126,"[48, 126]",S86J.tsv
what they look like,4,135,"[129, 135]",S86J.tsv
i don't know,3,323,"[129, 196, 323, 350, 354, 425]",S86J.tsv
there,1,134,"[46, 131, 134, 224, 281, 283, 289, 388]",S86J.tsv
be no,2,283,"[134, 283]",S86J.tsv
over,1,395,"[134, 153, 395]",S86J.tsv
then,1,145,"[90, 108, 145, 219, 314, 447]",S86J.tsv
really,1,172,"[145, 172, 201, 219, 276, 280, 350, 354, 378, 379, 411, 412, 445]",S86J.tsv
an,1,149,"[71, 149, 180, 256, 272, 380]",S86J.tsv
at the,2,385,"[151, 385]",S86J.tsv
cook,1,77,"[73, 77, 153, 254, 255]",S86J.tsv
they're,1,153,"[116, 130, 153, 411]",S86J.tsv
i do,2,165,"[153, 165, 221, 247]",S86J.tsv
er,1,159,"[69, 159, 161, 199, 274, 293, 329, 333, 380, 385, 439]",S86J.tsv
stuff,1,168,"[18, 77, 168, 369, 435, 439]",S86J.tsv
quid,1,298,"[173, 298, 385]",S86J.tsv
you've,1,224,"[175, 224, 369, 400]",S86J.tsv
some,1,177,"[121, 127, 128, 177, 268, 280, 284]",S86J.tsv
well,1,29,"[14, 29, 40, 99, 182, 238, 293, 313, 358, 390, 412, 418]",S86J.tsv
nice,1,196,"[59, 80, 121, 194, 196]",S86J.tsv
probably,1,196,"[114, 196]",S86J.tsv
it's not,2,196,"[144, 192, 196, 310, 412, 427]",S86J.tsv
try,1,196,"[44, 46, 54, 196, 226]",S86J.tsv
mm hm i,3,395,"[196, 395]",S86J.tsv
a bite,2,411,"[196, 411]",S86J.tsv
gonna,1,139,"[117, 139, 167, 197, 321, 368]",S86J.tsv
what do you,3,201,"[75, 146, 201]",S86J.tsv
it's a,2,246,"[203, 207, 246, 273, 392, 432]",S86J.tsv
day,1,205,"[1, 128, 192, 205, 371, 407]",S86J.tsv
sure,1,350,"[215, 350]",S86J.tsv
in the,2,219,"[63, 108, 116, 219]",S86J.tsv
shall,1,402,"[221, 293, 402]",S86J.tsv
turn,1,227,"[137, 227, 395]",S86J.tsv
it's hard,2,229,"[77, 229]",S86J.tsv
right,1,233,"[117, 169, 233, 330, 372, 374, 402, 418]",S86J.tsv
want,1,313,"[238, 293, 304, 313, 356, 417, 427, 434]",S86J.tsv
back,1,238,"[178, 238, 347, 360, 364, 394]",S86J.tsv
let,1,288,"[240, 288]",S86J.tsv
what be,2,245,"[148, 165, 208, 245, 249, 277, 313, 381, 428]",S86J.tsv
be that,2,245,"[160, 224, 245, 308, 313]",S86J.tsv
what be that,3,313,"[245, 313]",S86J.tsv
be you,2,252,"[208, 217, 252, 277, 330, 334, 376, 381, 429]",S86J.tsv
i'm,1,252,"[73, 117, 252, 329, 334, 350, 368, 378, 379, 417, 418, 421]",S86J.tsv
get a,2,254,"[144, 254, 411]",S86J.tsv
things,1,263,"[133, 263, 323]",S86J.tsv
on my,2,263,"[22, 263, 395]",S86J.tsv
haven't,1,267,"[121, 267]",S86J.tsv
a shame,2,267,"[144, 267]",S86J.tsv
cream,1,241,"[38, 241, 267, 268, 272, 280, 284]",S86J.tsv
ice cream,2,267,"[38, 267, 268, 272, 280, 283, 284]",S86J.tsv
what be you look at,5,277,"[208, 277, 381]",S86J.tsv
would you,2,287,"[226, 287, 347, 400]",S86J.tsv
in there,2,289,"[224, 289]",S86J.tsv
do you want,3,313,"[293, 313]",S86J.tsv
see if,2,304,"[127, 304]",S86J.tsv
you want to go,4,313,"[304, 313]",S86J.tsv
if you,2,337,"[304, 337]",S86J.tsv
let's,1,316,"[304, 316, 323, 406]",S86J.tsv
if you go,3,337,"[306, 337, 342]",S86J.tsv
you go,2,347,"[306, 342, 347]",S86J.tsv
november,1,313,"[308, 310, 313]",S86J.tsv
go on,2,322,"[111, 276, 322, 337, 342]",S86J.tsv
here,1,324,"[214, 324, 407, 441]",S86J.tsv
if you go on,4,342,"[337, 342]",S86J.tsv
do it,2,432,"[352, 425, 432, 439]",S86J.tsv
it really,2,411,"[354, 411]",S86J.tsv
you want to,3,356,"[313, 356]",S86J.tsv
be go,2,358,"[111, 358]",S86J.tsv
dad,1,358,"[121, 280, 318, 358]",S86J.tsv
be we,2,365,"[119, 137, 139, 365]",S86J.tsv
ready,1,376,"[116, 376]",S86J.tsv
ready for,2,379,"[376, 379]",S86J.tsv
pay,1,380,"[303, 380]",S86J.tsv
what er,2,380,"[333, 380]",S86J.tsv
hundred,1,385,"[380, 385]",S86J.tsv
be look,2,382,"[116, 382]",S86J.tsv
i be,2,384,"[10, 253, 355, 373, 384]",S86J.tsv
we get,2,388,"[119, 388]",S86J.tsv
have we,2,397,"[388, 397]",S86J.tsv
to tell,2,390,"[111, 390]",S86J.tsv
quite,1,394,"[133, 394, 414]",S86J.tsv
we've,1,399,"[364, 367, 399, 407]",S86J.tsv
overplay,1,412,"[411, 412]",S86J.tsv
look like,2,419,"[135, 419]",S86J.tsv
ask,1,427,"[127, 427]",S86J.tsv
record,1,427,"[137, 400, 427]",S86J.tsv
to do,2,427,"[350, 360, 427]",S86J.tsv
ask you,2,427,"[360, 427]",S86J.tsv
i want,2,427,"[417, 427]",S86J.tsv
do that,2,429,"[68, 337, 429]",S86J.tsv
a risky business,3,433,"[432, 433]",S86J.tsv
what do,2,439,"[146, 201, 439, 443]",S86J.tsv
she say,2,443,"[328, 443]",S86J.tsv
don't like,2,329,"[25, 37, 329, 445]",S86J.tsv
that i,2,445,"[350, 445]",S86J.tsv
suppose,1,447,"[48, 447]",S86J.tsv
and then,2,447,"[108, 447]",S86J.tsv
yeah i think it's,4,11,"[6, 11]",S86J.tsv
too,1,192,"[85, 192, 196, 212, 213, 320, 355]",S86J.tsv
man,1,94,"[93, 94]",S86J.tsv
make the bed,3,98,"[95, 98]",S86J.tsv
she's,1,123,"[98, 123, 196]",S86J.tsv
that's what those,3,134,"[128, 134]",S86J.tsv
what's,1,187,"[90, 183, 187, 199, 210, 212, 215, 433, 438]",S86J.tsv
the place,2,192,"[187, 192]",S86J.tsv
far,1,192,"[191, 192, 211]",S86J.tsv
novigrad,1,194,"[193, 194]",S86J.tsv
down,1,196,"[6, 10, 196, 219, 271]",S86J.tsv
it's not too,3,196,"[192, 196]",S86J.tsv
i think it's,3,197,"[6, 197]",S86J.tsv
the first,2,213,"[192, 213, 446]",S86J.tsv
yeah i,2,225,"[6, 11, 225, 372]",S86J.tsv
go the,2,287,"[192, 287]",S86J.tsv
maybe,1,289,"[128, 289]",S86J.tsv
little,1,358,"[130, 243, 316, 358]",S86J.tsv
what's that,2,438,"[90, 210, 438]",S86J.tsv
isn't,1,162,"[0, 7, 48, 52, 162, 180, 203, 265, 314, 343, 386, 440]",S86J.tsv
august,1,10,"[2, 10]",S86J.tsv
take,1,416,"[2, 416, 426]",S86J.tsv
they make,2,38,"[8, 38]",S86J.tsv
obviously the,2,162,"[8, 162]",S86J.tsv
open,1,162,"[8, 161, 162, 281, 282]",S86J.tsv
still,1,54,"[15, 54, 74, 282, 310, 444]",S86J.tsv
coffee,1,31,"[27, 29, 31, 35]",S86J.tsv
be about,2,37,"[10, 37]",S86J.tsv
can't,1,170,"[37, 78, 170, 180]",S86J.tsv
i have,2,172,"[45, 172]",S86J.tsv
eat,1,63,"[47, 63]",S86J.tsv
there's a,2,391,"[47, 391]",S86J.tsv
though,1,51,"[46, 51, 83, 196, 386]",S86J.tsv
long,1,426,"[60, 426]",S86J.tsv
with,1,70,"[22, 70, 72, 153, 187, 196, 211, 236, 319]",S86J.tsv
jam,1,70,"[54, 70, 72, 286]",S86J.tsv
all the time,3,407,"[76, 407]",S86J.tsv
it be,2,78,"[31, 78, 126, 162, 204, 355]",S86J.tsv
come,1,85,"[22, 85, 319, 355]",S86J.tsv
should,1,85,"[46, 85, 141, 178]",S86J.tsv
all the,2,407,"[91, 155, 407]",S86J.tsv
obviously,1,162,"[93, 162]",S86J.tsv
have a,2,316,"[95, 97, 316, 418]",S86J.tsv
have a look,3,323,"[95, 97, 323]",S86J.tsv
won't,1,439,"[95, 439]",S86J.tsv
i go to,3,97,"[73, 97]",S86J.tsv
at a,2,355,"[97, 355]",S86J.tsv
get to,2,212,"[109, 212, 286]",S86J.tsv
get my book,3,118,"[117, 118]",S86J.tsv
mind,1,389,"[123, 389]",S86J.tsv
know what,2,129,"[18, 129]",S86J.tsv
i don't know what,4,323,"[129, 323]",S86J.tsv
they be,2,134,"[10, 134]",S86J.tsv
those,1,128,"[16, 128, 134]",S86J.tsv
do you think,3,198,"[134, 198, 201]",S86J.tsv
pool,1,217,"[141, 217, 219]",S86J.tsv
where,1,151,"[18, 151, 152, 156, 179, 185, 293, 307, 319, 321, 322]",S86J.tsv
job,1,154,"[151, 154, 155]",S86J.tsv
the hospital,2,160,"[151, 160]",S86J.tsv
thomas cook,2,255,"[153, 254, 255]",S86J.tsv
keep,1,319,"[153, 168, 229, 319]",S86J.tsv
work at,2,161,"[160, 161]",S86J.tsv
twenty,1,173,"[172, 173, 212, 321]",S86J.tsv
where you,2,179,"[18, 179]",S86J.tsv
email,1,256,"[180, 256]",S86J.tsv
this even,2,185,"[184, 185]",S86J.tsv
even,1,319,"[184, 319]",S86J.tsv
call,1,212,"[187, 199, 212]",S86J.tsv
buzet,1,189,"[188, 189, 191]",S86J.tsv
away,1,191,"[190, 191]",S86J.tsv
you know,2,196,"[16, 196, 289]",S86J.tsv
try it,2,196,"[44, 46, 196]",S86J.tsv
i'd,1,196,"[69, 196, 268, 280, 284, 380]",S86J.tsv
to you,2,196,"[138, 196, 334]",S86J.tsv
gonna be,2,321,"[197, 321]",S86J.tsv
be like,2,355,"[197, 355]",S86J.tsv
to like,2,205,"[73, 205, 212, 334, 357]",S86J.tsv
them three time,3,444,"[205, 444]",S86J.tsv
book,1,211,"[117, 211]",S86J.tsv
shop,1,271,"[211, 271, 282]",S86J.tsv
not do too bad,4,213,"[212, 213]",S86J.tsv
see you,2,403,"[213, 403, 416]",S86J.tsv
feel,1,439,"[223, 378, 439]",S86J.tsv
twist,1,231,"[16, 231]",S86J.tsv
well you,2,238,"[99, 238]",S86J.tsv
what be it,3,428,"[249, 428]",S86J.tsv
light,1,254,"[200, 254]",S86J.tsv
newsletter,1,255,"[254, 255]",S86J.tsv
i've get,2,321,"[254, 320, 321, 323]",S86J.tsv
anything,1,261,"[170, 261]",S86J.tsv
order,1,263,"[170, 263]",S86J.tsv
account,1,263,"[256, 263]",S86J.tsv
you look at,3,420,"[277, 381, 420]",S86J.tsv
no but,2,325,"[289, 325]",S86J.tsv
go to,2,291,"[73, 291]",S86J.tsv
lanzarote,1,321,"[291, 321]",S86J.tsv
eight,1,321,"[291, 299, 321]",S86J.tsv
what where,2,307,"[293, 307]",S86J.tsv
bad,1,310,"[212, 310]",S86J.tsv
i've get that,3,321,"[320, 321]",S86J.tsv
ooh,1,326,"[325, 326, 362]",S86J.tsv
cephalonia,1,348,"[339, 348]",S86J.tsv
scooby doo be,3,358,"[357, 358]",S86J.tsv
scooby doo,2,358,"[357, 358]",S86J.tsv
promise,1,359,"[358, 359]",S86J.tsv
doo,1,363,"[358, 363]",S86J.tsv
not really,2,378,"[172, 378]",S86J.tsv
just like,2,439,"[378, 439]",S86J.tsv
pound,1,380,"[172, 380]",S86J.tsv
tell,1,111,"[61, 111, 390]",S86J.tsv
you'll have to,3,391,"[390, 391]",S86J.tsv
like the,2,409,"[351, 409, 419]",S86J.tsv
the killers,2,409,"[407, 409]",S86J.tsv
be in,2,423,"[46, 423]",S86J.tsv
what i,2,427,"[18, 427]",S86J.tsv
i can't,2,442,"[170, 442]",S86J.tsv
up to,2,447,"[138, 286, 447]",S86J.tsv
to get,2,447,"[286, 447]",S86J.tsv
of the,2,192,"[1, 192, 251, 316]",S86J.tsv
be it not work,4,92,"[90, 92]",S86J.tsv
two,1,192,"[108, 192, 212, 246, 385, 416]",S86J.tsv
enough,1,116,"[87, 116, 350]",S86J.tsv
very nice,2,194,"[121, 194]",S86J.tsv
elderflower,1,194,"[124, 194]",S86J.tsv
flower,1,131,"[130, 131]",S86J.tsv
close,1,133,"[6, 133]",S86J.tsv
close to the grind,4,133,"[132, 133]",S86J.tsv
bite of,2,278,"[218, 278]",S86J.tsv
yes,1,222,"[122, 222, 401]",S86J.tsv
alright,1,343,"[16, 87, 329, 343, 408]",S86J.tsv
today,1,395,"[90, 183, 321, 395]",S86J.tsv
we have,2,406,"[122, 406]",S86J.tsv
peanut butter,2,26,"[22, 26, 42, 63, 68]",S86J.tsv
