speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,62,181,731,0.3425414364640884,0,50,S9VB.tsv
2,102,285,1374,0.35789473684210527,0,100,S9VB.tsv
2,134,354,2011,0.3785310734463277,0,150,S9VB.tsv
2,159,410,2593,0.3878048780487805,0,200,S9VB.tsv
2,173,458,3147,0.3777292576419214,0,250,S9VB.tsv
2,196,514,3662,0.38132295719844356,0,300,S9VB.tsv
2,199,516,3696,0.3856589147286822,0,303,S9VB.tsv
