speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,11,167,493,0.0658682634730539,0,50,SD8N.tsv
2,65,273,1033,0.23809523809523808,0,100,SD8N.tsv
2,102,331,1380,0.3081570996978852,0,150,SD8N.tsv
2,136,376,1760,0.3617021276595745,0,200,SD8N.tsv
2,156,435,2067,0.3586206896551724,0,250,SD8N.tsv
2,177,485,2487,0.3649484536082474,0,300,SD8N.tsv
2,198,554,2912,0.3574007220216607,0,350,SD8N.tsv
2,220,601,3390,0.36605657237936773,0,400,SD8N.tsv
2,233,637,3720,0.36577708006279436,0,450,SD8N.tsv
2,244,664,4021,0.3674698795180723,0,500,SD8N.tsv
2,244,664,4023,0.3674698795180723,0,501,SD8N.tsv
