speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,50,220,707,0.22727272727272727,0,50,SEZ2.tsv
2,91,326,1372,0.2791411042944785,0,100,SEZ2.tsv
2,130,386,1880,0.33678756476683935,0,150,SEZ2.tsv
2,177,473,2665,0.37420718816067655,0,200,SEZ2.tsv
2,195,521,3107,0.3742802303262956,0,250,SEZ2.tsv
2,221,571,3606,0.38704028021015763,0,300,SEZ2.tsv
2,239,616,4037,0.387987012987013,0,350,SEZ2.tsv
2,267,674,4668,0.3961424332344214,0,400,SEZ2.tsv
2,279,700,5075,0.3985714285714286,0,450,SEZ2.tsv
2,296,739,5619,0.40054127198917455,0,500,SEZ2.tsv
2,318,770,6067,0.412987012987013,0,550,SEZ2.tsv
2,327,793,6523,0.4123581336696091,0,600,SEZ2.tsv
2,350,835,7118,0.41916167664670656,0,650,SEZ2.tsv
2,367,869,7677,0.4223245109321059,0,700,SEZ2.tsv
2,381,898,8235,0.4242761692650334,0,750,SEZ2.tsv
2,394,919,8705,0.42872687704026113,0,800,SEZ2.tsv
2,413,950,9183,0.43473684210526314,0,850,SEZ2.tsv
2,414,953,9222,0.43441762854144805,0,858,SEZ2.tsv
