speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,37,157,418,0.2356687898089172,0,50,SUPV.tsv
2,76,325,1056,0.23384615384615384,0,100,SUPV.tsv
2,100,367,1298,0.2724795640326976,0,150,SUPV.tsv
2,124,435,1668,0.2850574712643678,0,200,SUPV.tsv
2,146,487,2024,0.2997946611909651,0,250,SUPV.tsv
2,170,569,2566,0.29876977152899825,0,300,SUPV.tsv
2,194,619,2977,0.3134087237479806,0,350,SUPV.tsv
2,218,662,3242,0.3293051359516616,0,400,SUPV.tsv
2,242,702,3620,0.34472934472934474,0,450,SUPV.tsv
2,265,745,4067,0.35570469798657717,0,500,SUPV.tsv
2,290,828,4779,0.3502415458937198,0,550,SUPV.tsv
2,312,872,5317,0.3577981651376147,0,600,SUPV.tsv
2,322,908,5688,0.35462555066079293,0,650,SUPV.tsv
2,340,976,6317,0.3483606557377049,0,700,SUPV.tsv
2,359,1042,6834,0.34452975047984646,0,750,SUPV.tsv
2,367,1084,7210,0.3385608856088561,0,800,SUPV.tsv
2,380,1114,7508,0.34111310592459604,0,850,SUPV.tsv
2,395,1148,7854,0.3440766550522648,0,900,SUPV.tsv
2,411,1183,8251,0.3474218089602705,0,950,SUPV.tsv
2,430,1210,8658,0.35537190082644626,0,1000,SUPV.tsv
2,437,1227,8845,0.3561532192339038,0,1027,SUPV.tsv
